,display_name,date,weight,market_cap
002044.XSHE,美年健康,2017-12-18,0.175,539.771
000413.XSHE,东旭光电,2017-12-18,0.213,508.032
000415.XSHE,渤海租赁,2017-12-18,0.096,357.4653
002426.XSHE,胜利精密,2017-12-18,0.111,201.171
601009.XSHG,南京银行,2017-12-18,0.365,657.3711
600999.XSHG,招商证券,2017-12-18,0.385,1177.0862
002049.XSHE,紫光国微,2017-12-18,0.153,295.8844
000826.XSHE,启迪桑德,2017-12-18,0.156,347.2219
600256.XSHG,广汇能源,2017-12-18,0.11900000000000001,257.9384
000709.XSHE,河钢股份,2017-12-18,0.155,420.4969
000559.XSHE,万向钱潮,2017-12-18,0.12,259.0723
000156.XSHE,华数传媒,2017-12-18,0.067,174.7256
000157.XSHE,中联重科,2017-12-18,0.17,325.5998
000623.XSHE,吉林敖东,2017-12-18,0.187,253.3676
002450.XSHE,ST康得新,2017-12-18,0.512,813.452
000555.XSHE,神州信息,2017-12-18,0.042,132.6645
600498.XSHG,烽火通信,2017-12-18,0.15,339.5286
600893.XSHG,航发动力,2017-12-18,0.217,638.7308
601877.XSHG,正泰电器,2017-12-18,0.09,506.6614
600909.XSHG,华安证券,2017-12-18,0.077,269.4024
601872.XSHG,招商轮船,2017-12-18,0.084,237.4157
600089.XSHG,特变电工,2017-12-18,0.32899999999999996,355.5027
600895.XSHG,张江高科,2017-12-18,0.10800000000000001,232.3034
601117.XSHG,中国化学,2017-12-18,0.109,333.9641
600085.XSHG,同仁堂,2017-12-18,0.156,440.5162
601229.XSHG,上海银行,2017-12-18,0.114,1122.4719
002841.XSHE,视源股份,2017-12-18,0.027999999999999997,284.9876
000792.XSHE,盐湖股份,2017-12-18,0.168,362.1918
000793.XSHE,华闻传媒,2017-12-18,0.185,223.3445
300027.XSHE,华谊兄弟,2017-12-18,0.12300000000000001,251.0928
600436.XSHG,片仔癀,2017-12-18,0.163,373.2724
600000.XSHG,浦发银行,2017-12-18,1.275,3713.0381
000959.XSHE,首钢股份,2017-12-18,0.08800000000000001,315.7766
600649.XSHG,城投控股,2017-12-18,0.099,226.397
300124.XSHE,汇川技术,2017-12-18,0.22899999999999998,461.236
600415.XSHG,小商品城,2017-12-18,0.146,334.2134
601633.XSHG,长城汽车,2017-12-18,0.121,1080.6686
600008.XSHG,首创股份,2017-12-18,0.113,252.6002
600009.XSHG,上海机场,2017-12-18,0.354,847.0909
300144.XSHE,宋城演艺,2017-12-18,0.11800000000000001,257.1116
600066.XSHG,宇通客车,2017-12-18,0.278,522.2683
600060.XSHG,海信电器,2017-12-18,0.105,186.7203
600061.XSHG,国投资本,2017-12-18,0.107,598.1389
000425.XSHE,徐工机械,2017-12-18,0.139,288.0176
601988.XSHG,中国银行,2017-12-18,0.728,11363.3691
601989.XSHG,中国重工,2017-12-18,0.516,1139.0699
000738.XSHE,航发控制,2017-12-18,0.066,189.1456
600958.XSHG,东方证券,2017-12-18,0.4270000000000001,899.3759
600068.XSHG,葛洲坝,2017-12-18,0.22,384.0384
000423.XSHE,东阿阿胶,2017-12-18,0.27699999999999997,392.5437
601155.XSHG,新城控股,2017-12-18,0.19699999999999998,573.4291
300251.XSHE,光线传媒,2017-12-18,0.07200000000000001,308.0289
000630.XSHE,铜陵有色,2017-12-18,0.155,287.3744
601390.XSHG,中国中铁,2017-12-18,0.5670000000000001,1953.1877
002152.XSHE,广电运通,2017-12-18,0.071,174.8798
601788.XSHG,光大证券,2017-12-18,0.258,659.8037
601398.XSHG,工商银行,2017-12-18,1.122,21099.25
601021.XSHG,春秋航空,2017-12-18,0.081,292.5319
600153.XSHG,建发股份,2017-12-18,0.14400000000000002,304.5005
600150.XSHG,中国船舶,2017-12-18,0.149,339.9816
601866.XSHG,中远海发,2017-12-18,0.098,411.246
600718.XSHG,东软集团,2017-12-18,0.11599999999999999,187.5201
600157.XSHG,永泰能源,2017-12-18,0.147,417.5067
300315.XSHE,掌趣科技,2017-12-18,0.102,164.3764
000627.XSHE,天茂集团,2017-12-18,0.11800000000000001,438.7279
601901.XSHG,方正证券,2017-12-18,0.276,569.6614
600309.XSHG,万华化学,2017-12-18,0.46299999999999997,1037.2845
