,display_name,date,weight,market_cap
000001.XSHE,平安银行,2018-10-31,0.976,1873.2919
000002.XSHE,万科A,2018-10-31,1.228,2674.7866
000060.XSHE,中金岭南,2018-10-31,0.111,152.7825
000063.XSHE,中兴通讯,2018-10-31,0.42,709.8193
000069.XSHE,华侨城A,2018-10-31,0.19699999999999998,473.3755
000100.XSHE,TCL集团,2018-10-31,0.27899999999999997,334.6763
000157.XSHE,中联重科,2018-10-31,0.156,260.2536
000402.XSHE,金融街,2018-10-31,0.081,195.1771
000413.XSHE,东旭光电,2018-10-31,0.188,269.8948
000415.XSHE,渤海租赁,2018-10-31,0.077,246.1439
000423.XSHE,东阿阿胶,2018-10-31,0.187,256.7035
000425.XSHE,徐工机械,2018-10-31,0.163,260.0778
000503.XSHE,国新健康,2018-10-31,0.10800000000000001,130.0596
000538.XSHE,云南白药,2018-10-31,0.381,731.375
000540.XSHE,中天金融,2018-10-31,0.215,341.1559
000559.XSHE,万向钱潮,2018-10-31,0.07200000000000001,137.658
000568.XSHE,泸州老窖,2018-10-31,0.29100000000000004,557.4848
000623.XSHE,吉林敖东,2018-10-31,0.149,178.6022
000625.XSHE,长安汽车,2018-10-31,0.13,306.8892
000627.XSHE,天茂集团,2018-10-31,0.09,288.0387
000630.XSHE,铜陵有色,2018-10-31,0.138,220.0045
000651.XSHE,格力电器,2018-10-31,1.909,2289.5872
000671.XSHE,阳光城,2018-10-31,0.092,221.539
000709.XSHE,河钢股份,2018-10-31,0.14,336.6099
000723.XSHE,美锦能源,2018-10-31,0.046,147.8115
000725.XSHE,京东方A,2018-10-31,0.679,956.956
000728.XSHE,国元证券,2018-10-31,0.152,242.3122
000768.XSHE,中航飞机,2018-10-31,0.214,409.7595
000776.XSHE,广发证券,2018-10-31,0.38299999999999995,945.777
000783.XSHE,长江证券,2018-10-31,0.20800000000000002,284.768
000786.XSHE,北新建材,2018-10-31,0.12300000000000001,236.3621
000792.XSHE,盐湖股份,2018-10-31,0.11,211.7429
000826.XSHE,启迪桑德,2018-10-31,0.081,155.9331
000839.XSHE,中信国安,2018-10-31,0.08900000000000001,121.9066
000858.XSHE,五粮液,2018-10-31,0.9740000000000001,1868.9943
000876.XSHE,新希望,2018-10-31,0.131,250.8529
000895.XSHE,双汇发展,2018-10-31,0.233,743.7204
000898.XSHE,鞍钢股份,2018-10-31,0.11199999999999999,422.5128
000938.XSHE,紫光股份,2018-10-31,0.071,484.3166
000959.XSHE,首钢股份,2018-10-31,0.068,216.865
000961.XSHE,中南建设,2018-10-31,0.111,212.9419
000963.XSHE,华东医药,2018-10-31,0.271,519.9851
000983.XSHE,西山煤电,2018-10-31,0.106,204.1978
600000.XSHG,浦发银行,2018-10-31,1.344,3222.8584
600008.XSHG,首创股份,2018-10-31,0.081,155.7058
600009.XSHG,上海机场,2018-10-31,0.498,954.8079
600010.XSHG,包钢股份,2018-10-31,0.231,738.4775
600011.XSHG,华能国际,2018-10-31,0.28300000000000003,1014.0968
600015.XSHG,华夏银行,2018-10-31,0.535,1025.8149
600016.XSHG,民生银行,2018-10-31,1.889,2797.6965
600019.XSHG,宝钢股份,2018-10-31,0.71,1703.4955
600028.XSHG,中国石化,2018-10-31,0.691,7639.5933
600029.XSHG,南方航空,2018-10-31,0.218,747.0708
600030.XSHG,中信证券,2018-10-31,1.4080000000000001,2079.2615
600031.XSHG,三一重工,2018-10-31,0.379,613.4349
600036.XSHG,招商银行,2018-10-31,3.108,7291.0576
600038.XSHG,中直股份,2018-10-31,0.11199999999999999,214.5106
600050.XSHG,中国联通,2018-10-31,0.526,1681.7074
600061.XSHG,国投资本,2018-10-31,0.079,380.4417
600066.XSHG,宇通客车,2018-10-31,0.14800000000000002,236.0059
600068.XSHG,葛洲坝,2018-10-31,0.185,295.1662
600085.XSHG,同仁堂,2018-10-31,0.163,389.909
600089.XSHG,特变电工,2018-10-31,0.26899999999999996,258.1579
600100.XSHG,同方股份,2018-10-31,0.162,258.452
600104.XSHG,上汽集团,2018-10-31,0.99,3167.3865
600109.XSHG,国金证券,2018-10-31,0.158,216.8466
600111.XSHG,北方稀土,2018-10-31,0.239,381.4719
600115.XSHG,东方航空,2018-10-31,0.204,723.3793
600118.XSHG,中国卫星,2018-10-31,0.1,191.918
600153.XSHG,建发股份,2018-10-31,0.111,213.4906
600157.XSHG,永泰能源,2018-10-31,0.10800000000000001,207.5108
600170.XSHG,上海建工,2018-10-31,0.14,268.0224
600176.XSHG,中国巨石,2018-10-31,0.20600000000000002,329.2168
600177.XSHG,雅戈尔,2018-10-31,0.193,265.0271
600188.XSHG,兖州煤业,2018-10-31,0.095,504.464
600196.XSHG,复星医药,2018-10-31,0.266,651.0175
600208.XSHG,新湖中宝,2018-10-31,0.139,267.4396
600219.XSHG,南山铝业,2018-10-31,0.153,245.1542
600221.XSHG,海航控股,2018-10-31,0.233,326.0387
600233.XSHG,圆通速递,2018-10-31,0.038,304.3079
600271.XSHG,航天信息,2018-10-31,0.27399999999999997,437.691
600276.XSHG,恒瑞医药,2018-10-31,1.4180000000000001,2267.6482
600297.XSHG,广汇汽车,2018-10-31,0.105,339.3882
600309.XSHG,万华化学,2018-10-31,0.484,774.2724
600332.XSHG,白云山,2018-10-31,0.21600000000000005,599.2665
600339.XSHG,中油工程,2018-10-31,0.083,265.1995
600340.XSHG,华夏幸福,2018-10-31,0.28800000000000003,701.2593
600346.XSHG,恒力股份,2018-10-31,0.11199999999999999,714.4645
600352.XSHG,浙江龙盛,2018-10-31,0.24100000000000002,288.8959
600362.XSHG,江西铜业,2018-10-31,0.146,467.1222
600369.XSHG,西南证券,2018-10-31,0.12,230.3205
600372.XSHG,中航电子,2018-10-31,0.075,238.7205
600373.XSHG,中文传媒,2018-10-31,0.066,158.3253
600376.XSHG,首开股份,2018-10-31,0.091,173.8627
600383.XSHG,金地集团,2018-10-31,0.215,413.5359
600390.XSHG,五矿资本,2018-10-31,0.040999999999999995,280.7543
600398.XSHG,海澜之家,2018-10-31,0.145,347.7395
600406.XSHG,国电南瑞,2018-10-31,0.332,795.2657
600415.XSHG,小商品城,2018-10-31,0.10400000000000001,199.2216
600436.XSHG,片仔癀,2018-10-31,0.244,467.5708
600438.XSHG,通威股份,2018-10-31,0.129,248.4718
600487.XSHG,亨通光电,2018-10-31,0.22699999999999998,311.0623
600489.XSHG,中金黄金,2018-10-31,0.142,272.6398
600498.XSHG,烽火通信,2018-10-31,0.154,295.8622
600516.XSHG,方大炭素,2018-10-31,0.222,354.3602
