,display_name,date,weight,market_cap
600259.XSHG,广晟有色,2014-10-24,0.1,113.604
000413.XSHE,东旭光电,2014-10-24,0.1,202.0914
600315.XSHG,上海家化,2014-10-24,0.3,255.97
600316.XSHG,洪都航空,2014-10-24,0.21,179.7806
002416.XSHE,爱施德,2014-10-24,0.06,142.9712
600252.XSHG,中恒集团,2014-10-24,0.22,150.8795
002570.XSHE,*ST因美,2014-10-24,0.18,161.3537
000826.XSHE,启迪桑德,2014-10-24,0.21,189.5607
600256.XSHG,广汇能源,2014-10-24,0.49,407.7933
000709.XSHE,河钢股份,2014-10-24,0.17,236.795
601231.XSHG,环旭电子,2014-10-24,0.11,286.2167
000156.XSHE,华数传媒,2014-10-24,0.04,329.0974
000157.XSHE,中联重科,2014-10-24,0.38,356.7857
000623.XSHE,吉林敖东,2014-10-24,0.24,180.5871
002500.XSHE,山西证券,2014-10-24,0.15,197.7199
600588.XSHG,用友网络,2014-10-24,0.17,208.2587
002375.XSHE,亚厦股份,2014-10-24,0.14,206.7375
000629.XSHE,攀钢钒钛,2014-10-24,0.2,229.3462
600893.XSHG,航发动力,2014-10-24,0.31,565.9079
002294.XSHE,信立泰,2014-10-24,0.11,230.0581
601139.XSHG,深圳燃气,2014-10-24,0.05,142.7909
600123.XSHG,兰花科创,2014-10-24,0.11,94.0195
600089.XSHG,特变电工,2014-10-24,0.56,300.6844
600895.XSHG,张江高科,2014-10-24,0.11,123.7403
000012.XSHE,南玻A,2014-10-24,0.18,154.1974
600085.XSHG,同仁堂,2014-10-24,0.22,242.1681
601238.XSHG,广汽集团,2014-10-24,0.13,493.566
000792.XSHE,盐湖股份,2014-10-24,0.21,297.5843
000793.XSHE,华闻传媒,2014-10-24,0.25,221.9287
600340.XSHG,华夏幸福,2014-10-24,0.24,325.2961
600000.XSHG,浦发银行,2014-10-24,1.93,1805.656
600648.XSHG,外高桥,2014-10-24,0.15,315.8541
600649.XSHG,城投控股,2014-10-24,0.19,204.6454
600415.XSHG,小商品城,2014-10-24,0.16,174.9993
601633.XSHG,长城汽车,2014-10-24,0.22,887.779
600008.XSHG,首创股份,2014-10-24,0.15,158.4
600009.XSHG,上海机场,2014-10-24,0.26,277.482
600066.XSHG,宇通客车,2014-10-24,0.29,234.89
002051.XSHE,中工国际,2014-10-24,0.11,140.8205
600062.XSHG,华润双鹤,2014-10-24,0.12,121.2567
