,display_name,date,weight,market_cap
600259.XSHG,广晟有色,2014-04-03,0.09,85.4943
600315.XSHG,上海家化,2014-04-03,0.33,229.2359
600316.XSHG,洪都航空,2014-04-03,0.14,110.9376
600252.XSHG,中恒集团,2014-04-03,0.23,142.9098
002570.XSHE,*ST因美,2014-04-03,0.21,168.6519
600170.XSHG,上海建工,2014-04-03,0.11,169.2913
000826.XSHE,启迪桑德,2014-04-03,0.22,186.1797
600256.XSHG,广汇能源,2014-04-03,0.48,383.2526
000709.XSHE,河钢股份,2014-04-03,0.17,201.7535
601231.XSHG,环旭电子,2014-04-03,0.08,199.3096
000156.XSHE,华数传媒,2014-04-03,0.03,292.8623
000157.XSHE,中联重科,2014-04-03,0.45,379.9035
002236.XSHE,大华股份,2014-04-03,0.34,336.2755
000623.XSHE,吉林敖东,2014-04-03,0.23,141.3213
002155.XSHE,湖南黄金,2014-04-03,0.11,77.0115
600588.XSHG,用友网络,2014-04-03,0.17,173.3547
000703.XSHE,恒逸石化,2014-04-03,0.05,81.0972
002375.XSHE,亚厦股份,2014-04-03,0.16,162.0366
000629.XSHE,攀钢钒钛,2014-04-03,0.17,167.5001
600893.XSHG,航发动力,2014-04-03,0.24,225.9775
002294.XSHE,信立泰,2014-04-03,0.12,190.1134
601139.XSHG,深圳燃气,2014-04-03,0.06,142.9885
600123.XSHG,兰花科创,2014-04-03,0.12,95.5046
600089.XSHG,特变电工,2014-04-03,0.6,290.3142
600895.XSHG,张江高科,2014-04-03,0.11,106.395
000012.XSHE,南玻A,2014-04-03,0.22,163.9515
600085.XSHG,同仁堂,2014-04-03,0.24,229.4485
601238.XSHG,广汽集团,2014-04-03,0.13,480.0525
601369.XSHG,陕鼓动力,2014-04-03,0.09,109.6337
000792.XSHE,盐湖股份,2014-04-03,0.2,238.4173
000793.XSHE,华闻传媒,2014-04-03,0.31,244.8145
600340.XSHG,华夏幸福,2014-04-03,0.31,402.6846
600000.XSHG,浦发银行,2014-04-03,2.27,1803.7906
600648.XSHG,外高桥,2014-04-03,0.14,280.6939
600649.XSHG,城投控股,2014-04-03,0.22,213.0104
600415.XSHG,小商品城,2014-04-03,0.16,149.1441
601633.XSHG,长城汽车,2014-04-03,0.27,1021.9499
600008.XSHG,首创股份,2014-04-03,0.15,146.3
600009.XSHG,上海机场,2014-04-03,0.25,241.0625
600066.XSHG,宇通客车,2014-04-03,0.3,202.2651
002051.XSHE,中工国际,2014-04-03,0.07,115.5886
600062.XSHG,华润双鹤,2014-04-03,0.14,110.9662
600060.XSHG,海信电器,2014-04-03,0.18,151.2604
000937.XSHE,冀中能源,2014-04-03,0.09,145.4804
601988.XSHG,中国银行,2014-04-03,0.34,7207.6055
601989.XSHG,中国重工,2014-04-03,0.51,816.9532
601555.XSHG,东吴证券,2014-04-03,0.18,145.4
000933.XSHE,神火股份,2014-04-03,0.09,73.7394
600068.XSHG,葛洲坝,2014-04-03,0.19,177.7444
000423.XSHE,东阿阿胶,2014-04-03,0.37,223.3484
601866.XSHG,中远海发,2014-04-03,0.11,254.6921
000630.XSHE,铜陵有色,2014-04-03,0.13,129.3662
601390.XSHG,中国中铁,2014-04-03,0.27,545.2774
600718.XSHG,东软集团,2014-04-03,0.22,151.2396
601398.XSHG,工商银行,2014-04-03,1.17,12017.5283
600153.XSHG,建发股份,2014-04-03,0.18,146.5727
600150.XSHG,中国船舶,2014-04-03,0.21,254.6761
600663.XSHG,陆家嘴,2014-04-03,0.14,306.4869
000024.XSHE,招商地产,2014-04-03,0.27,333.1563
600157.XSHG,永泰能源,2014-04-03,0.09,75.1213
601098.XSHG,中南传媒,2014-04-03,0.15,236.174
601901.XSHG,方正证券,2014-04-03,0.41,336.11
600096.XSHG,云天化,2014-04-03,0.08,97.2136
600100.XSHG,同方股份,2014-04-03,0.29,201.1062
600795.XSHG,国电电力,2014-04-03,0.42,403.1801
