,display_name,date,weight,market_cap
002044.XSHE,美年健康,2018-07-27,0.264,677.38
000413.XSHE,东旭光电,2018-07-27,0.218,351.2643
000415.XSHE,渤海租赁,2018-07-27,0.10099999999999999,263.4606
600999.XSHG,招商证券,2018-07-27,0.293,907.1
000826.XSHE,启迪桑德,2018-07-27,0.11699999999999999,250.9235
002294.XSHE,信立泰,2018-07-27,0.146,365.1642
000709.XSHE,河钢股份,2018-07-27,0.11699999999999999,315.3727
000627.XSHE,天茂集团,2018-07-27,0.09699999999999999,335.9628
000625.XSHE,长安汽车,2018-07-27,0.16399999999999998,389.9751
002236.XSHE,大华股份,2018-07-27,0.3670000000000001,568.736
000623.XSHE,吉林敖东,2018-07-27,0.157,203.8336
002450.XSHE,ST康得新,2018-07-27,0.33899999999999997,604.7858
600816.XSHG,安信信托,2018-07-27,0.14800000000000002,410.1853
600498.XSHG,烽火通信,2018-07-27,0.13,321.7056
600893.XSHG,航发动力,2018-07-27,0.188,546.7122
601877.XSHG,正泰电器,2018-07-27,0.18,506.8766
600089.XSHG,特变电工,2018-07-27,0.24100000000000002,255.9292
002415.XSHE,海康威视,2018-07-27,1.2830000000000001,3224.0083
600085.XSHG,同仁堂,2018-07-27,0.18100000000000002,472.7458
601229.XSHG,上海银行,2018-07-27,0.5760000000000001,1231.5968
601238.XSHG,广汽集团,2018-07-27,0.067,1093.8903
601878.XSHG,浙商证券,2018-07-27,0.028999999999999998,263.6667
000792.XSHE,盐湖股份,2018-07-27,0.141,247.6835
300024.XSHE,机器人,2018-07-27,0.17800000000000002,271.0136
300027.XSHE,华谊兄弟,2018-07-27,0.096,178.6782
600436.XSHG,片仔癀,2018-07-27,0.316,700.9339
600000.XSHG,浦发银行,2018-07-27,1.05,2932.2727
000959.XSHE,首钢股份,2018-07-27,0.061,231.1463
002081.XSHE,金螳螂,2018-07-27,0.15,282.834
300124.XSHE,汇川技术,2018-07-27,0.307,465.6333
600415.XSHG,小商品城,2018-07-27,0.11,238.4128
601318.XSHG,中国平安,2018-07-27,5.939,11127.1826
600008.XSHG,首创股份,2018-07-27,0.095,205.8402
600009.XSHG,上海机场,2018-07-27,0.5,1188.9333
300144.XSHE,宋城演艺,2018-07-27,0.16,381.7453
600066.XSHG,宇通客车,2018-07-27,0.239,377.698
600025.XSHG,华能水电,2018-07-27,0.051,556.2
002050.XSHE,三花智控,2018-07-27,0.15,345.3996
000938.XSHE,紫光股份,2018-07-27,0.085,684.3763
600061.XSHG,国投资本,2018-07-27,0.073,387.2051
000425.XSHE,徐工机械,2018-07-27,0.16699999999999998,293.6238
601988.XSHG,中国银行,2018-07-27,0.7120000000000001,10480.2051
601989.XSHG,中国重工,2018-07-27,0.34600000000000003,965.5273
601555.XSHG,东吴证券,2018-07-27,0.153,201.3
600958.XSHG,东方证券,2018-07-27,0.306,625.9322
600068.XSHG,葛洲坝,2018-07-27,0.18600000000000005,355.9493
000423.XSHE,东阿阿胶,2018-07-27,0.231,345.6504
601155.XSHG,新城控股,2018-07-27,0.262,631.8418
601225.XSHG,陕西煤业,2018-07-27,0.308,765.0
300251.XSHE,光线传媒,2018-07-27,0.084,290.7206
000630.XSHE,铜陵有色,2018-07-27,0.131,232.6364
601390.XSHG,中国中铁,2018-07-27,0.391,1681.3406
601377.XSHG,兴业证券,2018-07-27,0.22899999999999998,338.8516
002602.XSHE,世纪华通,2018-07-27,0.08900000000000001,474.2474
601398.XSHG,工商银行,2018-07-27,1.074,19744.9062
601021.XSHG,春秋航空,2018-07-27,0.09,307.8026
600153.XSHG,建发股份,2018-07-27,0.11900000000000001,245.5284
601866.XSHG,中远海发,2018-07-27,0.07400000000000001,290.9098
601788.XSHG,光大证券,2018-07-27,0.201,503.4980000000001
600157.XSHG,永泰能源,2018-07-27,0.10300000000000001,207.5108
