,display_name,date,weight,market_cap
601288.XSHG,农业银行,2012-03-26,1.102,8639.5234
601688.XSHG,华泰证券,2012-03-26,0.316,519.12
600999.XSHG,招商证券,2012-03-26,0.557,550.0098
601788.XSHG,光大证券,2012-03-26,0.336,414.9452
002304.XSHE,洋河股份,2012-03-26,0.888,1461.51
601989.XSHG,中国重工,2012-03-26,0.534,878.5956
601299.XSHG,中国北车,2012-03-26,0.35700000000000004,440.6664
601179.XSHG,中国西电,2012-03-26,0.145,179.0727
601117.XSHG,中国化学,2012-03-26,0.251,309.7924
601888.XSHG,中国国旅,2012-03-26,0.146,240.592
600863.XSHG,内蒙华电,2012-03-26,0.129,212.9506
601607.XSHG,上海医药,2012-03-26,0.191,329.6604
000961.XSHE,中南建设,2012-03-26,0.071,117.3678
600000.XSHG,浦发银行,2012-03-26,2.07,1703.0619
600005.XSHG,武钢股份,2012-03-26,0.243,299.7853
600008.XSHG,首创股份,2012-03-26,0.11599999999999999,114.4
600009.XSHG,上海机场,2012-03-26,0.255,251.4681
600010.XSHG,包钢股份,2012-03-26,0.344,423.9605
600015.XSHG,华夏银行,2012-03-26,0.76,750.045
600016.XSHG,民生银行,2012-03-26,2.883,1683.0282
600019.XSHG,宝钢股份,2012-03-26,0.524,861.5928
600026.XSHG,中海发展,2012-03-26,0.08,211.4227
600028.XSHG,中国石化,2012-03-26,0.628,6450.6704
600029.XSHG,南方航空,2012-03-26,0.20199999999999999,465.3527
600030.XSHG,中信证券,2012-03-26,1.626,1283.4698
600031.XSHG,三一重工,2012-03-26,0.8240000000000001,1016.7973
600036.XSHG,招商银行,2012-03-26,3.029,2608.6121
600037.XSHG,歌华有线,2012-03-26,0.111,91.2975
600048.XSHG,保利地产,2012-03-26,0.7609999999999999,625.7642
600050.XSHG,中国联通,2012-03-26,0.768,947.4879
600058.XSHG,五矿发展,2012-03-26,0.242,298.5271
600062.XSHG,双鹤药业,2012-03-26,0.111,90.8997
600066.XSHG,宇通客车,2012-03-26,0.23199999999999998,163.6995
600068.XSHG,葛洲坝,2012-03-26,0.33299999999999996,274.1143
600085.XSHG,同仁堂,2012-03-26,0.19899999999999998,196.3515
600089.XSHG,特变电工,2012-03-26,0.435,214.5346
600096.XSHG,云天化,2012-03-26,0.09,111.259
600100.XSHG,同方股份,2012-03-26,0.326,200.9566
600104.XSHG,上汽集团,2012-03-26,0.63,1555.7075
600108.XSHG,亚盛集团,2012-03-26,0.17300000000000001,106.825
600109.XSHG,国金证券,2012-03-26,0.071,116.7283
600111.XSHG,包钢稀土,2012-03-26,0.9640000000000001,793.0983
600118.XSHG,中国卫星,2012-03-26,0.129,127.5482
600123.XSHG,兰花科创,2012-03-26,0.324,266.6933
600125.XSHG,铁龙物流,2012-03-26,0.168,118.1497
600132.XSHG,重庆啤酒,2012-03-26,0.172,141.6584
600143.XSHG,金发科技,2012-03-26,0.265,186.7131
600150.XSHG,中国船舶,2012-03-26,0.294,362.975
600151.XSHG,航天机电,2012-03-26,0.07200000000000001,71.0446
600153.XSHG,建发股份,2012-03-26,0.20199999999999999,166.4887
600161.XSHG,天坛生物,2012-03-26,0.078,77.4747
600166.XSHG,福田汽车,2012-03-26,0.20800000000000002,146.6222
600169.XSHG,太原重工,2012-03-26,0.113,92.9183
600170.XSHG,上海建工,2012-03-26,0.077,127.431
600177.XSHG,雅戈尔,2012-03-26,0.278,228.673
600183.XSHG,生益科技,2012-03-26,0.09,88.5555
600188.XSHG,兖州煤业,2012-03-26,0.294,1205.0081
600196.XSHG,复星医药,2012-03-26,0.228,187.5826
600208.XSHG,新湖中宝,2012-03-26,0.14400000000000002,237.2493
600216.XSHG,浙江医药,2012-03-26,0.126,103.5138
600219.XSHG,南山铝业,2012-03-26,0.175,144.2879
600221.XSHG,海南航空,2012-03-26,0.11,189.36
600256.XSHG,广汇股份,2012-03-26,0.5710000000000001,469.5846
600266.XSHG,北京城建,2012-03-26,0.12,118.886
600271.XSHG,航天信息,2012-03-26,0.21899999999999997,179.78599999999997
600307.XSHG,酒钢宏兴,2012-03-26,0.068,168.1548
600309.XSHG,烟台万华,2012-03-26,0.305,300.997
600316.XSHG,洪都航空,2012-03-26,0.139,114.7383
600320.XSHG,振华重工,2012-03-26,0.174,212.9293
600331.XSHG,宏达股份,2012-03-26,0.16,98.7624
600348.XSHG,阳泉煤业,2012-03-26,0.473,466.57
600352.XSHG,浙江龙盛,2012-03-26,0.147,103.9638
600362.XSHG,江西铜业,2012-03-26,0.435,895.4618
600369.XSHG,西南证券,2012-03-26,0.174,215.0686
600376.XSHG,首开股份,2012-03-26,0.16699999999999998,164.4143
600380.XSHG,健康元,2012-03-26,0.066,81.414
600383.XSHG,金地集团,2012-03-26,0.517,255.3231
600395.XSHG,盘江股份,2012-03-26,0.191,314.0185
600415.XSHG,小商品城,2012-03-26,0.215,212.5575
600418.XSHG,江淮汽车,2012-03-26,0.11900000000000001,83.7679
600428.XSHG,中远航运,2012-03-26,0.079,78.4367
600432.XSHG,吉恩镍业,2012-03-26,0.13699999999999998,134.8895
600456.XSHG,宝钛股份,2012-03-26,0.10099999999999999,99.3914
600489.XSHG,中金黄金,2012-03-26,0.425,419.9006
600497.XSHG,驰宏锌锗,2012-03-26,0.223,219.8341
600500.XSHG,中化国际,2012-03-26,0.109,107.6755
600508.XSHG,上海能源,2012-03-26,0.126,155.9625
600516.XSHG,方大炭素,2012-03-26,0.157,154.5126
600518.XSHG,康美药业,2012-03-26,0.418,294.6277
600519.XSHG,贵州茅台,2012-03-26,1.811,2234.1633
600528.XSHG,中铁二局,2012-03-26,0.076,75.2947
600547.XSHG,山东黄金,2012-03-26,0.486,479.7177
600549.XSHG,厦门钨业,2012-03-26,0.242,298.7072
