,display_name,date,weight,market_cap
000001.XSHE,深发展A,2011-09-14,0.83,841.2541
000012.XSHE,南玻A,2011-09-14,0.38,305.8159
000021.XSHE,长城开发,2011-09-14,0.09,92.4814
000031.XSHE,中粮地产,2011-09-14,0.09,89.7797
000059.XSHE,辽通化工,2011-09-14,0.12,118.9702
000060.XSHE,中金岭南,2011-09-14,0.33,237.6508
000061.XSHE,农产品,2011-09-14,0.15,109.6661
000069.XSHE,华侨城A,2011-09-14,0.41,413.3567
000338.XSHE,潍柴动力,2011-09-14,0.59,661.1051
000402.XSHE,金融街,2011-09-14,0.32,201.3008
000425.XSHE,徐工机械,2011-09-14,0.34,426.9909
000527.XSHE,美的电器,2011-09-14,0.6,510.3596
000528.XSHE,柳工,2011-09-14,0.23,196.4673
000536.XSHE,华映科技,2011-09-14,0.06,143.6012
000538.XSHE,云南白药,2011-09-14,0.33,416.5599
000568.XSHE,泸州老窖,2011-09-14,0.58,586.696
000612.XSHE,焦作万方,2011-09-14,0.11,77.9326
000623.XSHE,吉林敖东,2011-09-14,0.31,195.3316
000625.XSHE,长安汽车,2011-09-14,0.15,202.5648
000651.XSHE,格力电器,2011-09-14,0.76,552.3062
000685.XSHE,中山公用,2011-09-14,0.06,96.1973
000686.XSHE,东北证券,2011-09-14,0.09,118.7203
000690.XSHE,宝新能源,2011-09-14,0.1,71.9997
000718.XSHE,苏宁环球,2011-09-14,0.13,167.7461
000725.XSHE,京东方A,2011-09-14,0.27,302.8825
000729.XSHE,燕京啤酒,2011-09-14,0.18,182.8714
000776.XSHE,广发证券,2011-09-14,0.53,906.5395
000792.XSHE,盐湖股份,2011-09-14,0.62,784.2801
000807.XSHE,云铝股份,2011-09-14,0.15,124.5191
000825.XSHE,太钢不锈,2011-09-14,0.25,258.04
000858.XSHE,五粮液,2011-09-14,1.4,1420.8303
000876.XSHE,新希望,2011-09-14,0.17,170.22
000898.XSHE,鞍钢股份,2011-09-14,0.2,398.6379
000933.XSHE,神火股份,2011-09-14,0.3,254.18400000000003
000951.XSHE,中国重汽,2011-09-14,0.09,65.8917
000960.XSHE,锡业股份,2011-09-14,0.23,235.242
000961.XSHE,中南建设,2011-09-14,0.06,107.2076
000969.XSHE,安泰科技,2011-09-14,0.2,166.4519
000983.XSHE,西山煤电,2011-09-14,0.64,654.8194
002001.XSHE,新和成,2011-09-14,0.17,174.2996
002073.XSHE,软控股份,2011-09-14,0.29,148.47299999999996
002092.XSHE,中泰化学,2011-09-14,0.12,122.9372
002122.XSHE,天马股份,2011-09-14,0.11,113.8104
002142.XSHE,宁波银行,2011-09-14,0.22,279.4422
002304.XSHE,洋河股份,2011-09-14,0.74,1251.0
002310.XSHE,东方园林,2011-09-14,0.11,143.4829
002399.XSHE,海普瑞,2011-09-14,0.1,245.5014
002405.XSHE,四维图新,2011-09-14,0.05,124.7756
002415.XSHE,海康威视,2011-09-14,0.08,420.1
002422.XSHE,科伦药业,2011-09-14,0.17,295.68
002493.XSHE,荣盛石化,2011-09-14,0.11,292.5672
002500.XSHE,山西证券,2011-09-14,0.08,199.9033
600009.XSHG,上海机场,2011-09-14,0.24,246.0726
600010.XSHG,包钢股份,2011-09-14,0.32,412.3979
