,display_name,date,weight,market_cap
600259.XSHG,广晟有色,2014-05-15,0.09,85.8435
600315.XSHG,上海家化,2014-05-15,0.34,222.5787
600316.XSHG,洪都航空,2014-05-15,0.14,113.3041
600252.XSHG,中恒集团,2014-05-15,0.23,136.1409
002570.XSHE,*ST因美,2014-05-15,0.18,137.2222
600170.XSHG,上海建工,2014-05-15,0.1,163.1857
000826.XSHE,启迪桑德,2014-05-15,0.22,179.5606
600256.XSHG,广汇能源,2014-05-15,0.44,354.5347
000709.XSHE,河钢股份,2014-05-15,0.16,193.2587
601231.XSHG,环旭电子,2014-05-15,0.1,259.1025
000156.XSHE,华数传媒,2014-05-15,0.04,310.1772
000157.XSHE,中联重科,2014-05-15,0.41,352.9327
002236.XSHE,大华股份,2014-05-15,0.34,325.6604
000623.XSHE,吉林敖东,2014-05-15,0.23,137.833
002155.XSHE,湖南黄金,2014-05-15,0.1,75.2182
600588.XSHG,用友网络,2014-05-15,0.16,144.2777
000703.XSHE,恒逸石化,2014-05-15,0.05,74.9832
002375.XSHE,亚厦股份,2014-05-15,0.17,147.7178
000629.XSHE,攀钢钒钛,2014-05-15,0.17,184.6795
600893.XSHG,航发动力,2014-05-15,0.25,247.1152
002294.XSHE,信立泰,2014-05-15,0.12,184.3603
601139.XSHG,深圳燃气,2014-05-15,0.06,138.8295
600123.XSHG,兰花科创,2014-05-15,0.11,89.7926
600089.XSHG,特变电工,2014-05-15,0.6,267.2031
600895.XSHG,张江高科,2014-05-15,0.11,100.8197
000012.XSHE,南玻A,2014-05-15,0.21,149.4242
600085.XSHG,同仁堂,2014-05-15,0.23,217.5172
601238.XSHG,广汽集团,2014-05-15,0.13,465.8955
601369.XSHG,陕鼓动力,2014-05-15,0.08,96.3597
000792.XSHE,盐湖股份,2014-05-15,0.19,240.485
000793.XSHE,华闻传媒,2014-05-15,0.3,244.8145
600340.XSHG,华夏幸福,2014-05-15,0.28,334.6886
600000.XSHG,浦发银行,2014-05-15,2.27,1814.9828
600648.XSHG,外高桥,2014-05-15,0.1,327.3212
600649.XSHG,城投控股,2014-05-15,0.21,193.2928
600415.XSHG,小商品城,2014-05-15,0.15,142.0679
601633.XSHG,长城汽车,2014-05-15,0.27,813.2397
600008.XSHG,首创股份,2014-05-15,0.15,138.38
600009.XSHG,上海机场,2014-05-15,0.26,264.7641
600066.XSHG,宇通客车,2014-05-15,0.31,215.1296
002051.XSHE,中工国际,2014-05-15,0.07,112.0967
600062.XSHG,华润双鹤,2014-05-15,0.14,95.6447
600060.XSHG,海信电器,2014-05-15,0.17,138.69899999999998
000937.XSHE,冀中能源,2014-05-15,0.08,139.0043
601988.XSHG,中国银行,2014-05-15,0.34,7403.1606
601989.XSHG,中国重工,2014-05-15,0.49,797.6689
601555.XSHG,东吴证券,2014-05-15,0.18,148.6
000933.XSHE,神火股份,2014-05-15,0.08,72.0289
600068.XSHG,葛洲坝,2014-05-15,0.18,175.9025
000423.XSHE,东阿阿胶,2014-05-15,0.35,209.6139
601866.XSHG,中远海发,2014-05-15,0.1,248.8506
000630.XSHE,铜陵有色,2014-05-15,0.13,134.3418
601390.XSHG,中国中铁,2014-05-15,0.27,551.6674
600718.XSHG,东软集团,2014-05-15,0.23,139.3319
601398.XSHG,工商银行,2014-05-15,1.16,12193.2227
600153.XSHG,建发股份,2014-05-15,0.21,157.6371
600150.XSHG,中国船舶,2014-05-15,0.21,273.9698
600663.XSHG,陆家嘴,2014-05-15,0.14,313.3974
000024.XSHE,招商地产,2014-05-15,0.24,283.1829
600157.XSHG,永泰能源,2014-05-15,0.1,83.9591
601098.XSHG,中南传媒,2014-05-15,0.14,229.888
601901.XSHG,方正证券,2014-05-15,0.43,353.19
600096.XSHG,云天化,2014-05-15,0.07,83.6647
600100.XSHG,同方股份,2014-05-15,0.25,176.0504
600795.XSHG,国电电力,2014-05-15,0.4,391.1191
600011.XSHG,华能国际,2014-05-15,0.47,756.1796
600010.XSHG,包钢股份,2014-05-15,0.24,306.4992
600016.XSHG,民生银行,2014-05-15,3.69,2170.0205
600015.XSHG,华夏银行,2014-05-15,0.78,742.6473
601318.XSHG,中国平安,2014-05-15,3.88,3137.167
600655.XSHG,豫园股份,2014-05-15,0.15,106.3618
600019.XSHG,宝钢股份,2014-05-15,0.4,635.8086
600018.XSHG,上港集团,2014-05-15,0.44,1071.769
600549.XSHG,厦门钨业,2014-05-15,0.14,166.8123
600395.XSHG,盘江股份,2014-05-15,0.07,132.0731
601258.XSHG,庞大集团,2014-05-15,0.08,124.5212
002603.XSHE,以岭药业,2014-05-15,0.07,166.5713
601991.XSHG,大唐发电,2014-05-15,0.22,471.1753
600369.XSHG,西南证券,2014-05-15,0.22,257.1347
601992.XSHG,金隅集团,2014-05-15,0.13,268.8968
000536.XSHE,华映科技,2014-05-15,0.07,169.8697
000725.XSHE,京东方A,2014-05-15,0.46,751.6693
600372.XSHG,中航电子,2014-05-15,0.15,356.2305
601998.XSHG,中信银行,2014-05-15,0.3,2100.751
000538.XSHE,云南白药,2014-05-15,0.61,612.0653
000728.XSHE,国元证券,2014-05-15,0.19,200.3382
600079.XSHG,人福医药,2014-05-15,0.23,144.4619
000400.XSHE,许继电气,2014-05-15,0.24,183.9189
000686.XSHE,东北证券,2014-05-15,0.15,150.1146
600863.XSHG,内蒙华电,2014-05-15,0.15,139.3859
000338.XSHE,潍柴动力,2014-05-15,0.38,343.4814
002024.XSHE,苏宁易购,2014-05-15,0.59,459.9636
601888.XSHG,中国国旅,2014-05-15,0.2,311.7127
600547.XSHG,山东黄金,2014-05-15,0.24,227.8339
600873.XSHG,梅花生物,2014-05-15,0.1,149.8165
600811.XSHG,东方集团,2014-05-15,0.16,93.0077
