,display_name,date,weight,market_cap
002044.XSHE,美年健康,2018-09-26,0.203,536.5974
000413.XSHE,东旭光电,2018-09-26,0.203,310.5796
000415.XSHE,渤海租赁,2018-09-26,0.065,244.2886
600999.XSHG,招商证券,2018-09-26,0.295,866.9036
000826.XSHE,启迪桑德,2018-09-26,0.096,202.2838
002294.XSHE,信立泰,2018-09-26,0.121,291.4201
000709.XSHE,河钢股份,2018-09-26,0.12,335.548
000627.XSHE,天茂集团,2018-09-26,0.09300000000000001,310.2715
000625.XSHE,长安汽车,2018-09-26,0.134,349.1525
002236.XSHE,大华股份,2018-09-26,0.267,434.8134
000623.XSHE,吉林敖东,2018-09-26,0.15,190.8111
002450.XSHE,ST康得新,2018-09-26,0.35700000000000004,604.7858
600816.XSHG,安信信托,2018-09-26,0.11800000000000001,284.3952
600498.XSHG,烽火通信,2018-09-26,0.158,333.7361
600893.XSHG,航发动力,2018-09-26,0.209,555.2616
601877.XSHG,正泰电器,2018-09-26,0.193,495.2542
600089.XSHG,特变电工,2018-09-26,0.247,266.3298
002415.XSHE,海康威视,2018-09-26,1.1440000000000001,2675.9084
600085.XSHG,同仁堂,2018-09-26,0.17300000000000001,430.5045
601229.XSHG,上海银行,2018-09-26,0.631,1312.4647
601238.XSHG,广汽集团,2018-09-26,0.066,1098.0802
601878.XSHG,浙商证券,2018-09-26,0.024,245.3333
000792.XSHE,盐湖股份,2018-09-26,0.11599999999999999,254.6487
300024.XSHE,机器人,2018-09-26,0.175,259.1558
300027.XSHE,华谊兄弟,2018-09-26,0.08900000000000001,151.2071
600436.XSHG,片仔癀,2018-09-26,0.306,606.6355
600000.XSHG,浦发银行,2018-09-26,1.195,3055.5515
000959.XSHE,首钢股份,2018-09-26,0.066,226.3859
002081.XSHE,金螳螂,2018-09-26,0.147,237.8978
300124.XSHE,汇川技术,2018-09-26,0.257,458.4774
600415.XSHG,小商品城,2018-09-26,0.11,222.6275
601318.XSHG,中国平安,2018-09-26,6.725,12423.252
600008.XSHG,首创股份,2018-09-26,0.094,184.6295
600009.XSHG,上海机场,2018-09-26,0.521,1118.7921
300144.XSHE,宋城演艺,2018-09-26,0.161,319.4285
600066.XSHG,宇通客车,2018-09-26,0.198,318.1431
600025.XSHG,华能水电,2018-09-26,0.05,509.4
002050.XSHE,三花智控,2018-09-26,0.105,286.2428
000938.XSHE,紫光股份,2018-09-26,0.091,626.0073
600061.XSHG,国投资本,2018-09-26,0.073,352.5426
000425.XSHE,徐工机械,2018-09-26,0.18899999999999997,310.9966
601988.XSHG,中国银行,2018-09-26,0.738,10833.4707
601989.XSHG,中国重工,2018-09-26,0.373,983.8311
601555.XSHG,东吴证券,2018-09-26,0.15,191.4
