,display_name,date,weight,market_cap
000413.XSHE,东旭光电,2015-09-18,0.147,191.1373
600315.XSHG,上海家化,2015-09-18,0.21,227.351
600316.XSHG,洪都航空,2015-09-18,0.113,130.73
600317.XSHG,营口港,2015-09-18,0.11900000000000001,308.1140000000001
600252.XSHG,中恒集团,2015-09-18,0.191,187.3083
002570.XSHE,*ST因美,2015-09-18,0.068,108.6939
000825.XSHE,太钢不锈,2015-09-18,0.12,234.6854
000826.XSHE,启迪桑德,2015-09-18,0.2,261.4886
600256.XSHG,广汇能源,2015-09-18,0.254,354.0126
000709.XSHE,河钢股份,2015-09-18,0.21600000000000005,338.7336
000559.XSHE,万向钱潮,2015-09-18,0.22699999999999998,421.4628
000156.XSHE,华数传媒,2015-09-18,0.040999999999999995,366.7948
000157.XSHE,中联重科,2015-09-18,0.289,399.1684
000623.XSHE,吉林敖东,2015-09-18,0.203,209.8353
002375.XSHE,亚厦股份,2015-09-18,0.111,168.7391
000629.XSHE,攀钢钒钛,2015-09-18,0.17600000000000002,261.9873
600893.XSHG,航发动力,2015-09-18,0.317,721.4157
600783.XSHG,鲁信创投,2015-09-18,0.068,162.5681
600089.XSHG,特变电工,2015-09-18,0.341,362.2695
002415.XSHE,海康威视,2015-09-18,0.45299999999999996,1298.0518
600085.XSHG,同仁堂,2015-09-18,0.195,318.0440000000001
000792.XSHE,盐湖股份,2015-09-18,0.133,278.021
600005.XSHG,武钢股份,2015-09-18,0.204,410.8168
300027.XSHE,华谊兄弟,2015-09-18,0.441,549.5887
600340.XSHG,华夏幸福,2015-09-18,0.312,613.0225
600000.XSHG,浦发银行,2015-09-18,1.9180000000000001,2803.6167
600648.XSHG,外高桥,2015-09-18,0.08,284.9726
600649.XSHG,城投控股,2015-09-18,0.22399999999999998,391.6643
300124.XSHE,汇川技术,2015-09-18,0.201,277.4403
600415.XSHG,小商品城,2015-09-18,0.273,407.1524
601633.XSHG,长城汽车,2015-09-18,0.13,800.4615
600008.XSHG,首创股份,2015-09-18,0.106,214.5173
600009.XSHG,上海机场,2015-09-18,0.301,526.6377
600066.XSHG,宇通客车,2015-09-18,0.28600000000000003,409.8002
002051.XSHE,中工国际,2015-09-18,0.087,141.4582
600060.XSHG,海信电器,2015-09-18,0.134,177.2992
000937.XSHE,冀中能源,2015-09-18,0.063,176.324
601988.XSHG,中国银行,2015-09-18,1.025,11363.3691
601989.XSHG,中国重工,2015-09-18,1.304,1900.4323
000738.XSHE,航发控制,2015-09-18,0.158,238.0645
600958.XSHG,东方证券,2015-09-18,0.201,849.8324
600068.XSHG,葛洲坝,2015-09-18,0.242,337.9907
000423.XSHE,东阿阿胶,2015-09-18,0.261,275.4739
600660.XSHG,福耀玻璃,2015-09-18,0.195,303.2919
601225.XSHG,陕西煤业,2015-09-18,0.115,456.0
300251.XSHE,光线传媒,2015-09-18,0.12,415.2523
000630.XSHE,铜陵有色,2015-09-18,0.14800000000000002,322.7673
600998.XSHG,九州通,2015-09-18,0.069,278.8387
601390.XSHG,中国中铁,2015-09-18,0.742,2558.5618
601377.XSHG,兴业证券,2015-09-18,0.386,408.72
600718.XSHG,东软集团,2015-09-18,0.147,170.5128
600023.XSHG,浙能电力,2015-09-18,0.243,1032.2924
601398.XSHG,工商银行,2015-09-18,1.165,15860.0781
601021.XSHG,春秋航空,2015-09-18,0.135,445.0
600153.XSHG,建发股份,2015-09-18,0.337,490.7732
600150.XSHG,中国船舶,2015-09-18,0.299,469.9381
601866.XSHG,中远海发,2015-09-18,0.317,1019.9368
000024.XSHE,招商地产,2015-09-18,0.375,815.0308
600157.XSHG,永泰能源,2015-09-18,0.185,479.1306
000027.XSHE,深圳能源,2015-09-18,0.141,379.0054
600867.XSHG,通化东宝,2015-09-18,0.191,237.7266
600717.XSHG,天津港,2015-09-18,0.098,160.7778
600863.XSHG,内蒙华电,2015-09-18,0.168,258.4447
600100.XSHG,同方股份,2015-09-18,0.309,445.1776
600398.XSHG,海澜之家,2015-09-18,0.23800000000000002,624.9426
600795.XSHG,国电电力,2015-09-18,0.491,841.0369999999998
600011.XSHG,华能国际,2015-09-18,0.436,1293.5084
