,display_name,date,weight,market_cap
000001.XSHE,深发展A,2011-09-09,0.82,844.3281
000012.XSHE,南玻A,2011-09-09,0.38,310.3834
000021.XSHE,长城开发,2011-09-09,0.09,91.9537
000031.XSHE,中粮地产,2011-09-09,0.09,92.1376
000059.XSHE,辽通化工,2011-09-09,0.12,120.0506
000060.XSHE,中金岭南,2011-09-09,0.33,241.1578
000061.XSHE,农产品,2011-09-09,0.15,109.205
000069.XSHE,华侨城A,2011-09-09,0.41,415.0348
000338.XSHE,潍柴动力,2011-09-09,0.6,671.1016
000402.XSHE,金融街,2011-09-09,0.32,203.1171
000425.XSHE,徐工机械,2011-09-09,0.33,428.0223
000527.XSHE,美的电器,2011-09-09,0.6,516.113
000528.XSHE,柳工,2011-09-09,0.23,197.3675
000536.XSHE,华映科技,2011-09-09,0.06,149.5554
000538.XSHE,云南白药,2011-09-09,0.33,418.7815
000568.XSHE,泸州老窖,2011-09-09,0.59,605.0999
000612.XSHE,焦作万方,2011-09-09,0.11,77.3564
000623.XSHE,吉林敖东,2011-09-09,0.3,194.0243
000625.XSHE,长安汽车,2011-09-09,0.15,202.5648
000651.XSHE,格力电器,2011-09-09,0.76,557.6602
000685.XSHE,中山公用,2011-09-09,0.06,93.9811
000686.XSHE,东北证券,2011-09-09,0.09,116.5467
000690.XSHE,宝新能源,2011-09-09,0.1,72.863
000718.XSHE,苏宁环球,2011-09-09,0.13,164.8856
000725.XSHE,京东方A,2011-09-09,0.27,304.2347
000729.XSHE,燕京啤酒,2011-09-09,0.18,188.4386
000776.XSHE,广发证券,2011-09-09,0.53,903.5798
000792.XSHE,盐湖股份,2011-09-09,0.61,783.0077
000807.XSHE,云铝股份,2011-09-09,0.15,126.52
000825.XSHE,太钢不锈,2011-09-09,0.25,258.6096
000858.XSHE,五粮液,2011-09-09,1.42,1452.3369
000876.XSHE,新希望,2011-09-09,0.17,169.3876
000898.XSHE,鞍钢股份,2011-09-09,0.2,395.744
000933.XSHE,神火股份,2011-09-09,0.29,250.992
000951.XSHE,中国重汽,2011-09-09,0.09,66.1853
000960.XSHE,锡业股份,2011-09-09,0.23,239.7746
000961.XSHE,中南建设,2011-09-09,0.06,109.0762
000969.XSHE,安泰科技,2011-09-09,0.2,171.00400000000005
000983.XSHE,西山煤电,2011-09-09,0.64,655.4496
002001.XSHE,新和成,2011-09-09,0.17,174.8078
002073.XSHE,软控股份,2011-09-09,0.29,148.3245
002092.XSHE,中泰化学,2011-09-09,0.12,124.3224
002122.XSHE,天马股份,2011-09-09,0.11,115.4736
002142.XSHE,宁波银行,2011-09-09,0.22,282.6144
002304.XSHE,洋河股份,2011-09-09,0.75,1287.0
002310.XSHE,东方园林,2011-09-09,0.11,144.6999
002399.XSHE,海普瑞,2011-09-09,0.1,246.1415
002405.XSHE,四维图新,2011-09-09,0.05,128.7138
002415.XSHE,海康威视,2011-09-09,0.08,426.8
002422.XSHE,科伦药业,2011-09-09,0.18,303.216
002493.XSHE,荣盛石化,2011-09-09,0.12,296.904
002500.XSHE,山西证券,2011-09-09,0.08,193.9038
600009.XSHG,上海机场,2011-09-09,0.24,249.5411
600010.XSHG,包钢股份,2011-09-09,0.32,409.8285
600015.XSHG,华夏银行,2011-09-09,0.56,721.2761
600016.XSHG,民生银行,2011-09-09,2.59,1568.1548
600019.XSHG,宝钢股份,2011-09-09,0.53,908.8753
600026.XSHG,中海发展,2011-09-09,0.09,237.9782
600030.XSHG,中信证券,2011-09-09,1.64,1201.4407
600036.XSHG,招商银行,2011-09-09,2.85,2548.1975
600037.XSHG,歌华有线,2011-09-09,0.12,98.826
600058.XSHG,五矿发展,2011-09-09,0.22,287.2721
600066.XSHG,宇通客车,2011-09-09,0.14,102.1587
600089.XSHG,特变电工,2011-09-09,0.53,270.672
600096.XSHG,云天化,2011-09-09,0.12,160.0215
600100.XSHG,同方股份,2011-09-09,0.23,168.9546
600108.XSHG,亚盛集团,2011-09-09,0.16,101.4403
600109.XSHG,国金证券,2011-09-09,0.08,131.6319
600115.XSHG,东方航空,2011-09-09,0.24,590.8906
600118.XSHG,中国卫星,2011-09-09,0.15,153.7771
600123.XSHG,兰花科创,2011-09-09,0.29,247.8437
600125.XSHG,铁龙物流,2011-09-09,0.18,134.991
600143.XSHG,金发科技,2011-09-09,0.25,213.8041
600153.XSHG,建发股份,2011-09-09,0.21,179.2438
600161.XSHG,天坛生物,2011-09-09,0.09,92.0108
600166.XSHG,福田汽车,2011-09-09,0.19,164.3434
600169.XSHG,太原重工,2011-09-09,0.14,117.6426
600177.XSHG,雅戈尔,2011-09-09,0.26,222.2158
600183.XSHG,生益科技,2011-09-09,0.09,95.7801
600188.XSHG,兖州煤业,2011-09-09,0.33,1386.9888
600216.XSHG,浙江医药,2011-09-09,0.16,132.3176
600256.XSHG,广汇股份,2011-09-09,0.53,455.5671
600266.XSHG,北京城建,2011-09-09,0.11,117.3744
600271.XSHG,航天信息,2011-09-09,0.32,270.7409
600276.XSHG,恒瑞医药,2011-09-09,0.33,340.0553
600300.XSHG,维维股份,2011-09-09,0.1,101.3232
600309.XSHG,烟台万华,2011-09-09,0.34,343.1625
600312.XSHG,平高电气,2011-09-09,0.1,64.2069
600316.XSHG,洪都航空,2011-09-09,0.15,186.8083
600320.XSHG,振华重工,2011-09-09,0.18,234.8808
600348.XSHG,阳泉煤业,2011-09-09,0.59,603.655
600362.XSHG,江西铜业,2011-09-09,0.51,1084.873
600369.XSHG,西南证券,2011-09-09,0.1,260.3584
600380.XSHG,健康元,2011-09-09,0.08,103.9467
600395.XSHG,盘江股份,2011-09-09,0.19,320.8594
600432.XSHG,吉恩镍业,2011-09-09,0.12,153.4642
