,display_name,date,weight,market_cap
000001.XSHE,深发展A,2011-07-12,0.84,592.4523
000012.XSHE,南玻A,2011-07-12,0.39,358.3423
000021.XSHE,长城开发,2011-07-12,0.1,110.0278
000031.XSHE,中粮地产,2011-07-12,0.09,102.4758
000059.XSHE,辽通化工,2011-07-12,0.14,156.0658
000060.XSHE,中金岭南,2011-07-12,0.34,275.4026
000061.XSHE,农产品,2011-07-12,0.15,120.2715
000069.XSHE,华侨城A,2011-07-12,0.4,451.3923
000338.XSHE,潍柴动力,2011-07-12,0.61,757.5717
000402.XSHE,金融街,2011-07-12,0.31,216.7389
000425.XSHE,徐工机械,2011-07-12,0.36,500.8377
000527.XSHE,美的电器,2011-07-12,0.63,611.8901
000528.XSHE,柳工,2011-07-12,0.26,248.1159
000536.XSHE,华映科技,2011-07-12,0.06,177.7853
000538.XSHE,云南白药,2011-07-12,0.29,414.4771
000568.XSHE,泸州老窖,2011-07-12,0.57,659.1964
000612.XSHE,焦作万方,2011-07-12,0.11,87.344
000623.XSHE,吉林敖东,2011-07-12,0.29,206.8217
000625.XSHE,长安汽车,2011-07-12,0.17,251.8765
000651.XSHE,格力电器,2011-07-12,0.8,663.8946
000685.XSHE,中山公用,2011-07-12,0.05,97.2156
000686.XSHE,东北证券,2011-07-12,0.09,127.0314
000690.XSHE,宝新能源,2011-07-12,0.11,86.6759
000718.XSHE,苏宁环球,2011-07-12,0.1,142.2062
000725.XSHE,京东方A,2011-07-12,0.28,354.2644
000729.XSHE,燕京啤酒,2011-07-12,0.18,211.5547
000776.XSHE,广发证券,2011-07-12,0.65,927.1055
000792.XSHE,盐湖股份,2011-07-12,0.65,924.563
000807.XSHE,云铝股份,2011-07-12,0.14,132.6057
000825.XSHE,太钢不锈,2011-07-12,0.26,297.3441
000858.XSHE,五粮液,2011-07-12,1.25,1441.3286
000876.XSHE,新希望,2011-07-12,0.15,176.2963
000898.XSHE,鞍钢股份,2011-07-12,0.22,486.9026
000933.XSHE,神火股份,2011-07-12,0.26,263.928
000951.XSHE,中国重汽,2011-07-12,0.1,77.0485
000960.XSHE,锡业股份,2011-07-12,0.24,271.4122
000961.XSHE,中南建设,2011-07-12,0.07,125.3091
000969.XSHE,安泰科技,2011-07-12,0.19,176.7585
000983.XSHE,西山煤电,2011-07-12,0.66,750.6158
002001.XSHE,新和成,2011-07-12,0.19,214.4444
002073.XSHE,软控股份,2011-07-12,0.27,157.2329
002092.XSHE,中泰化学,2011-07-12,0.13,156.1822
002122.XSHE,天马股份,2011-07-12,0.13,147.6684
002142.XSHE,宁波银行,2011-07-12,0.22,315.49
002304.XSHE,洋河股份,2011-07-12,0.63,1218.42
002310.XSHE,东方园林,2011-07-12,0.11,153.985
002399.XSHE,海普瑞,2011-07-12,0.11,301.9155
002405.XSHE,四维图新,2011-07-12,0.05,152.9197
002415.XSHE,海康威视,2011-07-12,0.07,419.4
002422.XSHE,科伦药业,2011-07-12,0.16,303.12
002493.XSHE,荣盛石化,2011-07-12,0.12,341.4952
002500.XSHE,山西证券,2011-07-12,0.08,215.2621
600009.XSHG,上海机场,2011-07-12,0.23,263.9933
600010.XSHG,包钢股份,2011-07-12,0.36,515.8186
600015.XSHG,华夏银行,2011-07-12,0.52,731.5507
600016.XSHG,民生银行,2011-07-12,2.23,1512.054
600019.XSHG,宝钢股份,2011-07-12,0.55,1036.7133
600026.XSHG,中海发展,2011-07-12,0.09,281.5565
600030.XSHG,中信证券,2011-07-12,1.59,1275.0389
600036.XSHG,招商银行,2011-07-12,2.82,2796.3286
600037.XSHG,歌华有线,2011-07-12,0.12,107.9452
600058.XSHG,五矿发展,2011-07-12,0.26,359.4117
600066.XSHG,宇通客车,2011-07-12,0.15,120.9268
600089.XSHG,特变电工,2011-07-12,0.61,343.677
600096.XSHG,云天化,2011-07-12,0.1,134.9119
600100.XSHG,同方股份,2011-07-12,0.26,211.2926
600108.XSHG,亚盛集团,2011-07-12,0.16,115.8573
600109.XSHG,国金证券,2011-07-12,0.08,141.2342
600115.XSHG,东方航空,2011-07-12,0.21,586.38
600118.XSHG,中国卫星,2011-07-12,0.14,166.68
600123.XSHG,兰花科创,2011-07-12,0.26,250.1856
600125.XSHG,铁龙物流,2011-07-12,0.17,141.2575
600143.XSHG,金发科技,2011-07-12,0.26,243.9685
600153.XSHG,建发股份,2011-07-12,0.21,197.1458
600161.XSHG,天坛生物,2011-07-12,0.08,88.8149
600166.XSHG,福田汽车,2011-07-12,0.2,188.6046
600169.XSHG,太原重工,2011-07-12,0.17,162.8898
600177.XSHG,雅戈尔,2011-07-12,0.25,231.1223
600183.XSHG,生益科技,2011-07-12,0.09,104.4276
600188.XSHG,兖州煤业,2011-07-12,0.36,1672.7478
600216.XSHG,浙江医药,2011-07-12,0.16,156.5759
600256.XSHG,广汇股份,2011-07-12,0.51,496.2567
600266.XSHG,北京城建,2011-07-12,0.11,132.0462
600271.XSHG,航天信息,2011-07-12,0.25,240.638
600276.XSHG,恒瑞医药,2011-07-12,0.3,354.2196
600300.XSHG,维维股份,2011-07-12,0.08,87.4456
600309.XSHG,烟台万华,2011-07-12,0.35,398.3021
600312.XSHG,平高电气,2011-07-12,0.12,83.0432
600316.XSHG,洪都航空,2011-07-12,0.16,216.4969
600320.XSHG,振华重工,2011-07-12,0.21,292.8326
600348.XSHG,阳泉煤业,2011-07-12,0.52,577.4405
600362.XSHG,江西铜业,2011-07-12,0.52,1207.8
600369.XSHG,西南证券,2011-07-12,0.1,275.6872
600380.XSHG,健康元,2011-07-12,0.09,122.2592
600395.XSHG,盘江股份,2011-07-12,0.19,374.3727
600432.XSHG,吉恩镍业,2011-07-12,0.13,178.0412
600456.XSHG,宝钛股份,2011-07-12,0.11,125.6806
600497.XSHG,驰宏锌锗,2011-07-12,0.28,314.685
600500.XSHG,中化国际,2011-07-12,0.13,144.1902
600508.XSHG,上海能源,2011-07-12,0.13,176.7768
600517.XSHG,置信电气,2011-07-12,0.08,74.1209
600518.XSHG,康美药业,2011-07-12,0.37,308.0399
600528.XSHG,中铁二局,2011-07-12,0.11,125.1994
600535.XSHG,天士力,2011-07-12,0.18,216.897
600547.XSHG,山东黄金,2011-07-12,0.6,679.6594
600582.XSHG,天地科技,2011-07-12,0.16,229.7344
600585.XSHG,海螺水泥,2011-07-12,0.95,1454.6586
600588.XSHG,用友软件,2011-07-12,0.16,181.322
600595.XSHG,中孚实业,2011-07-12,0.13,149.9725
600598.XSHG,北大荒,2011-07-12,0.17,248.5197
600600.XSHG,青岛啤酒,2011-07-12,0.21,473.2493
600635.XSHG,大众公用,2011-07-12,0.14,97.7053
600642.XSHG,申能股份,2011-07-12,0.25,238.8031
600664.XSHG,哈药股份,2011-07-12,0.2,197.1063
600690.XSHG,青岛海尔,2011-07-12,0.39,378.9412
600694.XSHG,大商股份,2011-07-12,0.21,120.1016
600703.XSHG,三安光电,2011-07-12,0.18,256.7456
600737.XSHG,中粮屯河,2011-07-12,0.1,107.7002
600741.XSHG,华域汽车,2011-07-12,0.21,292.1599
600779.XSHG,水井坊,2011-07-12,0.14,116.4204
600804.XSHG,鹏博士,2011-07-12,0.2,113.5059
600808.XSHG,马钢股份,2011-07-12,0.14,263.3633
600823.XSHG,世茂股份,2011-07-12,0.09,169.03400000000005
600832.XSHG,东方明珠,2011-07-12,0.21,240.2496
600837.XSHG,海通证券,2011-07-12,1.29,725.6938
600859.XSHG,王府井,2011-07-12,0.18,180.5466
600863.XSHG,内蒙华电,2011-07-12,0.09,165.4319
600875.XSHG,东方电气,2011-07-12,0.3,514.7916
600879.XSHG,航天电子,2011-07-12,0.14,97.0005
600887.XSHG,伊利股份,2011-07-12,0.5,290.6338
600900.XSHG,长江电力,2011-07-12,0.62,1178.1
600970.XSHG,中材国际,2011-07-12,0.2,289.4504
600999.XSHG,招商证券,2011-07-12,0.57,649.3271
601001.XSHG,大同煤业,2011-07-12,0.2,288.8806
601006.XSHG,大秦铁路,2011-07-12,0.85,1205.6968
601018.XSHG,宁波港,2011-07-12,0.15,413.44
601098.XSHG,中南传媒,2011-07-12,0.09,174.21200000000005
601101.XSHG,昊华能源,2011-07-12,0.21,293.6996
601107.XSHG,四川成渝,2011-07-12,0.06,168.1933
601111.XSHG,中国国航,2011-07-12,0.3,1291.7739
601158.XSHG,重庆水务,2011-07-12,0.14,405.6
601166.XSHG,兴业银行,2011-07-12,1.86,1506.8616
601168.XSHG,西部矿业,2011-07-12,0.5,350.301
601169.XSHG,北京银行,2011-07-12,0.76,614.0376
601179.XSHG,中国西电,2011-07-12,0.18,262.7271
601268.XSHG,二重重装,2011-07-12,0.06,182.351
601288.XSHG,农业银行,2011-07-12,0.71,8639.5234
601299.XSHG,中国北车,2011-07-12,0.38,537.84
601328.XSHG,交通银行,2011-07-12,2.0,3111.1582
601333.XSHG,广深铁路,2011-07-12,0.2,285.4665
601369.XSHG,陕鼓动力,2011-07-12,0.07,186.6559
601377.XSHG,兴业证券,2011-07-12,0.13,363.22
601398.XSHG,工商银行,2011-07-12,1.14,14972.9346
601519.XSHG,大智慧,2011-07-12,0.04,108.3505
601558.XSHG,华锐风电,2011-07-12,0.09,584.7672
601600.XSHG,中国铝业,2011-07-12,0.54,1418.7188
601601.XSHG,中国太保,2011-07-12,1.21,1875.66
601618.XSHG,中国中冶,2011-07-12,0.33,731.913
601666.XSHG,平煤股份,2011-07-12,0.29,321.5907
601668.XSHG,中国建筑,2011-07-12,1.04,1188.0
601688.XSHG,华泰证券,2011-07-12,0.36,663.04
601699.XSHG,潞安环能,2011-07-12,0.55,769.2524
601717.XSHG,郑煤机,2011-07-12,0.09,245.7
601718.XSHG,际华集团,2011-07-12,0.1,179.7362
601766.XSHG,中国南车,2011-07-12,0.48,813.408
601888.XSHG,中国国旅,2011-07-12,0.11,210.32
601918.XSHG,国投新集,2011-07-12,0.12,223.8968
601919.XSHG,中国远洋,2011-07-12,0.33,823.4317
601933.XSHG,永辉超市,2011-07-12,0.07,200.6523
601988.XSHG,中国银行,2011-07-12,0.38,8625.6523
601989.XSHG,中国重工,2011-07-12,0.64,1214.6694
601818.XSHG,光大银行,2011-07-12,0.23,1342.4351
000009.XSHE,中国宝安,2011-07-12,0.37,214.4416
000024.XSHE,招商地产,2011-07-12,0.22,316.6702
000027.XSHE,深圳能源,2011-07-12,0.1,197.696
000039.XSHE,中集集团,2011-07-12,0.33,580.4023
000401.XSHE,冀东水泥,2011-07-12,0.26,300.0394
000422.XSHE,湖北宜化,2011-07-12,0.2,113.3028
000559.XSHE,万向钱潮,2011-07-12,0.13,151.2007
000630.XSHE,铜陵有色,2011-07-12,0.31,345.3083
000680.XSHE,山推股份,2011-07-12,0.19,134.0685
000728.XSHE,国元证券,2011-07-12,0.15,215.2654
000758.XSHE,中色股份,2011-07-12,0.25,239.35
000768.XSHE,西飞国际,2011-07-12,0.25,284.9261
000778.XSHE,新兴铸管,2011-07-12,0.21,200.6965
000839.XSHE,中信国安,2011-07-12,0.19,178.9009
000927.XSHE,一汽夏利,2011-07-12,0.07,134.1541
000968.XSHE,煤气化,2011-07-12,0.12,140.0988
000999.XSHE,华润三九,2011-07-12,0.13,182.467
600000.XSHG,浦发银行,2011-07-12,1.94,1842.963
600008.XSHG,首创股份,2011-07-12,0.11,127.82
600111.XSHG,包钢稀土,2011-07-12,0.87,832.6987
600132.XSHG,重庆啤酒,2011-07-12,0.34,318.5014
600150.XSHG,中国船舶,2011-07-12,0.36,519.5106
600151.XSHG,航天机电,2011-07-12,0.1,111.4501
600170.XSHG,上海建工,2011-07-12,0.11,158.8099
600196.XSHG,复星医药,2011-07-12,0.19,216.9103
600219.XSHG,南山铝业,2011-07-12,0.19,178.1356
600221.XSHG,海南航空,2011-07-12,0.15,303.2236
600307.XSHG,酒钢宏兴,2011-07-12,0.08,225.4338
600331.XSHG,宏达股份,2011-07-12,0.18,145.4088
600415.XSHG,小商品城,2011-07-12,0.3,348.3657
600418.XSHG,江淮汽车,2011-07-12,0.17,144.4674
600660.XSHG,福耀玻璃,2011-07-12,0.25,203.1028
600674.XSHG,川投能源,2011-07-12,0.09,134.6206
600717.XSHG,天津港,2011-07-12,0.12,134.9864
600718.XSHG,东软集团,2011-07-12,0.14,137.245
600739.XSHG,辽宁成大,2011-07-12,0.45,250.7344
600795.XSHG,国电电力,2011-07-12,0.39,447.982
600811.XSHG,东方集团,2011-07-12,0.16,115.0096
600812.XSHG,华北制药,2011-07-12,0.18,124.9722
600895.XSHG,张江高科,2011-07-12,0.13,145.7317
600004.XSHG,白云机场,2011-07-12,0.06,90.85
600352.XSHG,浙江龙盛,2011-07-12,0.18,144.7858
600406.XSHG,国电南瑞,2011-07-12,0.42,397.8759
000100.XSHE,TCL集团,2011-07-12,0.26,246.658
600997.XSHG,开滦股份,2011-07-12,0.18,201.6167
002028.XSHE,思源电气,2011-07-12,0.07,69.9091
600971.XSHG,恒源煤电,2011-07-12,0.1,197.0499
600048.XSHG,保利地产,2011-07-12,0.69,644.2040000000002
600018.XSHG,上港集团,2011-07-12,0.15,898.8296
601628.XSHG,中国人寿,2011-07-12,0.48,5175.2676
601318.XSHG,中国平安,2011-07-12,2.77,3687.3391
601998.XSHG,中信银行,2011-07-12,0.21,1949.5065
601088.XSHG,中国神华,2011-07-12,1.76,5919.1509
601390.XSHG,中国中铁,2011-07-12,0.35,826.4361
002202.XSHE,金风科技,2011-07-12,0.35,407.4217
601899.XSHG,紫金矿业,2011-07-12,0.72,1138.5845
601958.XSHG,金钼股份,2011-07-12,0.34,621.1213
002244.XSHE,滨江集团,2011-07-12,0.09,161.6992
601788.XSHG,光大证券,2011-07-12,0.32,454.594
601117.XSHG,中国化学,2011-07-12,0.22,427.1978
000002.XSHE,万科A,2011-07-12,1.46,934.5929
000063.XSHE,中兴通讯,2011-07-12,0.68,783.9938
000157.XSHE,中联重科,2011-07-12,0.81,953.76
000423.XSHE,东阿阿胶,2011-07-12,0.39,283.4529
000562.XSHE,宏源证券,2011-07-12,0.17,239.9297
000709.XSHE,河北钢铁,2011-07-12,0.33,324.5841
000780.XSHE,平庄能源,2011-07-12,0.11,158.5361
000783.XSHE,长江证券,2011-07-12,0.26,243.5257
000800.XSHE,一汽轿车,2011-07-12,0.21,236.4758
000869.XSHE,张裕A,2011-07-12,0.19,541.8329
000878.XSHE,云南铜业,2011-07-12,0.24,274.5865
000895.XSHE,双汇发展,2011-07-12,0.37,423.4692
000937.XSHE,冀中能源,2011-07-12,0.32,593.7174
600005.XSHG,武钢股份,2011-07-12,0.29,410.8168
600028.XSHG,中国石化,2011-07-12,0.58,6944.8726
600062.XSHG,双鹤药业,2011-07-12,0.15,140.4657
600068.XSHG,葛洲坝,2011-07-12,0.43,428.9575
600085.XSHG,同仁堂,2011-07-12,0.18,213.9294
600104.XSHG,上海汽车,2011-07-12,0.6,1677.4995
600208.XSHG,新湖中宝,2011-07-12,0.17,325.8735
600220.XSHG,江苏阳光,2011-07-12,0.11,91.4854
600239.XSHG,云南城投,2011-07-12,0.14,104.7402
600267.XSHG,海正药业,2011-07-12,0.17,203.3146
600269.XSHG,赣粤高速,2011-07-12,0.1,109.0635
600376.XSHG,首开股份,2011-07-12,0.16,179.5105
600383.XSHG,金地集团,2011-07-12,0.52,287.9652
600428.XSHG,中远航运,2011-07-12,0.11,121.7121
600519.XSHG,贵州茅台,2011-07-12,1.41,2011.3699
600550.XSHG,天威保变,2011-07-12,0.22,250.7081
600583.XSHG,海油工程,2011-07-12,0.21,239.2006
600631.XSHG,百联股份,2011-07-12,0.18,174.5128
600649.XSHG,城投控股,2011-07-12,0.16,188.21400000000003
600655.XSHG,豫园商城,2011-07-12,0.23,162.7048
600675.XSHG,中华企业,2011-07-12,0.12,96.1818
600809.XSHG,山西汾酒,2011-07-12,0.17,337.5077
600839.XSHG,四川长虹,2011-07-12,0.16,129.9088
601607.XSHG,上海医药,2011-07-12,0.29,457.6526
600881.XSHG,亚泰集团,2011-07-12,0.27,153.6628
600893.XSHG,航空动力,2011-07-12,0.18,201.1352
600516.XSHG,方大炭素,2011-07-12,0.17,194.4198
600050.XSHG,中国联通,2011-07-12,0.77,1100.1034
600549.XSHG,厦门钨业,2011-07-12,0.2,281.6577
600481.XSHG,双良节能,2011-07-12,0.1,115.9238
600031.XSHG,三一重工,2011-07-12,0.98,1391.167
600029.XSHG,南方航空,2011-07-12,0.31,817.8033
600546.XSHG,山煤国际,2011-07-12,0.12,238.425
600489.XSHG,中金黄金,2011-07-12,0.45,514.86
002007.XSHE,华兰生物,2011-07-12,0.18,206.0508
002024.XSHE,苏宁电器,2011-07-12,0.94,895.5151
002146.XSHE,荣盛发展,2011-07-12,0.1,184.5043
002069.XSHE,獐子岛,2011-07-12,0.09,181.4047
002106.XSHE,莱宝高科,2011-07-12,0.22,209.0579
002128.XSHE,露天煤业,2011-07-12,0.15,284.7069
601009.XSHG,南京银行,2011-07-12,0.33,265.4226
601857.XSHG,中国石油,2011-07-12,0.71,19619.8496
601866.XSHG,中海集运,2011-07-12,0.15,414.7509
601898.XSHG,中煤能源,2011-07-12,0.32,1313.9335
601186.XSHG,中国铁建,2011-07-12,0.32,722.9799
601727.XSHG,上海电气,2011-07-12,0.23,863.0301
002294.XSHE,信立泰,2011-07-12,0.07,129.3718
601106.XSHG,中国一重,2011-07-12,0.21,309.9012
002385.XSHE,大北农,2011-07-12,0.05,138.6367
601118.XSHG,海南橡胶,2011-07-12,0.17,472.5268
600998.XSHG,九州通,2011-07-12,0.06,172.5927
002498.XSHE,汉缆股份,2011-07-12,0.05,132.54
002155.XSHE,辰州矿业,2011-07-12,0.2,189.1814
601939.XSHG,建设银行,2011-07-12,0.8,11925.5234
601808.XSHG,中海油服,2011-07-12,0.18,780.3876
