,display_name,date,weight,market_cap
600259.XSHG,广晟有色,2013-07-11,0.1,108.9629
600315.XSHG,上海家化,2013-07-11,0.47,316.2888
600316.XSHG,洪都航空,2013-07-11,0.15,121.2641
002122.XSHE,*ST天马,2013-07-11,0.05,44.3124
600252.XSHG,中恒集团,2013-07-11,0.27,164.308
002570.XSHE,*ST因美,2013-07-11,0.24,202.5868
000825.XSHE,太钢不锈,2013-07-11,0.13,148.1024
600256.XSHG,广汇能源,2013-07-11,0.9,574.5402
000709.XSHE,河钢股份,2013-07-11,0.17,208.1247
000559.XSHE,万向钱潮,2013-07-11,0.09,98.7823
000157.XSHE,中联重科,2013-07-11,0.53,431.5334
002236.XSHE,大华股份,2013-07-11,0.48,480.459
000623.XSHE,吉林敖东,2013-07-11,0.23,143.8257
600827.XSHG,百联股份,2013-07-11,0.12,125.3977
600588.XSHG,用友网络,2013-07-11,0.09,90.1691
000703.XSHE,恒逸石化,2013-07-11,0.07,91.2488
002375.XSHE,亚厦股份,2013-07-11,0.17,199.8451
000629.XSHE,攀钢钒钛,2013-07-11,0.22,210.4488
600893.XSHG,航发动力,2013-07-11,0.2,184.2468
600125.XSHG,铁龙物流,2013-07-11,0.11,74.0231
600123.XSHG,兰花科创,2013-07-11,0.19,151.1395
600089.XSHG,特变电工,2013-07-11,0.47,217.9608
600895.XSHG,张江高科,2013-07-11,0.09,85.6425
000012.XSHE,南玻A,2013-07-11,0.27,195.9117
600085.XSHG,同仁堂,2013-07-11,0.32,302.0875
002415.XSHE,海康威视,2013-07-11,0.31,773.3155
601238.XSHG,广汽集团,2013-07-11,0.03,540.5417
601369.XSHG,陕鼓动力,2013-07-11,0.07,115.6972
000792.XSHE,盐湖股份,2013-07-11,0.24,299.4929
600005.XSHG,武钢股份,2013-07-11,0.2,237.2038
600340.XSHG,华夏幸福,2013-07-11,0.25,319.0786
600000.XSHG,浦发银行,2013-07-11,2.05,1652.6976
600550.XSHG,保变电气,2013-07-11,0.08,76.4756
600649.XSHG,城投控股,2013-07-11,0.23,207.9316
601117.XSHG,中国化学,2013-07-11,0.42,512.0454
600415.XSHG,小商品城,2013-07-11,0.15,144.5173
601633.XSHG,长城汽车,2013-07-11,0.31,1130.8687
600642.XSHG,申能股份,2013-07-11,0.19,186.1784
600009.XSHG,上海机场,2013-07-11,0.25,250.5046
002092.XSHE,中泰化学,2013-07-11,0.1,63.2578
600066.XSHG,宇通客车,2013-07-11,0.36,239.4575
601558.XSHG,ST锐电,2013-07-11,0.07,165.6405
600062.XSHG,华润双鹤,2013-07-11,0.15,119.999
600309.XSHG,万华化学,2013-07-11,0.38,373.4352
000937.XSHE,冀中能源,2013-07-11,0.14,208.1596
601988.XSHG,中国银行,2013-07-11,0.4,7592.8125
600432.XSHG,退市吉恩,2013-07-11,0.08,73.3254
601555.XSHG,东吴证券,2013-07-11,0.09,148.4
000933.XSHE,神火股份,2013-07-11,0.09,90.0837
000422.XSHE,*ST宜化,2013-07-11,0.11,63.3894
000423.XSHE,东阿阿胶,2013-07-11,0.45,274.4274
601101.XSHG,昊华能源,2013-07-11,0.08,99.3599
000630.XSHE,铜陵有色,2013-07-11,0.17,166.7545
601390.XSHG,中国中铁,2013-07-11,0.28,530.3675
601377.XSHG,兴业证券,2013-07-11,0.31,250.64
600718.XSHG,东软集团,2013-07-11,0.15,107.9055
601398.XSHG,工商银行,2013-07-11,1.4,13916.0244
600153.XSHG,建发股份,2013-07-11,0.19,153.2859
600150.XSHG,中国船舶,2013-07-11,0.2,231.9372
601866.XSHG,中远海发,2013-07-11,0.1,228.9892
000024.XSHE,招商地产,2013-07-11,0.37,481.7028
600157.XSHG,永泰能源,2013-07-11,0.09,114.5379
601098.XSHG,中南传媒,2013-07-11,0.11,188.7596
601901.XSHG,方正证券,2013-07-11,0.37,369.05
600096.XSHG,云天化,2013-07-11,0.09,148.0109
600100.XSHG,同方股份,2013-07-11,0.24,140.928
000780.XSHE,平庄能源,2013-07-11,0.05,55.3811
600011.XSHG,华能国际,2013-07-11,0.5,792.7236
600010.XSHG,包钢股份,2013-07-11,0.29,336.1088
600016.XSHG,民生银行,2013-07-11,4.28,2680.5479
600015.XSHG,华夏银行,2013-07-11,0.68,653.4638
601318.XSHG,中国平安,2013-07-11,2.58,2868.8098
600655.XSHG,豫园股份,2013-07-11,0.17,102.4811
600019.XSHG,宝钢股份,2013-07-11,0.43,675.3407
600549.XSHG,厦门钨业,2013-07-11,0.16,214.2781
600395.XSHG,盘江股份,2013-07-11,0.1,152.4303
601258.XSHG,庞大集团,2013-07-11,0.07,148.639
002603.XSHE,以岭药业,2013-07-11,0.06,146.8637
601766.XSHG,中国中车,2013-07-11,0.28,501.0489
600369.XSHG,西南证券,2013-07-11,0.2,198.5784
601992.XSHG,金隅集团,2013-07-11,0.14,221.4692
002378.XSHE,章源钨业,2013-07-11,0.04,90.139
000725.XSHE,京东方A,2013-07-11,0.3,305.5869
600372.XSHG,中航电子,2013-07-11,0.13,327.4749
601998.XSHG,中信银行,2013-07-11,0.23,1796.6334
000538.XSHE,云南白药,2013-07-11,0.65,672.6748
000728.XSHE,国元证券,2013-07-11,0.18,174.2157
600376.XSHG,首开股份,2013-07-11,0.14,136.5386
000686.XSHE,东北证券,2013-07-11,0.11,184.0715
600863.XSHG,内蒙华电,2013-07-11,0.1,133.9653
000338.XSHE,潍柴动力,2013-07-11,0.35,369.0726
002024.XSHE,苏宁易购,2013-07-11,0.49,389.0864
601888.XSHG,中国国旅,2013-07-11,0.17,275.88
600547.XSHG,山东黄金,2013-07-11,0.51,332.4297
601628.XSHG,中国人寿,2013-07-11,0.45,4002.2822
600811.XSHG,东方集团,2013-07-11,0.15,86.5072
002106.XSHE,莱宝高科,2013-07-11,0.14,114.6951
002299.XSHE,圣农发展,2013-07-11,0.09,92.3653
601918.XSHG,新集能源,2013-07-11,0.09,139.7042
600143.XSHG,金发科技,2013-07-11,0.2,134.3544
600383.XSHG,金地集团,2013-07-11,0.68,338.046
600900.XSHG,长江电力,2013-07-11,0.76,1166.55
000039.XSHE,中集集团,2013-07-11,0.17,282.214
600795.XSHG,国电电力,2013-07-11,0.43,408.3485
600703.XSHG,三安光电,2013-07-11,0.31,279.5611
600999.XSHG,招商证券,2013-07-11,0.54,545.3487
000783.XSHE,长江证券,2013-07-11,0.29,202.9776
600873.XSHG,梅花生物,2013-07-11,0.05,130.8563
600783.XSHG,鲁信创投,2013-07-11,0.07,125.2757
600266.XSHG,北京城建,2013-07-11,0.1,100.3018
600267.XSHG,海正药业,2013-07-11,0.14,111.9332
601717.XSHG,郑煤机,2013-07-11,0.11,107.1562
601158.XSHG,重庆水务,2013-07-11,0.11,259.2
600660.XSHG,福耀玻璃,2013-07-11,0.22,151.2255
600498.XSHG,烽火通信,2013-07-11,0.18,162.8203
600664.XSHG,哈药股份,2013-07-11,0.13,119.0757
601099.XSHG,太平洋,2013-07-11,0.09,87.3124
000839.XSHE,中信国安,2013-07-11,0.13,115.5565
000625.XSHE,长安汽车,2013-07-11,0.39,453.2325
002344.XSHE,海宁皮城,2013-07-11,0.14,214.256
600352.XSHG,浙江龙盛,2013-07-11,0.22,147.9338
000527.XSHE,美的电器,2013-07-11,0.56,442.6727
600048.XSHG,保利地产,2013-07-11,0.94,808.0210000000002
000528.XSHE,柳工,2013-07-11,0.11,75.3912
600362.XSHG,江西铜业,2013-07-11,0.29,605.2851
600600.XSHG,青岛啤酒,2013-07-11,0.29,540.1229
600208.XSHG,新湖中宝,2013-07-11,0.17,207.7941
000750.XSHE,国海证券,2013-07-11,0.12,204.2825
000999.XSHE,华润三九,2013-07-11,0.26,289.7544
002304.XSHE,洋河股份,2013-07-11,0.39,577.476
