,display_name,date,weight,market_cap
600259.XSHG,广晟有色,2012-12-24,0.11,148.1187
600315.XSHG,上海家化,2012-12-24,0.35,225.6548
600316.XSHG,洪都航空,2012-12-24,0.1,77.5201
002122.XSHE,*ST天马,2012-12-24,0.07,63.2016
600252.XSHG,中恒集团,2012-12-24,0.16,99.2399
002570.XSHE,*ST因美,2012-12-24,0.04,89.0444
000825.XSHE,太钢不锈,2012-12-24,0.17,196.5205
600256.XSHG,广汇能源,2012-12-24,0.73,577.8694
000709.XSHE,河钢股份,2012-12-24,0.23,271.8364
000559.XSHE,万向钱潮,2012-12-24,0.07,71.2189
000157.XSHE,中联重科,2012-12-24,0.82,700.4712
000623.XSHE,吉林敖东,2012-12-24,0.22,133.6291
600827.XSHG,百联股份,2012-12-24,0.13,137.9719
600588.XSHG,用友网络,2012-12-24,0.1,91.8381
600812.XSHG,华北制药,2012-12-24,0.09,77.3382
000703.XSHE,恒逸石化,2012-12-24,0.08,117.4352
000629.XSHE,攀钢钒钛,2012-12-24,0.32,328.9873
600893.XSHG,航发动力,2012-12-24,0.13,125.5188
600125.XSHG,铁龙物流,2012-12-24,0.12,84.5978
600123.XSHG,兰花科创,2012-12-24,0.28,222.768
600089.XSHG,特变电工,2012-12-24,0.36,166.5674
600895.XSHG,张江高科,2012-12-24,0.11,100.8197
000012.XSHE,南玻A,2012-12-24,0.21,160.4234
600085.XSHG,同仁堂,2012-12-24,0.26,232.9396
002415.XSHE,海康威视,2012-12-24,0.26,609.4128
000792.XSHE,盐湖股份,2012-12-24,0.34,410.5104
600005.XSHG,武钢股份,2012-12-24,0.25,271.5227
601369.XSHG,陕鼓动力,2012-12-24,0.09,143.3924
600000.XSHG,浦发银行,2012-12-24,1.95,1695.6006
600550.XSHG,保变电气,2012-12-24,0.09,84.9881
600418.XSHG,江淮汽车,2012-12-24,0.11,84.4122
601117.XSHG,中国化学,2012-12-24,0.33,385.2673
600415.XSHG,小商品城,2012-12-24,0.19,175.5437
601633.XSHG,长城汽车,2012-12-24,0.17,662.6397
600642.XSHG,申能股份,2012-12-24,0.28,205.2288
600009.XSHG,上海机场,2012-12-24,0.25,228.73
002092.XSHE,中泰化学,2012-12-24,0.14,77.918
600066.XSHG,宇通客车,2012-12-24,0.24,166.1655
601558.XSHG,ST锐电,2012-12-24,0.09,207.0506
600062.XSHG,华润双鹤,2012-12-24,0.16,125.6016
600309.XSHG,万华化学,2012-12-24,0.33,313.3223
600153.XSHG,建发股份,2012-12-24,0.16,134.7126
600307.XSHG,酒钢宏兴,2012-12-24,0.06,130.5143
000425.XSHE,徐工机械,2012-12-24,0.29,234.1231
601988.XSHG,中国银行,2012-12-24,0.43,7983.6138
600432.XSHG,退市吉恩,2012-12-24,0.1,90.3589
601555.XSHG,东吴证券,2012-12-24,0.09,151.4
000933.XSHE,神火股份,2012-12-24,0.14,136.6459
000422.XSHE,*ST宜化,2012-12-24,0.15,94.276
000423.XSHE,东阿阿胶,2012-12-24,0.46,259.9736
601101.XSHG,昊华能源,2012-12-24,0.12,158.3998
000630.XSHE,铜陵有色,2012-12-24,0.27,254.1833
601718.XSHG,际华集团,2012-12-24,0.07,112.2387
601390.XSHG,中国中铁,2012-12-24,0.34,641.127
601377.XSHG,兴业证券,2012-12-24,0.33,252.56
600718.XSHG,东软集团,2012-12-24,0.13,85.8088
601398.XSHG,工商银行,2012-12-24,1.4,14042.7139
000021.XSHE,深科技,2012-12-24,0.06,58.3121
600150.XSHG,中国船舶,2012-12-24,0.25,285.4082
601866.XSHG,中远海发,2012-12-24,0.12,276.8901
000024.XSHE,招商地产,2012-12-24,0.38,459.8931
002603.XSHE,以岭药业,2012-12-24,0.05,121.992
601098.XSHG,中南传媒,2012-12-24,0.1,152.8396
601901.XSHG,方正证券,2012-12-24,0.16,254.37
600096.XSHG,云天化,2012-12-24,0.08,86.4962
600100.XSHG,同方股份,2012-12-24,0.25,142.9157
000780.XSHE,平庄能源,2012-12-24,0.08,93.519
600011.XSHG,华能国际,2012-12-24,0.48,931.8719
600010.XSHG,包钢股份,2012-12-24,0.29,339.8107
600016.XSHG,民生银行,2012-12-24,3.32,2099.0532
600015.XSHG,华夏银行,2012-12-24,0.67,665.7933
601318.XSHG,中国平安,2012-12-24,2.85,3334.2791
600655.XSHG,豫园股份,2012-12-24,0.17,97.3067
600019.XSHG,宝钢股份,2012-12-24,0.57,823.5705
600549.XSHG,厦门钨业,2012-12-24,0.19,261.0619
600395.XSHG,盘江股份,2012-12-24,0.15,275.7316
601258.XSHG,庞大集团,2012-12-24,0.05,128.4535
601991.XSHG,大唐发电,2012-12-24,0.18,525.7465
600369.XSHG,西南证券,2012-12-24,0.2,197.8816
601992.XSHG,金隅集团,2012-12-24,0.12,313.1412
002378.XSHE,章源钨业,2012-12-24,0.04,103.9703
000725.XSHE,京东方A,2012-12-24,0.41,304.2347
000680.XSHE,山推股份,2012-12-24,0.08,54.3182
601998.XSHG,中信银行,2012-12-24,0.23,1890.208
000538.XSHE,云南白药,2012-12-24,0.51,449.121
000728.XSHE,国元证券,2012-12-24,0.2,204.2664
600376.XSHG,首开股份,2012-12-24,0.18,165.61
000686.XSHE,东北证券,2012-12-24,0.09,152.659
600863.XSHG,内蒙华电,2012-12-24,0.12,184.8154
000338.XSHE,潍柴动力,2012-12-24,0.47,491.8302
002024.XSHE,苏宁易购,2012-12-24,0.61,473.2531
601888.XSHG,中国国旅,2012-12-24,0.16,234.784
600547.XSHG,山东黄金,2012-12-24,0.61,513.5868
601628.XSHG,中国人寿,2012-12-24,0.62,5460.7412
600811.XSHG,东方集团,2012-12-24,0.14,85.8405
002106.XSHE,莱宝高科,2012-12-24,0.13,89.2189
002007.XSHE,华兰生物,2012-12-24,0.13,115.7019
601918.XSHG,新集能源,2012-12-24,0.1,170.2356
600143.XSHG,金发科技,2012-12-24,0.19,138.306
600383.XSHG,金地集团,2012-12-24,0.55,270.9734
600900.XSHG,长江电力,2012-12-24,0.73,1102.2
000039.XSHE,中集集团,2012-12-24,0.19,283.0127
600795.XSHG,国电电力,2012-12-24,0.42,378.7145
600703.XSHG,三安光电,2012-12-24,0.22,188.4438
600999.XSHG,招商证券,2012-12-24,0.45,466.11
000783.XSHE,长江证券,2012-12-24,0.29,213.6482
600873.XSHG,梅花生物,2012-12-24,0.08,117.8083
600783.XSHG,鲁信创投,2012-12-24,0.05,81.1352
600266.XSHG,北京城建,2012-12-24,0.12,111.9503
600267.XSHG,海正药业,2012-12-24,0.16,120.5822
601717.XSHG,郑煤机,2012-12-24,0.18,158.3836
601158.XSHG,重庆水务,2012-12-24,0.11,249.12
600660.XSHG,福耀玻璃,2012-12-24,0.24,163.2434
600498.XSHG,烽火通信,2012-12-24,0.1,94.6875
600664.XSHG,哈药股份,2012-12-24,0.13,116.583
601099.XSHG,太平洋,2012-12-24,0.07,86.65100000000002
000839.XSHE,中信国安,2012-12-24,0.12,91.7239
000625.XSHE,长安汽车,2012-12-24,0.22,290.0315
