,display_name,date,weight,market_cap
000413.XSHE,东旭光电,2017-02-28,0.19899999999999998,504.3667
000415.XSHE,渤海租赁,2017-02-28,0.138,441.5748
002426.XSHE,胜利精密,2017-02-28,0.136,262.7539
601009.XSHG,南京银行,2017-02-28,0.462,741.5873
600252.XSHG,中恒集团,2017-02-28,0.13699999999999998,164.3726
002049.XSHE,紫光国微,2017-02-28,0.11699999999999999,187.3854
000826.XSHE,启迪桑德,2017-02-28,0.184,295.587
600256.XSHG,广汇能源,2017-02-28,0.151,241.752
000709.XSHE,河钢股份,2017-02-28,0.17300000000000001,415.1876
000559.XSHE,万向钱潮,2017-02-28,0.15,289.77
000156.XSHE,华数传媒,2017-02-28,0.107,257.1433
000157.XSHE,中联重科,2017-02-28,0.221,370.944
002236.XSHE,大华股份,2017-02-28,0.231,444.1898
000623.XSHE,吉林敖东,2017-02-28,0.22,265.1116
600827.XSHG,百联股份,2017-02-28,0.153,328.2869
002450.XSHE,ST康得新,2017-02-28,0.465,640.2753
000555.XSHE,神州信息,2017-02-28,0.062,208.5829
600498.XSHG,烽火通信,2017-02-28,0.14300000000000002,275.6929
600893.XSHG,航发动力,2017-02-28,0.271,653.0157
600783.XSHG,鲁信创投,2017-02-28,0.077,184.6011
601872.XSHG,招商轮船,2017-02-28,0.11699999999999999,280.8713
600089.XSHG,特变电工,2017-02-28,0.348,334.5178
600895.XSHG,张江高科,2017-02-28,0.146,281.5518
600085.XSHG,同仁堂,2017-02-28,0.174,418.847
000792.XSHE,盐湖股份,2017-02-28,0.14400000000000002,345.4752
000793.XSHE,华闻传媒,2017-02-28,0.237,228.5676
300027.XSHE,华谊兄弟,2017-02-28,0.187,299.7399
600000.XSHG,浦发银行,2017-02-28,1.49,3586.4727
600648.XSHG,外高桥,2017-02-28,0.081,236.7203
600649.XSHG,城投控股,2017-02-28,0.267,514.5157
300124.XSHE,汇川技术,2017-02-28,0.217,360.9963
600415.XSHG,小商品城,2017-02-28,0.22399999999999998,431.6469
601633.XSHG,长城汽车,2017-02-28,0.16399999999999998,1194.7595
600008.XSHG,首创股份,2017-02-28,0.10800000000000001,208.7326
600009.XSHG,上海机场,2017-02-28,0.275,528.7574
300144.XSHE,宋城演艺,2017-02-28,0.128,308.9709
600066.XSHG,宇通客车,2017-02-28,0.28,449.6511
002568.XSHE,百润股份,2017-02-28,0.039,196.7414
600060.XSHG,海信电器,2017-02-28,0.154,246.6487
600061.XSHG,国投资本,2017-02-28,0.18100000000000002,579.6124
000425.XSHE,徐工机械,2017-02-28,0.17800000000000002,285.2145
601988.XSHG,中国银行,2017-02-28,0.8059999999999999,10833.4707
601989.XSHG,中国重工,2017-02-28,0.732,1410.1759
000738.XSHE,航发控制,2017-02-28,0.12,288.931
600958.XSHG,东方证券,2017-02-28,0.494,949.7211
600068.XSHG,葛洲坝,2017-02-28,0.318,510.2093
000423.XSHE,东阿阿胶,2017-02-28,0.308,370.8302
601155.XSHG,新城控股,2017-02-28,0.142,341.1066
300251.XSHE,光线传媒,2017-02-28,0.09,288.3737
000630.XSHE,铜陵有色,2017-02-28,0.218,349.4809
601390.XSHG,中国中铁,2017-02-28,0.7,2065.125
002152.XSHE,广电运通,2017-02-28,0.109,210.3415
601788.XSHG,光大证券,2017-02-28,0.32299999999999995,734.0374
601398.XSHG,工商银行,2017-02-28,1.051,16715.4531
601021.XSHG,春秋航空,2017-02-28,0.094,302.7794
600153.XSHG,建发股份,2017-02-28,0.19699999999999998,315.8413
600150.XSHG,中国船舶,2017-02-28,0.21,403.7885
601866.XSHG,中远海发,2017-02-28,0.13699999999999998,486.018
600718.XSHG,东软集团,2017-02-28,0.2,240.9317
600157.XSHG,永泰能源,2017-02-28,0.213,511.9428
300315.XSHE,掌趣科技,2017-02-28,0.17800000000000002,244.9453
000027.XSHE,深圳能源,2017-02-28,0.087,279.4967
600867.XSHG,通化东宝,2017-02-28,0.222,304.7203
601901.XSHG,方正证券,2017-02-28,0.363,698.0822
600309.XSHG,万华化学,2017-02-28,0.31,597.3818
000876.XSHE,新希望,2017-02-28,0.177,344.4484
600795.XSHG,国电电力,2017-02-28,0.40700000000000003,652.3932
000783.XSHE,长江证券,2017-02-28,0.35600000000000004,571.747
600010.XSHG,包钢股份,2017-02-28,0.316,1012.6389
600016.XSHG,民生银行,2017-02-28,2.218,3294.627
600015.XSHG,华夏银行,2017-02-28,0.648,1247.0063
601318.XSHG,中国平安,2017-02-28,4.077,6622.9316
600654.XSHG,ST中安,2017-02-28,0.139,223.6306
600019.XSHG,宝钢股份,2017-02-28,0.6509999999999999,1567.0784
600018.XSHG,上港集团,2017-02-28,0.19899999999999998,1369.5642
600549.XSHG,厦门钨业,2017-02-28,0.11,264.9856
601258.XSHG,庞大集团,2017-02-28,0.139,191.5743
601766.XSHG,中国中车,2017-02-28,1.043,2961.7229
600074.XSHG,*ST保千,2017-02-28,0.136,327.6519
000627.XSHE,天茂集团,2017-02-28,0.102,328.8098
000725.XSHE,京东方A,2017-02-28,0.807,1149.5052
600372.XSHG,中航电子,2017-02-28,0.11,354.4713
600373.XSHG,中文传媒,2017-02-28,0.125,300.8043
000538.XSHE,云南白药,2017-02-28,0.415,798.4412
000728.XSHE,国元证券,2017-02-28,0.247,396.3554
600376.XSHG,首开股份,2017-02-28,0.132,316.7706
000686.XSHE,东北证券,2017-02-28,0.18,289.28
000338.XSHE,潍柴动力,2017-02-28,0.28300000000000003,450.6444
002027.XSHE,分众传媒,2017-02-28,0.078,1078.9989
002024.XSHE,苏宁易购,2017-02-28,0.43799999999999994,1054.8275
601211.XSHG,国泰君安,2017-02-28,0.91,1459.425
601958.XSHG,金钼股份,2017-02-28,0.083,267.1628
600873.XSHG,梅花生物,2017-02-28,0.134,215.7109
600820.XSHG,隧道股份,2017-02-28,0.23,368.8025
002131.XSHE,利欧股份,2017-02-28,0.09699999999999999,232.8106
601919.XSHG,中远海控,2017-02-28,0.242,624.2144
601718.XSHG,际华集团,2017-02-28,0.14800000000000002,355.6154
600383.XSHG,金地集团,2017-02-28,0.28300000000000003,545.6981
600900.XSHG,长江电力,2017-02-28,0.889,2853.3999
000039.XSHE,中集集团,2017-02-28,0.133,502.3046
601857.XSHG,中国石油,2017-02-28,0.415,15062.627
600703.XSHG,三安光电,2017-02-28,0.318,612.5794
002456.XSHE,欧菲光,2017-02-28,0.264,363.5734
600999.XSHG,招商证券,2017-02-28,0.4,1127.5128
002292.XSHE,奥飞娱乐,2017-02-28,0.12,287.6049
600871.XSHG,石化油服,2017-02-28,0.07400000000000001,555.8066
600547.XSHG,山东黄金,2017-02-28,0.28600000000000003,688.4339
600705.XSHG,中航资本,2017-02-28,0.29600000000000004,569.9967
600704.XSHG,物产中大,2017-02-28,0.135,325.2981
600570.XSHG,恒生电子,2017-02-28,0.239,287.6501
002153.XSHE,石基信息,2017-02-28,0.079,252.7223
002797.XSHE,第一创业,2017-02-28,0.076,661.2969
002415.XSHE,海康威视,2017-02-28,0.532,1722.1783
002195.XSHE,二三四五,2017-02-28,0.11699999999999999,225.7295
600660.XSHG,福耀玻璃,2017-02-28,0.285,490.1839
000333.XSHE,美的集团,2017-02-28,1.4880000000000002,2059.6035
600663.XSHG,陆家嘴,2017-02-28,0.17600000000000002,774.5659
601099.XSHG,太平洋,2017-02-28,0.37799999999999995,363.9913
000839.XSHE,中信国安,2017-02-28,0.316,434.3168
300015.XSHE,爱尔眼科,2017-02-28,0.133,321.2801
000625.XSHE,长安汽车,2017-02-28,0.32899999999999996,780.4304
002475.XSHE,立讯精密,2017-02-28,0.193,465.1409
600688.XSHG,上海石化,2017-02-28,0.153,723.6
600352.XSHG,浙江龙盛,2017-02-28,0.228,313.6212
601877.XSHG,正泰电器,2017-02-28,0.08900000000000001,428.5432
600048.XSHG,保利地产,2017-02-28,0.7,1122.9944
600362.XSHG,江西铜业,2017-02-28,0.163,655.1484
600208.XSHG,新湖中宝,2017-02-28,0.162,388.6903
000917.XSHE,电广传媒,2017-02-28,0.17300000000000001,207.9555
601127.XSHG,小康股份,2017-02-28,0.047,228.0337
000750.XSHE,国海证券,2017-02-28,0.20800000000000002,285.8137
603885.XSHG,吉祥航空,2017-02-28,0.065,311.2684
600685.XSHG,中船防务,2017-02-28,0.11599999999999999,482.4297
600369.XSHG,西南证券,2017-02-28,0.205,394.5931
002500.XSHE,山西证券,2017-02-28,0.135,325.5863
002470.XSHE,金正大,2017-02-28,0.126,242.7719
600446.XSHG,金证股份,2017-02-28,0.124,198.7323
600674.XSHG,川投能源,2017-02-28,0.20199999999999999,389.1492
603993.XSHG,洛阳钼业,2017-02-28,0.214,893.3328
601225.XSHG,陕西煤业,2017-02-28,0.115,553.0
601216.XSHG,君正集团,2017-02-28,0.134,429.4951
600177.XSHG,雅戈尔,2017-02-28,0.226,362.2378
600170.XSHG,上海建工,2017-02-28,0.187,378.624
601006.XSHG,大秦铁路,2017-02-28,0.43,1034.7288
002424.XSHE,贵州百灵,2017-02-28,0.08,257.9674
601169.XSHG,北京银行,2017-02-28,1.271,1529.7916
600271.XSHG,航天信息,2017-02-28,0.235,380.9531
600276.XSHG,恒瑞医药,2017-02-28,0.737,1182.8849
300072.XSHE,三聚环保,2017-02-28,0.29100000000000004,564.3213
300070.XSHE,碧水源,2017-02-28,0.319,512.849
601088.XSHG,中国神华,2017-02-28,0.348,3369.3018
601166.XSHG,兴业银行,2017-02-28,2.32,3191.2664
600196.XSHG,复星医药,2017-02-28,0.26899999999999996,622.2101
002673.XSHE,西部证券,2017-02-28,0.28600000000000003,551.5659
600690.XSHG,青岛海尔,2017-02-28,0.34600000000000003,665.2515
002129.XSHE,中环股份,2017-02-28,0.114,218.6784
002230.XSHE,科大讯飞,2017-02-28,0.292,404.6432
601186.XSHG,中国铁建,2017-02-28,0.633,1799.2892
002085.XSHE,万丰奥威,2017-02-28,0.17300000000000001,332.588
600050.XSHG,中国联通,2017-02-28,0.619,1490.1207
601933.XSHG,永辉超市,2017-02-28,0.218,523.5043
600804.XSHG,鹏博士,2017-02-28,0.242,291.0139
002202.XSHE,金风科技,2017-02-28,0.27399999999999997,461.2122
002007.XSHE,华兰生物,2017-02-28,0.213,341.1562
002008.XSHE,大族激光,2017-02-28,0.213,256.6292
001979.XSHE,招商蛇口,2017-02-28,0.42200000000000004,1353.9711
601939.XSHG,建设银行,2017-02-28,0.413,14800.6494
000983.XSHE,西山煤电,2017-02-28,0.154,296.843
600666.XSHG,奥瑞德,2017-02-28,0.135,216.6998
002736.XSHE,国信证券,2017-02-28,0.39,1250.5
600606.XSHG,绿地控股,2017-02-28,0.21899999999999997,1056.1958
300024.XSHE,机器人,2017-02-28,0.235,323.2816
601928.XSHG,凤凰传媒,2017-02-28,0.085,271.7953
300182.XSHE,捷成股份,2017-02-28,0.109,261.2258
300104.XSHE,乐视网,2017-02-28,0.433,695.3716
002739.XSHE,万达电影,2017-02-28,0.271,652.3209
000671.XSHE,阳光城,2017-02-28,0.095,228.8291
600518.XSHG,康美药业,2017-02-28,0.5429999999999999,871.2061
600519.XSHG,贵州茅台,2017-02-28,1.851,4455.231
601998.XSHG,中信银行,2017-02-28,0.22,3376.501
000858.XSHE,五粮液,2017-02-28,0.78,1501.6844
600221.XSHG,海航控股,2017-02-28,0.233,573.0887
600028.XSHG,中国石化,2017-02-28,0.628,6961.5947
600029.XSHG,南方航空,2017-02-28,0.281,755.9527
000503.XSHE,国新健康,2017-02-28,0.318,382.8983
002310.XSHE,东方园林,2017-02-28,0.16699999999999998,401.0686
600021.XSHG,上海电力,2017-02-28,0.114,274.3146
600188.XSHG,兖州煤业,2017-02-28,0.043,531.4801
601688.XSHG,华泰证券,2017-02-28,0.616,1300.0425
601377.XSHG,兴业证券,2017-02-28,0.387,531.7157
600583.XSHG,海油工程,2017-02-28,0.185,356.8033
600582.XSHG,天地科技,2017-02-28,0.094,225.5531
000060.XSHE,中金岭南,2017-02-28,0.185,254.8947
600037.XSHG,歌华有线,2017-02-28,0.114,218.7875
000776.XSHE,广发证券,2017-02-28,0.54,1339.7872
000063.XSHE,中兴通讯,2017-02-28,0.39,661.3717
000778.XSHE,新兴铸管,2017-02-28,0.129,206.2112
600588.XSHG,用友网络,2017-02-28,0.146,281.2908
000069.XSHE,华侨城A,2017-02-28,0.256,615.4261
002241.XSHE,歌尔股份,2017-02-28,0.28300000000000003,454.5864
601669.XSHG,中国电建,2017-02-28,0.326,1046.7275
601668.XSHG,中国建筑,2017-02-28,1.379,2655.0
300002.XSHE,神州泰岳,2017-02-28,0.133,182.7738
