,display_name,date,weight,market_cap
002044.XSHE,美年健康,2017-11-28,0.17300000000000001,505.1736
000413.XSHE,东旭光电,2017-11-28,0.213,466.8233
000415.XSHE,渤海租赁,2017-11-28,0.10400000000000001,366.1237
002426.XSHE,胜利精密,2017-11-28,0.11,211.7769
601009.XSHG,南京银行,2017-11-28,0.35700000000000004,692.1482
600999.XSHG,招商证券,2017-11-28,0.376,1290.9762
002049.XSHE,紫光国微,2017-11-28,0.10400000000000001,301.6492
000826.XSHE,启迪桑德,2017-11-28,0.168,360.1993
600256.XSHG,广汇能源,2017-11-28,0.11599999999999999,222.9548
000709.XSHE,河钢股份,2017-11-28,0.156,436.4248
000559.XSHE,万向钱潮,2017-11-28,0.138,277.7938
000156.XSHE,华数传媒,2017-11-28,0.071,191.6391
000157.XSHE,中联重科,2017-11-28,0.179,336.2752
000623.XSHE,吉林敖东,2017-11-28,0.19399999999999998,271.7393
002450.XSHE,ST康得新,2017-11-28,0.529,863.6168
000555.XSHE,神州信息,2017-11-28,0.043,161.1821
600498.XSHG,烽火通信,2017-11-28,0.166,346.6578
600893.XSHG,航发动力,2017-11-28,0.24100000000000002,614.4325
601877.XSHG,正泰电器,2017-11-28,0.096,537.999
600909.XSHG,华安证券,2017-11-28,0.092,291.8526
601872.XSHG,招商轮船,2017-11-28,0.095,236.8858
600089.XSHG,特变电工,2017-11-28,0.331,377.8146
600895.XSHG,张江高科,2017-11-28,0.11800000000000001,244.2283
601117.XSHG,中国化学,2017-11-28,0.11599999999999999,309.7924
600085.XSHG,同仁堂,2017-11-28,0.162,457.6596
601229.XSHG,上海银行,2017-11-28,0.133,1180.2347
002841.XSHE,视源股份,2017-11-28,0.028999999999999998,302.2152
000792.XSHE,盐湖股份,2017-11-28,0.18899999999999997,393.6746
000793.XSHE,华闻传媒,2017-11-28,0.182,210.5362
300027.XSHE,华谊兄弟,2017-11-28,0.129,235.0007
600436.XSHG,片仔癀,2017-11-28,0.18,378.0386
600000.XSHG,浦发银行,2017-11-28,1.246,3798.1592
000959.XSHE,首钢股份,2017-11-28,0.09300000000000001,334.8184
600649.XSHG,城投控股,2017-11-28,0.107,226.397
300124.XSHE,汇川技术,2017-11-28,0.271,433.2621
600415.XSHG,小商品城,2017-11-28,0.168,342.9225
601633.XSHG,长城汽车,2017-11-28,0.12300000000000001,1049.6359
600008.XSHG,首创股份,2017-11-28,0.125,265.6158
600009.XSHG,上海机场,2017-11-28,0.371,830.3264
