,display_name,date,weight,market_cap
600259.XSHG,广晟有色,2013-11-13,0.1,98.8871
600315.XSHG,上海家化,2013-11-13,0.37,280.9468
600316.XSHG,洪都航空,2013-11-13,0.14,105.9895
600252.XSHG,中恒集团,2013-11-13,0.23,146.9492
002570.XSHE,*ST因美,2013-11-13,0.25,199.7748
600170.XSHG,上海建工,2013-11-13,0.1,167.0711
600256.XSHG,广汇能源,2013-11-13,0.74,561.3989
000709.XSHE,河钢股份,2013-11-13,0.16,197.5061
000156.XSHE,华数传媒,2013-11-13,0.03,261.3115
000157.XSHE,中联重科,2013-11-13,0.5,418.4333
002236.XSHE,大华股份,2013-11-13,0.36,481.6052
000623.XSHE,吉林敖东,2013-11-13,0.25,141.4107
002155.XSHE,湖南黄金,2013-11-13,0.13,96.9369
600588.XSHG,用友网络,2013-11-13,0.11,114.6299
000703.XSHE,恒逸石化,2013-11-13,0.06,89.5184
002375.XSHE,亚厦股份,2013-11-13,0.17,151.1706
000629.XSHE,攀钢钒钛,2013-11-13,0.19,189.8334
600893.XSHG,航发动力,2013-11-13,0.18,174.0048
002294.XSHE,信立泰,2013-11-13,0.14,230.5812
600125.XSHG,铁龙物流,2013-11-13,0.11,71.41199999999998
600123.XSHG,兰花科创,2013-11-13,0.16,136.1741
600089.XSHG,特变电工,2013-11-13,0.57,291.4929
600895.XSHG,张江高科,2013-11-13,0.11,115.3774
000012.XSHE,南玻A,2013-11-13,0.23,178.6864
600085.XSHG,同仁堂,2013-11-13,0.25,248.1291
601238.XSHG,广汽集团,2013-11-13,0.14,566.2818
601369.XSHG,陕鼓动力,2013-11-13,0.07,109.1421
000792.XSHE,盐湖股份,2013-11-13,0.21,260.6845
600005.XSHG,武钢股份,2013-11-13,0.19,230.1382
600340.XSHG,华夏幸福,2013-11-13,0.25,281.7734
600000.XSHG,浦发银行,2013-11-13,2.3,1798.1946
600550.XSHG,保变电气,2013-11-13,0.07,70.709
600649.XSHG,城投控股,2013-11-13,0.24,244.6782
601117.XSHG,中国化学,2013-11-13,0.28,362.5755
600415.XSHG,小商品城,2013-11-13,0.19,164.6572
601633.XSHG,长城汽车,2013-11-13,0.34,1159.4674
600642.XSHG,申能股份,2013-11-13,0.21,204.8417
600009.XSHG,上海机场,2013-11-13,0.28,288.4657
002092.XSHE,中泰化学,2013-11-13,0.1,71.4583
600066.XSHG,宇通客车,2013-11-13,0.28,200.4819
002051.XSHE,中工国际,2013-11-13,0.08,114.6965
600062.XSHG,华润双鹤,2013-11-13,0.14,113.1958
600060.XSHG,海信电器,2013-11-13,0.18,149.6109
000937.XSHE,冀中能源,2013-11-13,0.11,189.8878
601988.XSHG,中国银行,2013-11-13,0.36,7760.3276
600432.XSHG,退市吉恩,2013-11-13,0.07,67.1609
601555.XSHG,东吴证券,2013-11-13,0.18,138.6
000933.XSHE,神火股份,2013-11-13,0.1,93.8847
000422.XSHE,*ST宜化,2013-11-13,0.12,56.1167
000423.XSHE,东阿阿胶,2013-11-13,0.45,264.0285
601101.XSHG,昊华能源,2013-11-13,0.07,92.1599
000630.XSHE,铜陵有色,2013-11-13,0.15,145.999
601390.XSHG,中国中铁,2013-11-13,0.29,598.5272
600718.XSHG,东软集团,2013-11-13,0.23,156.0272
601398.XSHG,工商银行,2013-11-13,1.25,13321.7051
600153.XSHG,建发股份,2013-11-13,0.19,158.8803
600150.XSHG,中国船舶,2013-11-13,0.19,242.2731
601866.XSHG,中远海发,2013-11-13,0.12,282.7316
000024.XSHE,招商地产,2013-11-13,0.34,383.8167
600157.XSHG,永泰能源,2013-11-13,0.13,104.6395
000027.XSHE,深圳能源,2013-11-13,0.09,143.5146
601098.XSHG,中南传媒,2013-11-13,0.11,193.07
601901.XSHG,方正证券,2013-11-13,0.36,360.51
600096.XSHG,云天化,2013-11-13,0.08,137.1646
600100.XSHG,同方股份,2013-11-13,0.26,186.6002
000780.XSHE,平庄能源,2013-11-13,0.04,51.121
600011.XSHG,华能国际,2013-11-13,0.48,775.8572
600010.XSHG,包钢股份,2013-11-13,0.25,313.7016
600016.XSHG,民生银行,2013-11-13,4.02,2425.3081
600015.XSHG,华夏银行,2013-11-13,0.69,681.2052
601318.XSHG,中国平安,2013-11-13,2.45,2871.1848
600655.XSHG,豫园股份,2013-11-13,0.2,114.6983
600019.XSHG,宝钢股份,2013-11-13,0.4,663.8105
600549.XSHG,厦门钨业,2013-11-13,0.19,180.3837
600395.XSHG,盘江股份,2013-11-13,0.08,136.0453
601258.XSHG,庞大集团,2013-11-13,0.09,146.0175
002603.XSHE,以岭药业,2013-11-13,0.07,164.0902
601991.XSHG,大唐发电,2013-11-13,0.27,574.9936
600369.XSHG,西南证券,2013-11-13,0.21,193.4688
601992.XSHG,金隅集团,2013-11-13,0.16,288.7239
002378.XSHE,章源钨业,2013-11-13,0.03,76.5646
000725.XSHE,京东方A,2013-11-13,0.32,279.8959
600372.XSHG,中航电子,2013-11-13,0.12,322.9823
601998.XSHG,中信银行,2013-11-13,0.21,1852.7782
000538.XSHE,云南白药,2013-11-13,0.71,684.0608
000728.XSHE,国元证券,2013-11-13,0.18,170.6803
600376.XSHG,首开股份,2013-11-13,0.12,117.2573
000686.XSHE,东北证券,2013-11-13,0.09,139.1545
600863.XSHG,内蒙华电,2013-11-13,0.15,140.5474
000338.XSHE,潍柴动力,2013-11-13,0.34,371.4717
