,display_name,date,weight,market_cap
002044.XSHE,美年健康,2018-08-10,0.22899999999999998,505.6938
000413.XSHE,东旭光电,2018-08-10,0.218,322.6131
000415.XSHE,渤海租赁,2018-08-10,0.07400000000000001,229.4457
600999.XSHG,招商证券,2018-08-10,0.28800000000000003,892.3613
000826.XSHE,启迪桑德,2018-08-10,0.11599999999999999,215.016
002294.XSHE,信立泰,2018-08-10,0.132,345.4991
000709.XSHE,河钢股份,2018-08-10,0.11599999999999999,306.8778
000627.XSHE,天茂集团,2018-08-10,0.09300000000000001,320.6468
000625.XSHE,长安汽车,2018-08-10,0.147,367.8829
002236.XSHE,大华股份,2018-08-10,0.305,483.8024
000623.XSHE,吉林敖东,2018-08-10,0.151,197.3221
002450.XSHE,ST康得新,2018-08-10,0.33799999999999997,604.7858
600816.XSHG,安信信托,2018-08-10,0.154,372.4483
600498.XSHG,烽火通信,2018-08-10,0.149,345.0983
600893.XSHG,航发动力,2018-08-10,0.2,522.8639
601877.XSHG,正泰电器,2018-08-10,0.18600000000000005,467.0751
600089.XSHG,特变电工,2018-08-10,0.24,254.8149
002415.XSHE,海康威视,2018-08-10,1.193,2952.7266
600085.XSHG,同仁堂,2018-08-10,0.17300000000000001,439.1448
601229.XSHG,上海银行,2018-08-10,0.5770000000000001,1242.5249
601238.XSHG,广汽集团,2018-08-10,0.064,1066.4147
601878.XSHG,浙商证券,2018-08-10,0.026000000000000002,238.0
000792.XSHE,盐湖股份,2018-08-10,0.11599999999999999,227.0664
300024.XSHE,机器人,2018-08-10,0.174,262.4323
300027.XSHE,华谊兄弟,2018-08-10,0.09300000000000001,162.0311
600436.XSHG,片仔癀,2018-08-10,0.325,648.385
600000.XSHG,浦发银行,2018-08-10,1.1159999999999999,2955.7544
000959.XSHE,首钢股份,2018-08-10,0.065,226.9148
002081.XSHE,金螳螂,2018-08-10,0.159,271.9965
300124.XSHE,汇川技术,2018-08-10,0.249,447.6603
600415.XSHG,小商品城,2018-08-10,0.111,230.248
601318.XSHG,中国平安,2018-08-10,6.2360000000000015,11048.5781
600008.XSHG,首创股份,2018-08-10,0.096,197.1631
600009.XSHG,上海机场,2018-08-10,0.5429999999999999,1133.0516
300144.XSHE,宋城演艺,2018-08-10,0.175,371.8676
600066.XSHG,宇通客车,2018-08-10,0.209,353.1233
600025.XSHG,华能水电,2018-08-10,0.052000000000000005,538.2
002050.XSHE,三花智控,2018-08-10,0.11699999999999999,305.9617
000938.XSHE,紫光股份,2018-08-10,0.092,659.2776
600061.XSHG,国投资本,2018-08-10,0.075,387.6278
000425.XSHE,徐工机械,2018-08-10,0.16699999999999998,339.9812
601988.XSHG,中国银行,2018-08-10,0.713,10421.3281
601989.XSHG,中国重工,2018-08-10,0.36,944.9355
601555.XSHG,东吴证券,2018-08-10,0.15,195.3
600958.XSHG,东方证券,2018-08-10,0.305,583.2709
600068.XSHG,葛洲坝,2018-08-10,0.20199999999999999,361.475
000423.XSHE,东阿阿胶,2018-08-10,0.22399999999999998,317.4621
601155.XSHG,新城控股,2018-08-10,0.243,573.3756
601225.XSHG,陕西煤业,2018-08-10,0.284,745.0
300251.XSHE,光线传媒,2018-08-10,0.081,279.5729
000630.XSHE,铜陵有色,2018-08-10,0.13,226.3205
601390.XSHG,中国中铁,2018-08-10,0.385,1681.3406
601377.XSHG,兴业证券,2018-08-10,0.21,310.7256
002602.XSHE,世纪华通,2018-08-10,0.08900000000000001,474.2474
601398.XSHG,工商银行,2018-08-10,1.139,19602.3438
601021.XSHG,春秋航空,2018-08-10,0.087,287.9976
600153.XSHG,建发股份,2018-08-10,0.11599999999999999,242.1261
601866.XSHG,中远海发,2018-08-10,0.07400000000000001,289.7415
601788.XSHG,光大证券,2018-08-10,0.2,498.4261
600157.XSHG,永泰能源,2018-08-10,0.09699999999999999,207.5108
000559.XSHE,万向钱潮,2018-08-10,0.087,176.2022
600867.XSHG,通化东宝,2018-08-10,0.293,444.3895
002601.XSHE,龙蟒佰利,2018-08-10,0.079,283.8733
002608.XSHE,江苏国信,2018-08-10,0.038,289.0231
000876.XSHE,新希望,2018-08-10,0.128,276.5706
600398.XSHG,海澜之家,2018-08-10,0.195,463.2033
600795.XSHG,国电电力,2018-08-10,0.306,516.8055
600011.XSHG,华能国际,2018-08-10,0.297,1054.9066
600010.XSHG,包钢股份,2018-08-10,0.213,752.153
600016.XSHG,民生银行,2018-08-10,1.6119999999999999,2609.4321
600015.XSHG,华夏银行,2018-08-10,0.456,966.8306
000786.XSHE,北新建材,2018-08-10,0.162,325.0613
600390.XSHG,五矿资本,2018-08-10,0.039,291.6246
600019.XSHG,宝钢股份,2018-08-10,0.723,1912.8138
600018.XSHG,上港集团,2018-08-10,0.171,1367.2468
600549.XSHG,厦门钨业,2018-08-10,0.12,198.8522
601108.XSHG,财通证券,2018-08-10,0.040999999999999995,369.3081
000723.XSHE,美锦能源,2018-08-10,0.055999999999999994,161.3631
600369.XSHG,西南证券,2018-08-10,0.102,217.9012
601992.XSHG,金隅集团,2018-08-10,0.115,398.2809
000725.XSHE,京东方A,2018-08-10,0.833,1256.2222
600372.XSHG,中航电子,2018-08-10,0.071,228.3397
600373.XSHG,中文传媒,2018-08-10,0.064,163.0103
000538.XSHE,云南白药,2018-08-10,0.485,994.4326
000728.XSHE,国元证券,2018-08-10,0.133,227.8408
600376.XSHG,首开股份,2018-08-10,0.087,178.7639
603858.XSHG,步长制药,2018-08-10,0.134,276.1972
000338.XSHE,潍柴动力,2018-08-10,0.386,642.9780000000002
002027.XSHE,分众传媒,2018-08-10,0.727,1566.1298
002024.XSHE,苏宁易购,2018-08-10,0.46,1169.3409
601211.XSHG,国泰君安,2018-08-10,0.527,1274.8495
600547.XSHG,山东黄金,2018-08-10,0.17,415.8089
002352.XSHE,顺丰控股,2018-08-10,0.107,1920.8542
601628.XSHG,中国人寿,2018-08-10,0.365,6305.8555
601919.XSHG,中远海控,2018-08-10,0.161,453.6026
601718.XSHG,际华集团,2018-08-10,0.07200000000000001,186.6442
600383.XSHG,金地集团,2018-08-10,0.193,399.5406
600900.XSHG,长江电力,2018-08-10,1.0390000000000001,3597.0
601857.XSHG,中国石油,2018-08-10,0.46799999999999997,14696.585
600703.XSHG,三安光电,2018-08-10,0.433,756.5478
