,display_name,date,weight,market_cap
000001.XSHE,平安银行,2018-12-04,0.9209999999999999,1818.3466
000002.XSHE,万科A,2018-12-04,1.281,2774.1389
000060.XSHE,中金岭南,2018-12-04,0.10800000000000001,152.7825
000063.XSHE,中兴通讯,2018-12-04,0.49,891.7813
000069.XSHE,华侨城A,2018-12-04,0.204,498.8082
000100.XSHE,TCL集团,2018-12-04,0.27699999999999997,344.1611
000157.XSHE,中联重科,2018-12-04,0.165,292.8201
000402.XSHE,金融街,2018-12-04,0.084,208.0295
000413.XSHE,东旭光电,2018-12-04,0.187,281.3553
000415.XSHE,渤海租赁,2018-12-04,0.07400000000000001,245.5255
000423.XSHE,东阿阿胶,2018-12-04,0.215,300.7845
000425.XSHE,徐工机械,2018-12-04,0.163,268.6948
000503.XSHE,国新健康,2018-12-04,0.138,169.5179
000538.XSHE,云南白药,2018-12-04,0.402,785.0071
000540.XSHE,中天金融,2018-12-04,0.213,341.1559
000559.XSHE,万向钱潮,2018-12-04,0.078,159.4079
000568.XSHE,泸州老窖,2018-12-04,0.311,629.1112
000623.XSHE,吉林敖东,2018-12-04,0.15,185.5789
000625.XSHE,长安汽车,2018-12-04,0.124,306.8892
000627.XSHE,天茂集团,2018-12-04,0.091,307.3071
000630.XSHE,铜陵有色,2018-12-04,0.134,220.0045
000651.XSHE,格力电器,2018-12-04,1.837,2276.9541
000671.XSHE,阳光城,2018-12-04,0.098,228.4241
000709.XSHE,河钢股份,2018-12-04,0.129,322.8057
000723.XSHE,美锦能源,2018-12-04,0.046,153.194
000725.XSHE,京东方A,2018-12-04,0.6829999999999999,988.2745
000728.XSHE,国元证券,2018-12-04,0.166,271.5916
000768.XSHE,中航飞机,2018-12-04,0.215,418.3423
000776.XSHE,广发证券,2018-12-04,0.413,1065.4281
000783.XSHE,长江证券,2018-12-04,0.22699999999999998,327.8979
000786.XSHE,北新建材,2018-12-04,0.134,271.166
000792.XSHE,盐湖股份,2018-12-04,0.12,240.4396
000826.XSHE,启迪桑德,2018-12-04,0.08,160.3679
000839.XSHE,中信国安,2018-12-04,0.109,152.8732
000858.XSHE,五粮液,2018-12-04,1.053,2132.9436
000876.XSHE,新希望,2018-12-04,0.154,311.5635
000895.XSHE,双汇发展,2018-12-04,0.235,790.9041
000898.XSHE,鞍钢股份,2018-12-04,0.105,409.4901
000938.XSHE,紫光股份,2018-12-04,0.07400000000000001,531.0118
