,display_name,date,weight,market_cap
002044.XSHE,美年健康,2017-09-06,0.185,401.2397
000413.XSHE,东旭光电,2017-09-06,0.22,525.1145
000415.XSHE,渤海租赁,2017-09-06,0.12,434.1534
002426.XSHE,胜利精密,2017-09-06,0.145,261.7275
601009.XSHG,南京银行,2017-09-06,0.37799999999999995,694.6928
600999.XSHG,招商证券,2017-09-06,0.41200000000000003,1311.7443
002049.XSHE,紫光国微,2017-09-06,0.095,182.6522
000826.XSHE,启迪桑德,2017-09-06,0.16,352.0246
600256.XSHG,广汇能源,2017-09-06,0.124,226.6098
000709.XSHE,河钢股份,2017-09-06,0.187,517.1262
000559.XSHE,万向钱潮,2017-09-06,0.134,297.8919
000156.XSHE,华数传媒,2017-09-06,0.079,217.0095
000157.XSHE,中联重科,2017-09-06,0.18600000000000005,350.7632
000623.XSHE,吉林敖东,2017-09-06,0.198,266.2743
002450.XSHE,ST康得新,2017-09-06,0.442,686.0721
000555.XSHE,神州信息,2017-09-06,0.045,161.1821
600498.XSHG,烽火通信,2017-09-06,0.129,294.0027
600893.XSHG,航发动力,2017-09-06,0.264,602.9336
601877.XSHG,正泰电器,2017-09-06,0.076,425.0644
600909.XSHG,华安证券,2017-09-06,0.113,408.0867
601872.XSHG,招商轮船,2017-09-06,0.099,268.1526
600089.XSHG,特变电工,2017-09-06,0.34600000000000003,373.3522
600895.XSHG,张江高科,2017-09-06,0.12300000000000001,263.4321
601117.XSHG,中国化学,2017-09-06,0.135,373.4281
600085.XSHG,同仁堂,2017-09-06,0.163,440.5162
601229.XSHG,上海银行,2017-09-06,0.15,1461.243
002841.XSHE,视源股份,2017-09-06,0.03,299.0866
000792.XSHE,盐湖股份,2017-09-06,0.149,332.102
000793.XSHE,华闻传媒,2017-09-06,0.2,214.446
300027.XSHE,华谊兄弟,2017-09-06,0.141,259.6938
600436.XSHG,片仔癀,2017-09-06,0.152,329.8335
600000.XSHG,浦发银行,2017-09-06,1.317,3804.0295
000959.XSHE,首钢股份,2017-09-06,0.10800000000000001,391.4148
600649.XSHG,城投控股,2017-09-06,0.121,259.0285
300124.XSHE,汇川技术,2017-09-06,0.243,468.2295
600415.XSHG,小商品城,2017-09-06,0.18100000000000002,390.8228
601633.XSHG,长城汽车,2017-09-06,0.14,1151.8613
600008.XSHG,首创股份,2017-09-06,0.14800000000000002,325.8735
600009.XSHG,上海机场,2017-09-06,0.34700000000000003,757.8728
300144.XSHE,宋城演艺,2017-09-06,0.129,283.6943
600066.XSHG,宇通客车,2017-09-06,0.254,471.5691
600060.XSHG,海信电器,2017-09-06,0.105,188.9447
600061.XSHG,国投资本,2017-09-06,0.16899999999999998,610.6433
000425.XSHE,徐工机械,2017-09-06,0.14800000000000002,269.0967
601988.XSHG,中国银行,2017-09-06,0.8220000000000001,12540.9199
601989.XSHG,中国重工,2017-09-06,0.546,1184.8616
000738.XSHE,航发控制,2017-09-06,0.08199999999999999,231.4198
600958.XSHG,东方证券,2017-09-06,0.48200000000000004,1024.928
600068.XSHG,葛洲坝,2017-09-06,0.271,485.3435
000423.XSHE,东阿阿胶,2017-09-06,0.301,414.6497
601155.XSHG,新城控股,2017-09-06,0.149,397.4932
300251.XSHE,光线传媒,2017-09-06,0.071,273.1189
000630.XSHE,铜陵有色,2017-09-06,0.182,341.0597
601390.XSHG,中国中铁,2017-09-06,0.605,2042.2806
