,display_name,date,weight,market_cap
600259.XSHG,广晟有色,2012-07-06,0.17,165.0779
600316.XSHG,洪都航空,2012-07-06,0.12,90.4281
002122.XSHE,*ST天马,2012-07-06,0.08,74.7252
600252.XSHG,中恒集团,2012-07-06,0.2,138.9795
000825.XSHE,太钢不锈,2012-07-06,0.17,201.6472
600256.XSHG,广汇能源,2012-07-06,0.6,480.4481
000709.XSHE,河钢股份,2012-07-06,0.3,284.5787
000559.XSHE,万向钱潮,2012-07-06,0.08,76.63600000000002
000157.XSHE,中联重科,2012-07-06,0.93,747.4775
000623.XSHE,吉林敖东,2012-07-06,0.26,152.0545
002378.XSHE,章源钨业,2012-07-06,0.06,135.5296
600588.XSHG,用友网络,2012-07-06,0.16,150.0936
600812.XSHG,华北制药,2012-07-06,0.11,66.54899999999999
600811.XSHG,东方集团,2012-07-06,0.15,93.3411
000629.XSHE,攀钢钒钛,2012-07-06,0.4,373.654
600893.XSHG,航发动力,2012-07-06,0.15,146.9834
600125.XSHG,铁龙物流,2012-07-06,0.16,103.2668
600123.XSHG,兰花科创,2012-07-06,0.26,211.801
600089.XSHG,特变电工,2012-07-06,0.38,170.2572
600895.XSHG,张江高科,2012-07-06,0.14,130.8643
000012.XSHE,南玻A,2012-07-06,0.25,186.7802
600085.XSHG,同仁堂,2012-07-06,0.24,234.8927
002415.XSHE,海康威视,2012-07-06,0.23,557.8
000792.XSHE,盐湖股份,2012-07-06,0.45,547.4533
600005.XSHG,武钢股份,2012-07-06,0.23,267.4852
601369.XSHG,陕鼓动力,2012-07-06,0.1,149.4558
600000.XSHG,浦发银行,2012-07-06,1.91,1486.6816
600550.XSHG,保变电气,2012-07-06,0.13,118.901
600418.XSHG,江淮汽车,2012-07-06,0.1,65.2101
601117.XSHG,中国化学,2012-07-06,0.24,267.8619
600415.XSHG,小商品城,2012-07-06,0.22,210.9245
601101.XSHG,昊华能源,2012-07-06,0.14,176.4997
600008.XSHG,首创股份,2012-07-06,0.11,107.36
600009.XSHG,上海机场,2012-07-06,0.26,244.7237
002092.XSHE,中泰化学,2012-07-06,0.15,87.1527
600066.XSHG,宇通客车,2012-07-06,0.22,152.7862
601558.XSHG,ST锐电,2012-07-06,0.12,275.3974
600062.XSHG,华润双鹤,2012-07-06,0.14,104.0487
600309.XSHG,万华化学,2012-07-06,0.3,287.3743
600153.XSHG,建发股份,2012-07-06,0.2,155.9712
600307.XSHG,酒钢宏兴,2012-07-06,0.06,145.2432
000425.XSHE,徐工机械,2012-07-06,0.25,277.8535
601988.XSHG,中国银行,2012-07-06,0.41,7844.0405
600432.XSHG,退市吉恩,2012-07-06,0.11,107.4736
000933.XSHE,神火股份,2012-07-06,0.19,153.216
000422.XSHE,*ST宜化,2012-07-06,0.19,105.1402
000423.XSHE,东阿阿胶,2012-07-06,0.44,269.3915
600151.XSHG,航天机电,2012-07-06,0.07,62.4274
000630.XSHE,铜陵有色,2012-07-06,0.29,278.3506
601718.XSHG,际华集团,2012-07-06,0.08,121.1098
601390.XSHG,中国中铁,2012-07-06,0.28,551.6674
601377.XSHG,兴业证券,2012-07-06,0.1,224.18
600718.XSHG,东软集团,2012-07-06,0.13,106.3097
601398.XSHG,工商银行,2012-07-06,1.29,13658.46
000021.XSHE,深科技,2012-07-06,0.07,69.5259
600150.XSHG,中国船舶,2012-07-06,0.27,321.6526
600098.XSHG,广州发展,2012-07-06,0.09,192.2297
000024.XSHE,招商地产,2012-07-06,0.36,451.4783
002603.XSHE,以岭药业,2012-07-06,0.06,144.092
000027.XSHE,深圳能源,2012-07-06,0.11,176.8163
601098.XSHG,中南传媒,2012-07-06,0.11,177.9836
600096.XSHG,云天化,2012-07-06,0.08,89.6869
600100.XSHG,同方股份,2012-07-06,0.28,166.3706
000780.XSHE,平庄能源,2012-07-06,0.09,106.705
000783.XSHE,长江证券,2012-07-06,0.32,203.9261
600010.XSHG,包钢股份,2012-07-06,0.26,314.7585
600016.XSHG,民生银行,2012-07-06,2.85,1713.2812
600015.XSHG,华夏银行,2012-07-06,0.68,631.5447
601318.XSHG,中国平安,2012-07-06,3.22,3660.4241
600655.XSHG,豫园股份,2012-07-06,0.19,112.3986
600019.XSHG,宝钢股份,2012-07-06,0.48,749.5157
600549.XSHG,厦门钨业,2012-07-06,0.25,304.4359
600395.XSHG,盘江股份,2012-07-06,0.19,311.2601
601258.XSHG,庞大集团,2012-07-06,0.07,156.5035
601991.XSHG,大唐发电,2012-07-06,0.24,752.0171
600369.XSHG,西南证券,2012-07-06,0.22,245.7263
601992.XSHG,金隅集团,2012-07-06,0.09,266.8768
600795.XSHG,国电电力,2012-07-06,0.44,407.9646
000680.XSHE,山推股份,2012-07-06,0.11,61.4923
601998.XSHG,中信银行,2012-07-06,0.23,1880.8505
000538.XSHE,云南白药,2012-07-06,0.35,417.8096
000728.XSHE,国元证券,2012-07-06,0.23,208.9802
600376.XSHG,首开股份,2012-07-06,0.21,207.7598
000686.XSHE,东北证券,2012-07-06,0.09,105.9341
600863.XSHG,内蒙华电,2012-07-06,0.13,194.3659
000338.XSHE,潍柴动力,2012-07-06,0.47,467.3386
002024.XSHE,苏宁易购,2012-07-06,0.74,594.678
601888.XSHG,中国国旅,2012-07-06,0.16,269.632
601628.XSHG,中国人寿,2012-07-06,0.58,5305.2852
601939.XSHG,建设银行,2012-07-06,0.85,10400.457
002106.XSHE,莱宝高科,2012-07-06,0.18,115.8164
002007.XSHE,华兰生物,2012-07-06,0.15,145.7798
601918.XSHG,新集能源,2012-07-06,0.14,244.6212
600143.XSHG,金发科技,2012-07-06,0.23,157.2737
601866.XSHG,中远海发,2012-07-06,0.13,302.5929
600383.XSHG,金地集团,2012-07-06,0.61,308.9812
600900.XSHG,长江电力,2012-07-06,0.71,1112.1
000039.XSHE,中集集团,2012-07-06,0.24,350.1051
600380.XSHG,健康元,2012-07-06,0.06,76.5189
600703.XSHG,三安光电,2012-07-06,0.17,193.9311
600999.XSHG,招商证券,2012-07-06,0.57,528.1026
600547.XSHG,山东黄金,2012-07-06,0.49,481.4254
600873.XSHG,梅花生物,2012-07-06,0.08,181.181
600783.XSHG,鲁信创投,2012-07-06,0.07,118.6509
600266.XSHG,北京城建,2012-07-06,0.14,133.38
600267.XSHG,海正药业,2012-07-06,0.15,132.5061
601717.XSHG,郑煤机,2012-07-06,0.17,163.8
601158.XSHG,重庆水务,2012-07-06,0.12,285.6
600660.XSHG,福耀玻璃,2012-07-06,0.26,152.227
600498.XSHG,烽火通信,2012-07-06,0.12,121.2656
600664.XSHG,哈药股份,2012-07-06,0.13,123.8694
601099.XSHG,太平洋,2012-07-06,0.07,102.8266
000839.XSHE,中信国安,2012-07-06,0.13,108.344
000625.XSHE,长安汽车,2012-07-06,0.19,231.7454
002344.XSHE,海宁皮城,2012-07-06,0.09,152.208
600352.XSHG,浙江龙盛,2012-07-06,0.12,83.6997
000527.XSHE,美的电器,2012-07-06,0.47,371.2629
600048.XSHG,保利地产,2012-07-06,1.02,915.0909
000528.XSHE,柳工,2012-07-06,0.18,127.6025
600362.XSHG,江西铜业,2012-07-06,0.42,837.6342
600600.XSHG,青岛啤酒,2012-07-06,0.28,532.6925
600208.XSHG,新湖中宝,2012-07-06,0.16,261.4711
000999.XSHE,华润三九,2012-07-06,0.18,214.3791
002038.XSHE,双鹭药业,2012-07-06,0.15,125.098
000758.XSHE,中色股份,2012-07-06,0.18,150.0346
601009.XSHG,南京银行,2012-07-06,0.37,254.7345
600674.XSHG,川投能源,2012-07-06,0.14,132.9575
600997.XSHG,开滦股份,2012-07-06,0.14,131.1188
002422.XSHE,科伦药业,2012-07-06,0.24,225.6
601001.XSHG,大同煤业,2012-07-06,0.15,181.5965
600177.XSHG,雅戈尔,2012-07-06,0.24,195.2738
600170.XSHG,上海建工,2012-07-06,0.11,160.503
601006.XSHG,大秦铁路,2012-07-06,0.88,1012.4285
601333.XSHG,广深铁路,2012-07-06,0.17,211.0894
601168.XSHG,西部矿业,2012-07-06,0.34,200.6486
601169.XSHG,北京银行,2012-07-06,0.9,717.9463
600271.XSHG,航天信息,2012-07-06,0.22,164.3652
600276.XSHG,恒瑞医药,2012-07-06,0.37,357.7382
600779.XSHG,水井坊,2012-07-06,0.17,145.6355
600970.XSHG,中材国际,2012-07-06,0.11,109.9857
601088.XSHG,中国神华,2012-07-06,1.56,4495.0542
600770.XSHG,综艺股份,2012-07-06,0.11,87.1898
000568.XSHE,泸州老窖,2012-07-06,0.62,628.9412
600196.XSHG,复星医药,2012-07-06,0.25,217.8625
601607.XSHG,上海医药,2012-07-06,0.17,291.209
600216.XSHG,浙江医药,2012-07-06,0.14,111.6149
600058.XSHG,五矿发展,2012-07-06,0.2,243.9669
600690.XSHG,青岛海尔,2012-07-06,0.4,318.7246
002128.XSHE,露天煤业,2012-07-06,0.11,185.4707
600219.XSHG,南山铝业,2012-07-06,0.16,131.7159
600694.XSHG,大商股份,2012-07-06,0.21,99.835
600050.XSHG,中国联通,2012-07-06,0.66,794.8724
601933.XSHG,永辉超市,2012-07-06,0.09,192.1286
002001.XSHE,新和成,2012-07-06,0.16,144.8988
002493.XSHE,荣盛石化,2012-07-06,0.07,172.916
002498.XSHE,汉缆股份,2012-07-06,0.03,78.913
600497.XSHG,驰宏锌锗,2012-07-06,0.19,187.8677
600595.XSHG,中孚实业,2012-07-06,0.09,84.6814
600598.XSHG,北大荒,2012-07-06,0.11,140.2589
000983.XSHE,西山煤电,2012-07-06,0.52,489.0662
600859.XSHG,王府井,2012-07-06,0.13,126.7985
000059.XSHE,华锦股份,2012-07-06,0.1,89.7979
600169.XSHG,太原重工,2012-07-06,0.11,76.1122
600456.XSHG,宝钛股份,2012-07-06,0.08,81.0621
002431.XSHE,棕榈股份,2012-07-06,0.08,100.8384
600161.XSHG,天坛生物,2012-07-06,0.08,77.0108
600160.XSHG,巨化股份,2012-07-06,0.12,132.4819
600166.XSHG,福田汽车,2012-07-06,0.21,196.677
601179.XSHG,中国西电,2012-07-06,0.15,171.2301
002500.XSHE,山西证券,2012-07-06,0.08,197.7435
601788.XSHG,光大证券,2012-07-06,0.38,441.6056
600372.XSHG,中航电子,2012-07-06,0.15,239.2787
600518.XSHG,康美药业,2012-07-06,0.5,346.9571
600519.XSHG,贵州茅台,2012-07-06,2.09,2699.1643
601766.XSHG,中国中车,2012-07-06,0.34,605.9517
000807.XSHE,云铝股份,2012-07-06,0.11,94.3513
000858.XSHE,五粮液,2012-07-06,1.31,1328.9679
600809.XSHG,山西汾酒,2012-07-06,0.21,357.8551
600516.XSHG,方大炭素,2012-07-06,0.11,107.6984
000729.XSHE,燕京啤酒,2012-07-06,0.19,179.3559
600221.XSHG,海航控股,2012-07-06,0.12,198.8487
600028.XSHG,中国石化,2012-07-06,0.57,5278.6729
600029.XSHG,南方航空,2012-07-06,0.2,468.2979
600183.XSHG,生益科技,2012-07-06,0.08,73.7123
600971.XSHG,恒源煤电,2012-07-06,0.09,141.0006
600649.XSHG,城投控股,2012-07-06,0.17,167.7609
600026.XSHG,中远海能,2012-07-06,0.07,171.5895
600188.XSHG,兖州煤业,2012-07-06,0.24,946.792
601699.XSHG,潞安环能,2012-07-06,0.4,488.7502
002405.XSHE,四维图新,2012-07-06,0.06,70.6005
000581.XSHE,威孚高科,2012-07-06,0.23,187.0368
600582.XSHG,天地科技,2012-07-06,0.12,136.566
000060.XSHE,中金岭南,2012-07-06,0.26,179.2696
600037.XSHG,歌华有线,2012-07-06,0.1,79.2094
000776.XSHE,广发证券,2012-07-06,0.56,844.091
000063.XSHE,中兴通讯,2012-07-06,0.58,489.5231
000778.XSHE,新兴铸管,2012-07-06,0.13,129.0055
600546.XSHG,山煤国际,2012-07-06,0.09,213.2132
002244.XSHE,滨江集团,2012-07-06,0.08,130.3328
601299.XSHG,中国北车,2012-07-06,0.35,393.1941
000069.XSHE,华侨城A,2012-07-06,0.49,509.732
600881.XSHG,亚泰集团,2012-07-06,0.22,102.6945
601668.XSHG,中国建筑,2012-07-06,1.05,1029.0
601106.XSHG,中国一重,2012-07-06,0.17,209.216
600642.XSHG,申能股份,2012-07-06,0.28,218.9422
601233.XSHG,桐昆股份,2012-07-06,0.05,80.9424
601666.XSHG,平煤股份,2012-07-06,0.25,235.8804
000100.XSHE,TCL集团,2012-07-06,0.29,168.6768
600508.XSHG,上海能源,2012-07-06,0.11,132.1129
002069.XSHE,獐子岛,2012-07-06,0.12,159.9291
000869.XSHE,张裕A,2012-07-06,0.19,473.0387
600118.XSHG,中国卫星,2012-07-06,0.12,110.2668
600500.XSHG,中化国际,2012-07-06,0.1,94.5934
601857.XSHG,中国石油,2012-07-06,0.68,16673.2109
600115.XSHG,东方航空,2012-07-06,0.21,478.1252
601216.XSHG,君正集团,2012-07-06,0.04,101.888
600428.XSHG,中远海特,2012-07-06,0.07,70.9987
600111.XSHG,北方稀土,2012-07-06,1.21,1000.062
002202.XSHE,金风科技,2012-07-06,0.21,176.765
600739.XSHG,辽宁成大,2012-07-06,0.45,202.6594
601898.XSHG,中煤能源,2012-07-06,0.3,1018.2653
601899.XSHG,紫金矿业,2012-07-06,0.64,837.5794
600331.XSHG,宏达股份,2012-07-06,0.14,72.6528
600031.XSHG,三一重工,2012-07-06,0.89,997.813
600030.XSHG,中信证券,2012-07-06,1.83,1384.8254
