,display_name,date,weight,market_cap
600259.XSHG,广晟有色,2014-09-02,0.1,111.407
000413.XSHE,东旭光电,2014-09-02,0.11,232.1613
600315.XSHG,上海家化,2014-09-02,0.3,230.917
600316.XSHG,洪都航空,2014-09-02,0.15,148.5144
002416.XSHE,爱施德,2014-09-02,0.05,149.6652
600252.XSHG,中恒集团,2014-09-02,0.21,141.3813
002570.XSHE,*ST因美,2014-09-02,0.16,146.8339
000826.XSHE,启迪桑德,2014-09-02,0.22,207.1079
600256.XSHG,广汇能源,2014-09-02,0.51,474.1054
000709.XSHE,河钢股份,2014-09-02,0.16,222.9908
601231.XSHG,环旭电子,2014-09-02,0.13,339.9392
000156.XSHE,华数传媒,2014-09-02,0.04,368.1992
000157.XSHE,中联重科,2014-09-02,0.38,360.6386
000623.XSHE,吉林敖东,2014-09-02,0.22,153.3962
002500.XSHE,山西证券,2014-09-02,0.14,187.645
600588.XSHG,用友网络,2014-09-02,0.17,192.4091
002375.XSHE,亚厦股份,2014-09-02,0.12,158.5492
000629.XSHE,攀钢钒钛,2014-09-02,0.19,211.3078
600893.XSHG,航发动力,2014-09-02,0.31,583.0566
002294.XSHE,信立泰,2014-09-02,0.11,203.5809
601139.XSHG,深圳燃气,2014-09-02,0.05,141.4046
600123.XSHG,兰花科创,2014-09-02,0.1,95.7331
600089.XSHG,特变电工,2014-09-02,0.53,303.2765
600895.XSHG,张江高科,2014-09-02,0.1,113.9836
000012.XSHE,南玻A,2014-09-02,0.18,155.6502
600085.XSHG,同仁堂,2014-09-02,0.23,248.4606
601238.XSHG,广汽集团,2014-09-02,0.12,524.4541
000792.XSHE,盐湖股份,2014-09-02,0.21,289.1546
000793.XSHE,华闻传媒,2014-09-02,0.28,250.4755
600340.XSHG,华夏幸福,2014-09-02,0.25,358.1035
600000.XSHG,浦发银行,2014-09-02,1.96,1790.7333
600648.XSHG,外高桥,2014-09-02,0.15,323.9151
600649.XSHG,城投控股,2014-09-02,0.19,202.5541
600415.XSHG,小商品城,2014-09-02,0.14,154.5873
601633.XSHG,长城汽车,2014-09-02,0.24,960.4929
600008.XSHG,首创股份,2014-09-02,0.14,150.92
600009.XSHG,上海机场,2014-09-02,0.24,268.4253
600066.XSHG,宇通客车,2014-09-02,0.3,239.4633
002051.XSHE,中工国际,2014-09-02,0.1,142.8322
600062.XSHG,华润双鹤,2014-09-02,0.11,103.1911
600060.XSHG,海信电器,2014-09-02,0.14,131.8949
000937.XSHE,冀中能源,2014-09-02,0.1,183.2008
601988.XSHG,中国银行,2014-09-02,0.33,7514.9077
601989.XSHG,中国重工,2014-09-02,0.66,920.3876
601555.XSHG,东吴证券,2014-09-02,0.17,237.87
600068.XSHG,葛洲坝,2014-09-02,0.17,195.2426
000423.XSHE,东阿阿胶,2014-09-02,0.34,235.2515
601866.XSHG,中远海发,2014-09-02,0.16,325.9592
000630.XSHE,铜陵有色,2014-09-02,0.13,148.4157
600998.XSHG,九州通,2014-09-02,0.09,274.3935
601390.XSHG,中国中铁,2014-09-02,0.36,609.1771
002400.XSHE,省广集团,2014-09-02,0.2,138.9534
600718.XSHG,东软集团,2014-09-02,0.22,172.477
600023.XSHG,浙能电力,2014-09-02,0.08,642.7525
601398.XSHG,工商银行,2014-09-02,1.1,12369.4531
600153.XSHG,建发股份,2014-09-02,0.18,167.5604
600150.XSHG,中国船舶,2014-09-02,0.31,350.1797
600663.XSHG,陆家嘴,2014-09-02,0.13,321.0549
000024.XSHE,招商地产,2014-09-02,0.23,314.5236
600157.XSHG,永泰能源,2014-09-02,0.2,182.4121
000027.XSHE,深圳能源,2014-09-02,0.1,176.2877
600867.XSHG,通化东宝,2014-09-02,0.17,134.9432
601901.XSHG,方正证券,2014-09-02,0.45,495.5725
600096.XSHG,云天化,2014-09-02,0.07,102.9719
600100.XSHG,同方股份,2014-09-02,0.3,231.8766
600795.XSHG,国电电力,2014-09-02,0.37,401.4584
600011.XSHG,华能国际,2014-09-02,0.47,861.595
600010.XSHG,包钢股份,2014-09-02,0.36,394.5277
600016.XSHG,民生银行,2014-09-02,3.14,2158.1123
600015.XSHG,华夏银行,2014-09-02,0.7,764.0184
