,display_name,date,weight,market_cap
600259.XSHG,广晟有色,2012-12-06,0.11,91.6545
600315.XSHG,上海家化,2012-12-06,0.35,215.5221
600316.XSHG,洪都航空,2012-12-06,0.1,71.3529
002122.XSHE,*ST天马,2012-12-06,0.07,59.8752
600252.XSHG,中恒集团,2012-12-06,0.16,91.7068
002570.XSHE,*ST因美,2012-12-06,0.04,75.283
000825.XSHE,太钢不锈,2012-12-06,0.17,189.1154
600256.XSHG,广汇能源,2012-12-06,0.73,545.2788
000709.XSHE,河钢股份,2012-12-06,0.23,253.7847
000559.XSHE,万向钱潮,2012-12-06,0.07,65.1645
000157.XSHE,中联重科,2012-12-06,0.82,643.4472
000623.XSHE,吉林敖东,2012-12-06,0.22,117.887
600827.XSHG,百联股份,2012-12-06,0.13,127.2924
600588.XSHG,用友网络,2012-12-06,0.1,86.7468
600812.XSHG,华北制药,2012-12-06,0.09,69.756
000703.XSHE,恒逸石化,2012-12-06,0.08,115.3588
000629.XSHE,攀钢钒钛,2012-12-06,0.32,286.0385
600893.XSHG,航发动力,2012-12-06,0.13,113.9694
600125.XSHG,铁龙物流,2012-12-06,0.12,75.7203
600123.XSHG,兰花科创,2012-12-06,0.28,195.9216
600089.XSHG,特变电工,2012-12-06,0.36,157.6065
600895.XSHG,张江高科,2012-12-06,0.11,95.3993
000012.XSHE,南玻A,2012-12-06,0.21,147.1413
600085.XSHG,同仁堂,2012-12-06,0.26,221.3512
002415.XSHE,海康威视,2012-12-06,0.26,576.2707
000792.XSHE,盐湖股份,2012-12-06,0.34,371.5429
600005.XSHG,武钢股份,2012-12-06,0.25,275.5602
601369.XSHG,陕鼓动力,2012-12-06,0.09,131.1016
600000.XSHG,浦发银行,2012-12-06,1.95,1471.7589
600550.XSHG,保变电气,2012-12-06,0.09,79.2216
600418.XSHG,江淮汽车,2012-12-06,0.11,74.2312
601117.XSHG,中国化学,2012-12-06,0.33,374.4147
600415.XSHG,小商品城,2012-12-06,0.19,167.9232
601633.XSHG,长城汽车,2012-12-06,0.17,568.3246
600642.XSHG,申能股份,2012-12-06,0.28,199.5543
600009.XSHG,上海机场,2012-12-06,0.25,219.866
002092.XSHE,中泰化学,2012-12-06,0.14,72.3771
600066.XSHG,宇通客车,2012-12-06,0.24,151.0019
601558.XSHG,ST锐电,2012-12-06,0.09,193.3812
600062.XSHG,华润双鹤,2012-12-06,0.16,116.3973
600309.XSHG,万华化学,2012-12-06,0.33,289.9691
600153.XSHG,建发股份,2012-12-06,0.16,126.6567
600307.XSHG,酒钢宏兴,2012-12-06,0.06,121.1042
000425.XSHE,徐工机械,2012-12-06,0.29,214.3206
601988.XSHG,中国银行,2012-12-06,0.43,7732.3813
600432.XSHG,退市吉恩,2012-12-06,0.1,85.7355
601555.XSHG,东吴证券,2012-12-06,0.09,133.2
000933.XSHE,神火股份,2012-12-06,0.14,120.8718
000422.XSHE,*ST宜化,2012-12-06,0.15,82.8731
000423.XSHE,东阿阿胶,2012-12-06,0.46,257.6845
601101.XSHG,昊华能源,2012-12-06,0.12,126.7198
000630.XSHE,铜陵有色,2012-12-06,0.27,243.8056
601718.XSHG,际华集团,2012-12-06,0.07,109.1531
601390.XSHG,中国中铁,2012-12-06,0.34,634.737
601377.XSHG,兴业证券,2012-12-06,0.33,228.58
600718.XSHG,东软集团,2012-12-06,0.13,82.0033
601398.XSHG,工商银行,2012-12-06,1.4,13693.3926
000021.XSHE,深科技,2012-12-06,0.06,58.0482
600150.XSHG,中国船舶,2012-12-06,0.25,275.6235
