,display_name,date,weight,market_cap
002044.XSHE,美年健康,2018-08-08,0.22899999999999998,493.2076
000413.XSHE,东旭光电,2018-08-08,0.218,315.1638
000415.XSHE,渤海租赁,2018-08-08,0.07400000000000001,225.1166
600999.XSHG,招商证券,2018-08-08,0.28800000000000003,872.2631
000826.XSHE,启迪桑德,2018-08-08,0.11599999999999999,209.5798
002294.XSHE,信立泰,2018-08-08,0.132,329.495
000709.XSHE,河钢股份,2018-08-08,0.11599999999999999,306.8778
000627.XSHE,天茂集团,2018-08-08,0.09300000000000001,315.7062
000625.XSHE,长安汽车,2018-08-08,0.147,363.0802
002236.XSHE,大华股份,2018-08-08,0.305,444.3793
000623.XSHE,吉林敖东,2018-08-08,0.151,193.8338
002450.XSHE,ST康得新,2018-08-08,0.33799999999999997,604.7858
600816.XSHG,安信信托,2018-08-08,0.154,383.3866
600498.XSHG,烽火通信,2018-08-08,0.149,325.9385
600893.XSHG,航发动力,2018-08-08,0.2,496.7657
601877.XSHG,正泰电器,2018-08-08,0.18600000000000005,459.9754
600089.XSHG,特变电工,2018-08-08,0.24,251.4718
002415.XSHE,海康威视,2018-08-08,1.193,2697.1311
600085.XSHG,同仁堂,2018-08-08,0.17300000000000001,420.7671
601229.XSHG,上海银行,2018-08-08,0.5770000000000001,1232.6896
601238.XSHG,广汽集团,2018-08-08,0.064,1044.9637
601878.XSHG,浙商证券,2018-08-08,0.026000000000000002,231.6667
000792.XSHE,盐湖股份,2018-08-08,0.11599999999999999,226.2306
300024.XSHE,机器人,2018-08-08,0.174,252.7588
300027.XSHE,华谊兄弟,2018-08-08,0.09300000000000001,156.7596
600436.XSHG,片仔癀,2018-08-08,0.325,606.2735
600000.XSHG,浦发银行,2018-08-08,1.1159999999999999,2949.884
000959.XSHE,首钢股份,2018-08-08,0.065,227.9727
002081.XSHE,金螳螂,2018-08-08,0.159,264.3309
300124.XSHE,汇川技术,2018-08-08,0.249,430.1866
600415.XSHG,小商品城,2018-08-08,0.111,228.0707
601318.XSHG,中国平安,2018-08-08,6.2360000000000015,10672.0049
600008.XSHG,首创股份,2018-08-08,0.096,195.7169
600009.XSHG,上海机场,2018-08-08,0.5429999999999999,1109.5427
300144.XSHE,宋城演艺,2018-08-08,0.175,350.8048
600066.XSHG,宇通客车,2018-08-08,0.209,342.7178
600025.XSHG,华能水电,2018-08-08,0.052000000000000005,531.0
002050.XSHE,三花智控,2018-08-08,0.11699999999999999,295.5722
000938.XSHE,紫光股份,2018-08-08,0.092,596.8228
600061.XSHG,国投资本,2018-08-08,0.075,379.5962
000425.XSHE,徐工机械,2018-08-08,0.16699999999999998,334.4976
601988.XSHG,中国银行,2018-08-08,0.713,10391.8887
601989.XSHG,中国重工,2018-08-08,0.36,940.3595
601555.XSHG,东吴证券,2018-08-08,0.15,191.1
600958.XSHG,东方证券,2018-08-08,0.305,571.3817
600068.XSHG,葛洲坝,2018-08-08,0.20199999999999999,361.9355
000423.XSHE,东阿阿胶,2018-08-08,0.22399999999999998,314.3882
601155.XSHG,新城控股,2018-08-08,0.243,527.5507
601225.XSHG,陕西煤业,2018-08-08,0.284,739.0
300251.XSHE,光线传媒,2018-08-08,0.081,269.3053
000630.XSHE,铜陵有色,2018-08-08,0.13,223.1625
601390.XSHG,中国中铁,2018-08-08,0.385,1681.3406
601377.XSHG,兴业证券,2018-08-08,0.21,304.6986
002602.XSHE,世纪华通,2018-08-08,0.08900000000000001,474.2474
601398.XSHG,工商银行,2018-08-08,1.139,19637.9844
601021.XSHG,春秋航空,2018-08-08,0.087,283.4131
600153.XSHG,建发股份,2018-08-08,0.11599999999999999,234.4711
601866.XSHG,中远海发,2018-08-08,0.07400000000000001,290.9098
601788.XSHG,光大证券,2018-08-08,0.2,486.8992
600157.XSHG,永泰能源,2018-08-08,0.09699999999999999,207.5108
000559.XSHE,万向钱潮,2018-08-08,0.087,171.2465
600867.XSHG,通化东宝,2018-08-08,0.293,416.4611
