,display_name,date,weight,market_cap
600259.XSHG,广晟有色,2014-03-19,0.09,85.8684
600315.XSHG,上海家化,2014-03-19,0.31,242.4158
600316.XSHG,洪都航空,2014-03-19,0.15,119.1127
600252.XSHG,中恒集团,2014-03-19,0.23,144.8749
002570.XSHE,*ST因美,2014-03-19,0.21,167.6294
600170.XSHG,上海建工,2014-03-19,0.1,167.0711
000826.XSHE,启迪桑德,2014-03-19,0.25,189.8432
600256.XSHG,广汇能源,2014-03-19,0.5,370.199
000709.XSHE,河钢股份,2014-03-19,0.15,195.3824
601231.XSHG,环旭电子,2014-03-19,0.09,205.987
000156.XSHE,华数传媒,2014-03-19,0.03,292.8623
000157.XSHE,中联重科,2014-03-19,0.45,375.28
002236.XSHE,大华股份,2014-03-19,0.36,336.9632
000623.XSHE,吉林敖东,2014-03-19,0.24,138.9063
002155.XSHE,湖南黄金,2014-03-19,0.13,81.694
600588.XSHG,用友网络,2014-03-19,0.22,212.5901
000703.XSHE,恒逸石化,2014-03-19,0.06,83.5197
002375.XSHE,亚厦股份,2014-03-19,0.16,167.692
000629.XSHE,攀钢钒钛,2014-03-19,0.17,164.9231
600893.XSHG,航发动力,2014-03-19,0.26,241.8853
002294.XSHE,信立泰,2014-03-19,0.12,200.6389
601139.XSHG,深圳燃气,2014-03-19,0.06,137.4432
600123.XSHG,兰花科创,2014-03-19,0.12,93.3341
600089.XSHG,特变电工,2014-03-19,0.65,278.9169
600895.XSHG,张江高科,2014-03-19,0.11,102.6781
000012.XSHE,南玻A,2014-03-19,0.22,160.4234
600085.XSHG,同仁堂,2014-03-19,0.25,237.0464
601238.XSHG,广汽集团,2014-03-19,0.13,474.9045
601369.XSHG,陕鼓动力,2014-03-19,0.09,113.239
000792.XSHE,盐湖股份,2014-03-19,0.2,242.8708
000793.XSHE,华闻传媒,2014-03-19,0.29,244.8145
600340.XSHG,华夏幸福,2014-03-19,0.2,305.3206
600000.XSHG,浦发银行,2014-03-19,2.05,1688.1392
600648.XSHG,外高桥,2014-03-19,0.15,285.1413
600649.XSHG,城投控股,2014-03-19,0.22,208.2304
600415.XSHG,小商品城,2014-03-19,0.16,144.5173
601633.XSHG,长城汽车,2014-03-19,0.26,1006.4335
600008.XSHG,首创股份,2014-03-19,0.15,145.86
600009.XSHG,上海机场,2014-03-19,0.25,241.8333
600066.XSHG,宇通客车,2014-03-19,0.33,203.5388
002051.XSHE,中工国际,2014-03-19,0.07,113.7407
600062.XSHG,华润双鹤,2014-03-19,0.14,115.3111
600060.XSHG,海信电器,2014-03-19,0.18,154.6625
000937.XSHE,冀中能源,2014-03-19,0.09,137.3853
601988.XSHG,中国银行,2014-03-19,0.33,6900.3042
601989.XSHG,中国重工,2014-03-19,0.56,827.2247
601555.XSHG,东吴证券,2014-03-19,0.19,141.8
000933.XSHE,神火股份,2014-03-19,0.09,73.1693
600068.XSHG,葛洲坝,2014-03-19,0.17,135.6622
000423.XSHE,东阿阿胶,2014-03-19,0.39,229.627
601866.XSHG,中远海发,2014-03-19,0.11,248.8506
000630.XSHE,铜陵有色,2014-03-19,0.13,121.5474
601390.XSHG,中国中铁,2014-03-19,0.25,500.5476
600718.XSHG,东软集团,2014-03-19,0.29,176.1598
601398.XSHG,工商银行,2014-03-19,1.12,11525.5488
600153.XSHG,建发股份,2014-03-19,0.18,138.5168
600150.XSHG,中国船舶,2014-03-19,0.24,259.2239
600663.XSHG,陆家嘴,2014-03-19,0.13,302.0045
000024.XSHE,招商地产,2014-03-19,0.22,286.6175
600157.XSHG,永泰能源,2014-03-19,0.1,76.5353
601098.XSHG,中南传媒,2014-03-19,0.16,255.93
601901.XSHG,方正证券,2014-03-19,0.43,329.4
600096.XSHG,云天化,2014-03-19,0.09,112.682
600100.XSHG,同方股份,2014-03-19,0.34,222.4257
600795.XSHG,国电电力,2014-03-19,0.41,394.5651
600011.XSHG,华能国际,2014-03-19,0.42,678.875
600010.XSHG,包钢股份,2014-03-19,0.29,322.5044
600016.XSHG,民生银行,2014-03-19,3.5,2050.8757
600015.XSHG,华夏银行,2014-03-19,0.75,711.4810000000001
601318.XSHG,中国平安,2014-03-19,3.79,2849.8113
600655.XSHG,豫园股份,2014-03-19,0.15,108.3741
600019.XSHG,宝钢股份,2014-03-19,0.37,594.6293
600018.XSHG,上港集团,2014-03-19,0.44,1003.5034
600549.XSHG,厦门钨业,2014-03-19,0.12,162.5158
600395.XSHG,盘江股份,2014-03-19,0.05,96.986
601258.XSHG,庞大集团,2014-03-19,0.08,131.5993
002603.XSHE,以岭药业,2014-03-19,0.08,185.5178
601991.XSHG,大唐发电,2014-03-19,0.24,497.7954
600369.XSHG,西南证券,2014-03-19,0.21,234.8365
601992.XSHG,金隅集团,2014-03-19,0.13,245.8865
000536.XSHE,华映科技,2014-03-19,0.07,150.6061
000725.XSHE,京东方A,2014-03-19,0.42,306.939
600372.XSHG,中航电子,2014-03-19,0.16,369.2483
601998.XSHG,中信银行,2014-03-19,0.32,2152.217
000538.XSHE,云南白药,2014-03-19,0.61,578.1157
000728.XSHE,国元证券,2014-03-19,0.18,168.3234
600079.XSHG,人福医药,2014-03-19,0.2,136.7418
000400.XSHE,许继电气,2014-03-19,0.32,223.1764
000686.XSHE,东北证券,2014-03-19,0.15,147.3746
600863.XSHG,内蒙华电,2014-03-19,0.13,131.6422
000338.XSHE,潍柴动力,2014-03-19,0.38,329.8861
002024.XSHE,苏宁易购,2014-03-19,0.85,567.0177
601888.XSHG,中国国旅,2014-03-19,0.23,333.7757
600547.XSHG,山东黄金,2014-03-19,0.28,252.1684
600873.XSHG,梅花生物,2014-03-19,0.11,168.1551
600811.XSHG,东方集团,2014-03-19,0.16,93.5078
002106.XSHE,莱宝高科,2014-03-19,0.12,80.6748
002299.XSHE,圣农发展,2014-03-19,0.07,84.5315
601918.XSHG,新集能源,2014-03-19,0.07,79.0115
600143.XSHG,金发科技,2014-03-19,0.17,131.072
600383.XSHG,金地集团,2014-03-19,0.55,286.6237
600900.XSHG,长江电力,2014-03-19,0.61,948.75
000039.XSHE,中集集团,2014-03-19,0.26,384.45
601857.XSHG,中国石油,2014-03-19,0.55,13872.9902
600703.XSHG,三安光电,2014-03-19,0.37,376.3525
000983.XSHE,西山煤电,2014-03-19,0.18,167.3287
600999.XSHG,招商证券,2014-03-19,0.52,460.9828
000783.XSHE,长江证券,2014-03-19,0.3,194.9154
600705.XSHG,中航资本,2014-03-19,0.26,283.4984
002450.XSHE,ST康得新,2014-03-19,0.32,191.2119
600783.XSHG,鲁信创投,2014-03-19,0.07,121.3306
600266.XSHG,北京城建,2014-03-19,0.08,88.8311
600267.XSHG,海正药业,2014-03-19,0.16,122.0937
601717.XSHG,郑煤机,2014-03-19,0.1,95.1599
601158.XSHG,重庆水务,2014-03-19,0.11,259.2
000831.XSHE,五矿稀土,2014-03-19,0.2,172.0479
600660.XSHG,福耀玻璃,2014-03-19,0.23,156.8338
600498.XSHG,烽火通信,2014-03-19,0.14,133.6556
600664.XSHG,哈药股份,2014-03-19,0.12,112.9398
601099.XSHG,太平洋,2014-03-19,0.17,113.1093
000839.XSHE,中信国安,2014-03-19,0.14,110.6959
000625.XSHE,长安汽车,2014-03-19,0.37,431.317
600688.XSHG,上海石化,2014-03-19,0.17,396.36
002344.XSHE,海宁皮城,2014-03-19,0.13,143.584
600352.XSHG,浙江龙盛,2014-03-19,0.31,228.2632
600048.XSHG,保利地产,2014-03-19,0.59,483.2422
000528.XSHE,柳工,2014-03-19,0.09,65.3766
600362.XSHG,江西铜业,2014-03-19,0.22,415.5275
601101.XSHG,昊华能源,2014-03-19,0.06,68.8799
600208.XSHG,新湖中宝,2014-03-19,0.16,185.8881
000750.XSHE,国海证券,2014-03-19,0.15,228.4947
000999.XSHE,华润三九,2014-03-19,0.19,234.2508
601628.XSHG,中国人寿,2014-03-19,0.43,3725.2881
601928.XSHG,凤凰传媒,2014-03-19,0.15,245.5829
002038.XSHE,双鹭药业,2014-03-19,0.23,190.7764
000758.XSHE,中色股份,2014-03-19,0.12,96.3026
601009.XSHG,南京银行,2014-03-19,0.34,222.67
600674.XSHG,川投能源,2014-03-19,0.22,214.2272
603993.XSHG,洛阳钼业,2014-03-19,0.02,280.7122
600997.XSHG,开滦股份,2014-03-19,0.06,55.1884
603000.XSHG,人民网,2014-03-19,0.13,217.6829
002422.XSHE,科伦药业,2014-03-19,0.21,194.304
601001.XSHG,大同煤业,2014-03-19,0.06,71.9691
600177.XSHG,雅戈尔,2014-03-19,0.21,154.5269
000046.XSHE,泛海控股,2014-03-19,0.12,206.4462
601006.XSHG,大秦铁路,2014-03-19,0.83,942.5546
601168.XSHG,西部矿业,2014-03-19,0.2,121.0564
601169.XSHG,北京银行,2014-03-19,0.83,629.2114
600271.XSHG,航天信息,2014-03-19,0.26,195.5761
600276.XSHG,恒瑞医药,2014-03-19,0.5,465.8758
601333.XSHG,广深铁路,2014-03-19,0.19,180.6302
601088.XSHG,中国神华,2014-03-19,0.94,2649.2974
601166.XSHG,兴业银行,2014-03-19,2.14,1682.3213
600809.XSHG,山西汾酒,2014-03-19,0.09,153.6015
600196.XSHG,复星医药,2014-03-19,0.51,517.1092
601766.XSHG,中国中车,2014-03-19,0.4,605.9517
600216.XSHG,浙江医药,2014-03-19,0.15,103.1591
002673.XSHE,西部证券,2014-03-19,0.09,135.48
600058.XSHG,五矿发展,2014-03-19,0.1,118.2318
600690.XSHG,青岛海尔,2014-03-19,0.61,452.475
002129.XSHE,中环股份,2014-03-19,0.12,158.543
002230.XSHE,科大讯飞,2014-03-19,0.34,217.1773
600219.XSHG,南山铝业,2014-03-19,0.12,91.4862
600694.XSHG,大商股份,2014-03-19,0.16,75.4857
600050.XSHG,中国联通,2014-03-19,0.53,650.7355
601933.XSHG,永辉超市,2014-03-19,0.17,205.1922
002001.XSHE,新和成,2014-03-19,0.13,146.1329
000596.XSHE,古井贡酒,2014-03-19,0.05,100.7704
600597.XSHG,光明乳业,2014-03-19,0.22,213.5524
600497.XSHG,驰宏锌锗,2014-03-19,0.15,146.7454
002007.XSHE,华兰生物,2014-03-19,0.16,156.7889
601898.XSHG,中煤能源,2014-03-19,0.16,567.4708
600598.XSHG,北大荒,2014-03-19,0.14,134.7481
000598.XSHE,兴蓉环境,2014-03-19,0.19,153.7903
600859.XSHG,王府井,2014-03-19,0.09,79.6887
600600.XSHG,青岛啤酒,2014-03-19,0.29,523.9111
002431.XSHE,棕榈股份,2014-03-19,0.07,77.4144
600160.XSHG,巨化股份,2014-03-19,0.1,97.9706
601336.XSHG,新华保险,2014-03-19,0.37,607.9996
600166.XSHG,福田汽车,2014-03-19,0.21,149.1936
002500.XSHE,山西证券,2014-03-19,0.14,162.4578
600518.XSHG,康美药业,2014-03-19,0.54,370.4834
600519.XSHG,贵州茅台,2014-03-19,1.28,1810.2745
000858.XSHE,五粮液,2014-03-19,0.6,666.1922
600516.XSHG,方大炭素,2014-03-19,0.12,136.6733
000729.XSHE,燕京啤酒,2014-03-19,0.19,184.2344
600221.XSHG,海航控股,2014-03-19,0.23,220.4975
600028.XSHG,中国石化,2014-03-19,0.61,5886.5483
600029.XSHG,南方航空,2014-03-19,0.19,246.4209
600376.XSHG,首开股份,2014-03-19,0.1,103.1326
600971.XSHG,恒源煤电,2014-03-19,0.06,53.2002
