,display_name,date,weight,market_cap
600259.XSHG,广晟有色,2013-02-05,0.13,137.2199
600315.XSHG,上海家化,2013-02-05,0.33,274.6147
600316.XSHG,洪都航空,2013-02-05,0.13,122.3397
002122.XSHE,*ST天马,2013-02-05,0.06,68.4288
600252.XSHG,中恒集团,2013-02-05,0.17,119.1097
002570.XSHE,*ST因美,2013-02-05,0.13,127.815
000825.XSHE,太钢不锈,2013-02-05,0.15,215.3182
600256.XSHG,广汇能源,2013-02-05,0.67,593.639
000709.XSHE,河钢股份,2013-02-05,0.21,302.6303
000559.XSHE,万向钱潮,2013-02-05,0.08,88.4261
000157.XSHE,中联重科,2013-02-05,0.74,771.3660000000001
002236.XSHE,大华股份,2013-02-05,0.25,272.9406
000623.XSHE,吉林敖东,2013-02-05,0.24,190.2471
600827.XSHG,百联股份,2013-02-05,0.12,158.9864
600588.XSHG,用友网络,2013-02-05,0.09,97.8431
000703.XSHE,恒逸石化,2013-02-05,0.07,128.0482
002375.XSHE,亚厦股份,2013-02-05,0.12,158.2875
000629.XSHE,攀钢钒钛,2013-02-05,0.31,358.1924
600893.XSHG,航发动力,2013-02-05,0.14,155.0463
600125.XSHG,铁龙物流,2013-02-05,0.11,94.1281
600123.XSHG,兰花科创,2013-02-05,0.27,265.2653
600089.XSHG,特变电工,2013-02-05,0.38,216.3795
600895.XSHG,张江高科,2013-02-05,0.1,108.718
000012.XSHE,南玻A,2013-02-05,0.21,183.0446
600085.XSHG,同仁堂,2013-02-05,0.24,257.4184
002415.XSHE,海康威视,2013-02-05,0.22,605.3955
601238.XSHG,广汽集团,2013-02-05,0.03,421.4938
601369.XSHG,陕鼓动力,2013-02-05,0.08,157.9775
000792.XSHE,盐湖股份,2013-02-05,0.32,454.0904
600005.XSHG,武钢股份,2013-02-05,0.22,303.8228
600340.XSHG,华夏幸福,2013-02-05,0.17,239.4412
600000.XSHG,浦发银行,2013-02-05,2.33,2214.167
600550.XSHG,保变电气,2013-02-05,0.08,92.5396
600649.XSHG,城投控股,2013-02-05,0.15,178.6539
601117.XSHG,中国化学,2013-02-05,0.27,400.5596
600415.XSHG,小商品城,2013-02-05,0.17,190.5125
601633.XSHG,长城汽车,2013-02-05,0.2,852.4869
600642.XSHG,申能股份,2013-02-05,0.23,216.5779
600009.XSHG,上海机场,2013-02-05,0.23,260.9102
002092.XSHE,中泰化学,2013-02-05,0.13,92.0009
600066.XSHG,宇通客车,2013-02-05,0.25,198.1855
601558.XSHG,ST锐电,2013-02-05,0.09,246.4505
600062.XSHG,华润双鹤,2013-02-05,0.15,135.8921
600309.XSHG,万华化学,2013-02-05,0.33,371.9216
000937.XSHE,冀中能源,2013-02-05,0.21,411.9247
601988.XSHG,中国银行,2013-02-05,0.38,8821.0557
600432.XSHG,退市吉恩,2013-02-05,0.1,109.907
601555.XSHG,东吴证券,2013-02-05,0.1,182.0
000933.XSHE,神火股份,2013-02-05,0.13,161.5425
000422.XSHE,*ST宜化,2013-02-05,0.15,108.1032
000423.XSHE,东阿阿胶,2013-02-05,0.44,309.3522
601101.XSHG,昊华能源,2013-02-05,0.12,182.3997
000630.XSHE,铜陵有色,2013-02-05,0.25,282.6154
601390.XSHG,中国中铁,2013-02-05,0.3,707.1567
601377.XSHG,兴业证券,2013-02-05,0.37,292.38
600718.XSHG,东软集团,2013-02-05,0.14,105.4503
601398.XSHG,工商银行,2013-02-05,1.26,15418.1875
600153.XSHG,建发股份,2013-02-05,0.17,166.7124
600150.XSHG,中国船舶,2013-02-05,0.23,330.6104
601866.XSHG,中远海发,2013-02-05,0.12,310.7711
000024.XSHE,招商地产,2013-02-05,0.36,488.572
600157.XSHG,永泰能源,2013-02-05,0.16,230.8433
601098.XSHG,中南传媒,2013-02-05,0.09,165.4116
601901.XSHG,方正证券,2013-02-05,0.32,387.96
600096.XSHG,云天化,2013-02-05,0.1,95.3747
600100.XSHG,同方股份,2013-02-05,0.23,158.221
000780.XSHE,平庄能源,2013-02-05,0.07,101.8364
600011.XSHG,华能国际,2013-02-05,0.52,965.6048
600010.XSHG,包钢股份,2013-02-05,0.25,418.5355
600016.XSHG,民生银行,2013-02-05,4.23,3321.6101
600015.XSHG,华夏银行,2013-02-05,0.72,814.4324
601318.XSHG,中国平安,2013-02-05,2.93,4009.5259
600655.XSHG,豫园股份,2013-02-05,0.15,106.5056
600019.XSHG,宝钢股份,2013-02-05,0.47,883.4977
600549.XSHG,厦门钨业,2013-02-05,0.2,269.6549
600395.XSHG,盘江股份,2013-02-05,0.14,288.31
601258.XSHG,庞大集团,2013-02-05,0.04,124.7834
002603.XSHE,以岭药业,2013-02-05,0.05,131.3845
601766.XSHG,中国中车,2013-02-05,0.31,723.2772
600369.XSHG,西南证券,2013-02-05,0.2,236.2038
601992.XSHG,金隅集团,2013-02-05,0.18,360.2623
002378.XSHE,章源钨业,2013-02-05,0.04,111.8494
000725.XSHE,京东方A,2013-02-05,0.26,312.3476
600372.XSHG,中航电子,2013-02-05,0.11,308.6654
601998.XSHG,中信银行,2013-02-05,0.25,2362.76
000538.XSHE,云南白药,2013-02-05,0.48,522.7827
000728.XSHE,国元证券,2013-02-05,0.21,238.4417
600376.XSHG,首开股份,2013-02-05,0.15,174.4286
000686.XSHE,东北证券,2013-02-05,0.1,179.1786
600863.XSHG,内蒙华电,2013-02-05,0.11,203.9164
000338.XSHE,潍柴动力,2013-02-05,0.4,533.0159
002024.XSHE,苏宁易购,2013-02-05,0.57,533.794
601888.XSHG,中国国旅,2013-02-05,0.13,253.616
600547.XSHG,山东黄金,2013-02-05,0.48,538.206
601628.XSHG,中国人寿,2013-02-05,0.56,5754.6938
600811.XSHG,东方集团,2013-02-05,0.15,118.1765
002106.XSHE,莱宝高科,2013-02-05,0.14,111.3735
002299.XSHE,圣农发展,2013-02-05,0.1,102.2941
601918.XSHG,新集能源,2013-02-05,0.1,217.0504
