,display_name,date,weight,market_cap
600259.XSHG,广晟有色,2014-05-30,0.09,85.1701
600315.XSHG,上海家化,2014-05-30,0.32,217.8716
600316.XSHG,洪都航空,2014-05-30,0.14,113.5192
600252.XSHG,中恒集团,2014-05-30,0.22,130.9005
002570.XSHE,*ST因美,2014-05-30,0.17,139.165
600170.XSHG,上海建工,2014-05-30,0.1,164.0183
000826.XSHE,启迪桑德,2014-05-30,0.23,184.6677
600256.XSHG,广汇能源,2014-05-30,0.47,374.3761
000709.XSHE,河钢股份,2014-05-30,0.16,192.1968
601231.XSHG,环旭电子,2014-05-30,0.12,283.8897
000156.XSHE,华数传媒,2014-05-30,0.04,319.6946
000157.XSHE,中联重科,2014-05-30,0.41,349.0797
002236.XSHE,大华股份,2014-05-30,0.32,313.8374
000623.XSHE,吉林敖东,2014-05-30,0.23,137.833
002155.XSHE,湖南黄金,2014-05-30,0.11,72.7276
600588.XSHG,用友网络,2014-05-30,0.18,179.4731
000703.XSHE,恒逸石化,2014-05-30,0.04,70.9456
002375.XSHE,亚厦股份,2014-05-30,0.16,151.0035
000629.XSHE,攀钢钒钛,2014-05-30,0.19,179.5257
600893.XSHG,航发动力,2014-05-30,0.25,237.8538
002294.XSHE,信立泰,2014-05-30,0.12,190.8325
601139.XSHG,深圳燃气,2014-05-30,0.06,138.0374
600123.XSHG,兰花科创,2014-05-30,0.11,87.8506
600089.XSHG,特变电工,2014-05-30,0.59,281.1331
600895.XSHG,张江高科,2014-05-30,0.11,101.2843
000012.XSHE,南玻A,2014-05-30,0.2,148.594
600085.XSHG,同仁堂,2014-05-30,0.23,221.1884
601238.XSHG,广汽集团,2014-05-30,0.13,469.11300000000006
601369.XSHG,陕鼓动力,2014-05-30,0.08,93.246
000792.XSHE,盐湖股份,2014-05-30,0.21,251.3005
000793.XSHE,华闻传媒,2014-05-30,0.29,229.4905
600340.XSHG,华夏幸福,2014-05-30,0.29,353.73800000000006
600000.XSHG,浦发银行,2014-05-30,2.22,1785.1372
600648.XSHG,外高桥,2014-05-30,0.11,318.4654
600649.XSHG,城投控股,2014-05-30,0.2,197.4753
600415.XSHG,小商品城,2014-05-30,0.15,140.7071
601633.XSHG,长城汽车,2014-05-30,0.24,871.6542
600008.XSHG,首创股份,2014-05-30,0.14,133.98
600009.XSHG,上海机场,2014-05-30,0.27,256.8636
600066.XSHG,宇通客车,2014-05-30,0.29,197.5524
002051.XSHE,中工国际,2014-05-30,0.08,123.7982
600062.XSHG,华润双鹤,2014-05-30,0.12,97.2455
600060.XSHG,海信电器,2014-05-30,0.17,136.8671
000937.XSHE,冀中能源,2014-05-30,0.08,135.535
601988.XSHG,中国银行,2014-05-30,0.35,7459.0337
601989.XSHG,中国重工,2014-05-30,0.48,778.3846
601555.XSHG,东吴证券,2014-05-30,0.18,143.2
000933.XSHE,神火股份,2014-05-30,0.09,69.7484
600068.XSHG,葛洲坝,2014-05-30,0.18,176.8235
000423.XSHE,东阿阿胶,2014-05-30,0.34,205.9514
601866.XSHG,中远海发,2014-05-30,0.1,246.5139
000630.XSHE,铜陵有色,2014-05-30,0.14,133.7732
601390.XSHG,中国中铁,2014-05-30,0.27,545.2774
600718.XSHG,东软集团,2014-05-30,0.23,159.219
601398.XSHG,工商银行,2014-05-30,1.2,12509.4736
600153.XSHG,建发股份,2014-05-30,0.2,158.7712
600150.XSHG,中国船舶,2014-05-30,0.22,267.6304
600663.XSHG,陆家嘴,2014-05-30,0.14,312.09
000024.XSHE,招商地产,2014-05-30,0.25,303.6187
600157.XSHG,永泰能源,2014-05-30,0.1,82.3683
601098.XSHG,中南传媒,2014-05-30,0.15,236.174
601901.XSHG,方正证券,2014-05-30,0.43,343.43
600096.XSHG,云天化,2014-05-30,0.07,80.9549
600100.XSHG,同方股份,2014-05-30,0.27,189.0179
600795.XSHG,国电电力,2014-05-30,0.41,394.5651
600011.XSHG,华能国际,2014-05-30,0.48,781.4793
600010.XSHG,包钢股份,2014-05-30,0.25,296.0959
600016.XSHG,民生银行,2014-05-30,3.49,2113.2881
600015.XSHG,华夏银行,2014-05-30,0.76,735.5236
601318.XSHG,中国平安,2014-05-30,3.96,3156.9575
600655.XSHG,豫园股份,2014-05-30,0.16,106.9368
600019.XSHG,宝钢股份,2014-05-30,0.4,648.986
600018.XSHG,上港集团,2014-05-30,0.42,1021.7076
600549.XSHG,厦门钨业,2014-05-30,0.14,168.8582
600395.XSHG,盘江股份,2014-05-30,0.07,111.054
601258.XSHG,庞大集团,2014-05-30,0.08,124.2591
002603.XSHE,以岭药业,2014-05-30,0.07,173.1443
601991.XSHG,大唐发电,2014-05-30,0.22,476.4993
600369.XSHG,西南证券,2014-05-30,0.2,246.1268
601992.XSHG,金隅集团,2014-05-30,0.13,268.4183
000536.XSHE,华映科技,2014-05-30,0.07,161.814
000725.XSHE,京东方A,2014-05-30,0.46,762.2562
600372.XSHG,中航电子,2014-05-30,0.14,347.2588
601998.XSHG,中信银行,2014-05-30,0.26,1974.4252
000538.XSHE,云南白药,2014-05-30,0.62,599.1173
