,display_name,date,weight,market_cap
600259.XSHG,广晟有色,2012-07-18,0.17,171.4376
600316.XSHG,洪都航空,2012-07-18,0.12,83.1853
002122.XSHE,*ST天马,2012-07-18,0.08,74.9628
600252.XSHG,中恒集团,2012-07-18,0.2,140.2896
000825.XSHE,太钢不锈,2012-07-18,0.17,199.9383
600256.XSHG,广汇能源,2012-07-18,0.6,496.5682
000709.XSHE,河钢股份,2012-07-18,0.3,277.1457
000559.XSHE,万向钱潮,2012-07-18,0.08,72.6528
000157.XSHE,中联重科,2012-07-18,0.93,773.6778
000623.XSHE,吉林敖东,2012-07-18,0.26,154.7378
002378.XSHE,章源钨业,2012-07-18,0.06,131.9326
600588.XSHG,用友网络,2012-07-18,0.16,139.0299
600812.XSHG,华北制药,2012-07-18,0.11,56.3661
600811.XSHG,东方集团,2012-07-18,0.15,94.1745
000629.XSHE,攀钢钒钛,2012-07-18,0.4,359.9104
600893.XSHG,航发动力,2012-07-18,0.15,129.9861
600125.XSHG,铁龙物流,2012-07-18,0.16,99.8724
600123.XSHG,兰花科创,2012-07-18,0.26,231.6787
600089.XSHG,特变电工,2012-07-18,0.38,166.0403
600895.XSHG,张江高科,2012-07-18,0.14,124.6695
000012.XSHE,南玻A,2012-07-18,0.25,186.7802
600085.XSHG,同仁堂,2012-07-18,0.24,232.9396
002415.XSHE,海康威视,2012-07-18,0.23,541.6
000792.XSHE,盐湖股份,2012-07-18,0.45,536.0016
600005.XSHG,武钢股份,2012-07-18,0.23,263.4477
601369.XSHG,陕鼓动力,2012-07-18,0.1,139.2955
600000.XSHG,浦发银行,2012-07-18,1.91,1430.7213
600550.XSHG,保变电气,2012-07-18,0.13,111.4869
600418.XSHG,江淮汽车,2012-07-18,0.1,62.6326
601117.XSHG,中国化学,2012-07-18,0.24,298.4465
600415.XSHG,小商品城,2012-07-18,0.22,211.741
601101.XSHG,昊华能源,2012-07-18,0.14,170.1598
600008.XSHG,首创股份,2012-07-18,0.11,99.0
600009.XSHG,上海机场,2012-07-18,0.26,238.7502
002092.XSHE,中泰化学,2012-07-18,0.15,91.3083
600066.XSHG,宇通客车,2012-07-18,0.22,148.9464
601558.XSHG,ST锐电,2012-07-18,0.12,262.1301
600062.XSHG,华润双鹤,2012-07-18,0.14,105.7066
600309.XSHG,万华化学,2012-07-18,0.3,289.7529
600153.XSHG,建发股份,2012-07-18,0.2,149.4817
600307.XSHG,酒钢宏兴,2012-07-18,0.06,136.2422
000425.XSHE,徐工机械,2012-07-18,0.25,270.2213
601988.XSHG,中国银行,2012-07-18,0.41,7732.3813
600432.XSHG,退市吉恩,2012-07-18,0.11,105.2025
000933.XSHE,神火股份,2012-07-18,0.19,153.72
000422.XSHE,*ST宜化,2012-07-18,0.19,114.7474
000423.XSHE,东阿阿胶,2012-07-18,0.44,258.3385
600151.XSHG,航天机电,2012-07-18,0.07,62.0444
000630.XSHE,铜陵有色,2012-07-18,0.29,273.6593
601718.XSHG,际华集团,2012-07-18,0.08,120.7241
601390.XSHG,中国中铁,2012-07-18,0.28,560.1874
601377.XSHG,兴业证券,2012-07-18,0.1,229.02
600718.XSHG,东软集团,2012-07-18,0.13,104.2228
601398.XSHG,工商银行,2012-07-18,1.29,13379.0029
000021.XSHE,深科技,2012-07-18,0.07,67.4151
600150.XSHG,中国船舶,2012-07-18,0.27,310.0765
600098.XSHG,广州发展,2012-07-18,0.09,184.8257
000024.XSHE,招商地产,2012-07-18,0.36,427.7796
002603.XSHE,以岭药业,2012-07-18,0.06,144.4787
000027.XSHE,深圳能源,2012-07-18,0.11,166.5086
601098.XSHG,中南传媒,2012-07-18,0.11,184.09
600096.XSHG,云天化,2012-07-18,0.08,97.9412
600100.XSHG,同方股份,2012-07-18,0.28,160.4075
