,display_name,date,weight,market_cap
000001.XSHE,深发展A,2011-04-15,0.88,652.7431
000012.XSHE,南玻A,2011-04-15,0.26,411.6992
000021.XSHE,长城开发,2011-04-15,0.12,142.2181
000031.XSHE,中粮地产,2011-04-15,0.1,122.0641
000059.XSHE,辽通化工,2011-04-15,0.12,139.1387
000060.XSHE,中金岭南,2011-04-15,0.38,327.6902
000061.XSHE,农产品,2011-04-15,0.18,149.0905
000069.XSHE,华侨城A,2011-04-15,0.39,469.8507
000338.XSHE,潍柴动力,2011-04-15,0.59,928.3461
000402.XSHE,金融街,2011-04-15,0.3,225.8202
000425.XSHE,徐工机械,2011-04-15,0.39,581.4915
000527.XSHE,美的电器,2011-04-15,0.63,622.3815
000528.XSHE,柳工,2011-04-15,0.3,297.0639
000538.XSHE,云南白药,2011-04-15,0.27,399.7586
000568.XSHE,泸州老窖,2011-04-15,0.51,608.5855
000612.XSHE,焦作万方,2011-04-15,0.13,108.3277
000623.XSHE,吉林敖东,2011-04-15,0.32,236.7968
000625.XSHE,长安汽车,2011-04-15,0.18,269.9253
000651.XSHE,格力电器,2011-04-15,0.75,635.4339
000652.XSHE,泰达股份,2011-04-15,0.13,114.7996
000685.XSHE,中山公用,2011-04-15,0.06,115.3649
000686.XSHE,东北证券,2011-04-15,0.1,147.5533
000690.XSHE,宝新能源,2011-04-15,0.12,101.5248
000718.XSHE,苏宁环球,2011-04-15,0.1,156.134
000725.XSHE,京东方A,2011-04-15,0.22,368.462
000729.XSHE,燕京啤酒,2011-04-15,0.19,232.3713
000776.XSHE,广发证券,2011-04-15,0.06,998.807
000792.XSHE,盐湖钾肥,2011-04-15,0.46,922.3363
000807.XSHE,云铝股份,2011-04-15,0.16,163.2707
000825.XSHE,太钢不锈,2011-04-15,0.3,361.7117
000858.XSHE,五粮液,2011-04-15,1.0,1193.0723
000876.XSHE,新希望,2011-04-15,0.13,159.9818
000898.XSHE,鞍钢股份,2011-04-15,0.26,599.7656
000933.XSHE,神火股份,2011-04-15,0.29,287.7
000951.XSHE,中国重汽,2011-04-15,0.12,100.9557
000959.XSHE,首钢股份,2011-04-15,0.09,131.1205
000960.XSHE,锡业股份,2011-04-15,0.25,294.7839
000961.XSHE,中南建设,2011-04-15,0.07,148.8995
000969.XSHE,安泰科技,2011-04-15,0.17,169.6924
000983.XSHE,西山煤电,2011-04-15,0.72,857.4415
002001.XSHE,新和成,2011-04-15,0.16,232.3027
002092.XSHE,中泰化学,2011-04-15,0.14,170.8423
