,display_name,date,weight,market_cap
600259.XSHG,广晟有色,2013-09-10,0.12,119.4127
600315.XSHG,上海家化,2013-09-10,0.54,356.7984
600316.XSHG,洪都航空,2013-09-10,0.15,139.6222
600252.XSHG,中恒集团,2013-09-10,0.28,159.5043
002570.XSHE,*ST因美,2013-09-10,0.27,242.4651
600170.XSHG,上海建工,2013-09-10,0.12,204.5372
600256.XSHG,广汇能源,2013-09-10,0.6,544.0523
000709.XSHE,河钢股份,2013-09-10,0.17,216.6196
000156.XSHE,华数传媒,2013-09-10,0.04,299.488
000157.XSHE,中联重科,2013-09-10,0.48,457.7337
002236.XSHE,大华股份,2013-09-10,0.41,496.161
000623.XSHE,吉林敖东,2013-09-10,0.25,161.8934
002155.XSHE,湖南黄金,2013-09-10,0.14,96.9369
600588.XSHG,用友网络,2013-09-10,0.13,126.3327
000703.XSHE,恒逸石化,2013-09-10,0.06,106.3608
002375.XSHE,亚厦股份,2013-09-10,0.18,180.782
000629.XSHE,攀钢钒钛,2013-09-10,0.21,219.0385
600893.XSHG,航发动力,2013-09-10,0.19,196.7769
002294.XSHE,信立泰,2013-09-10,0.13,222.1476
600125.XSHG,铁龙物流,2013-09-10,0.12,85.5117
600123.XSHG,兰花科创,2013-09-10,0.19,162.6778
600089.XSHG,特变电工,2013-09-10,0.48,263.2924
600895.XSHG,张江高科,2013-09-10,0.13,140.9307
000012.XSHE,南玻A,2013-09-10,0.23,191.3459
600085.XSHG,同仁堂,2013-09-10,0.29,282.0351
601238.XSHG,广汽集团,2013-09-10,0.14,575.9343
601369.XSHG,陕鼓动力,2013-09-10,0.07,122.9078
000792.XSHE,盐湖股份,2013-09-10,0.23,297.5843
600005.XSHG,武钢股份,2013-09-10,0.19,251.3351
600340.XSHG,华夏幸福,2013-09-10,0.27,331.4255
600000.XSHG,浦发银行,2013-09-10,2.07,2126.4956
600550.XSHG,保变电气,2013-09-10,0.09,87.1849
600649.XSHG,城投控股,2013-09-10,0.23,228.5455
601117.XSHG,中国化学,2013-09-10,0.33,407.9591
600415.XSHG,小商品城,2013-09-10,0.16,158.3975
601633.XSHG,长城汽车,2013-09-10,0.37,1430.8514
600642.XSHG,申能股份,2013-09-10,0.22,217.1322
600009.XSHG,上海机场,2013-09-10,0.32,321.8021
002092.XSHE,中泰化学,2013-09-10,0.11,82.7192
600066.XSHG,宇通客车,2013-09-10,0.32,247.2271
002051.XSHE,中工国际,2013-09-10,0.1,165.6727
600062.XSHG,华润双鹤,2013-09-10,0.15,120.4563
600060.XSHG,海信电器,2013-09-10,0.18,150.3949
000937.XSHE,冀中能源,2013-09-10,0.13,227.1252
601988.XSHG,中国银行,2013-09-10,0.35,7927.7896
600432.XSHG,退市吉恩,2013-09-10,0.08,76.4888
601555.XSHG,东吴证券,2013-09-10,0.19,164.0
