,display_name,date,weight,market_cap
600259.XSHG,广晟有色,2013-12-04,0.11,111.0329
600315.XSHG,上海家化,2013-12-04,0.37,273.6844
600316.XSHG,洪都航空,2013-12-04,0.19,158.1955
600252.XSHG,中恒集团,2013-12-04,0.23,150.1153
002570.XSHE,*ST因美,2013-12-04,0.24,199.3275
600170.XSHG,上海建工,2013-12-04,0.1,184.0002
600256.XSHG,广汇能源,2013-12-04,0.69,566.0024
000709.XSHE,河钢股份,2013-12-04,0.16,217.6815
000156.XSHE,华数传媒,2013-12-04,0.03,246.5017
000157.XSHE,中联重科,2013-12-04,0.49,463.1278
002236.XSHE,大华股份,2013-12-04,0.37,463.267
000623.XSHE,吉林敖东,2013-12-04,0.25,164.3978
002155.XSHE,湖南黄金,2013-12-04,0.13,96.9369
600588.XSHG,用友网络,2013-12-04,0.12,127.292
000703.XSHE,恒逸石化,2013-12-04,0.05,91.1334
002375.XSHE,亚厦股份,2013-12-04,0.16,181.0997
000629.XSHE,攀钢钒钛,2013-12-04,0.19,199.2821
600893.XSHG,航发动力,2013-12-04,0.23,226.0864
002294.XSHE,信立泰,2013-12-04,0.13,222.1476
600125.XSHG,铁龙物流,2013-12-04,0.1,77.548
600123.XSHG,兰花科创,2013-12-04,0.17,144.8563
600089.XSHG,特变电工,2013-12-04,0.6,307.3063
600895.XSHG,张江高科,2013-12-04,0.12,131.3289
000012.XSHE,南玻A,2013-12-04,0.23,188.0254
600085.XSHG,同仁堂,2013-12-04,0.25,267.3975
601238.XSHG,广汽集团,2013-12-04,0.15,599.1004
601369.XSHG,陕鼓动力,2013-12-04,0.07,120.1219
000792.XSHE,盐湖股份,2013-12-04,0.21,276.7486
600005.XSHG,武钢股份,2013-12-04,0.19,242.2507
600340.XSHG,华夏幸福,2013-12-04,0.21,282.3025
600000.XSHG,浦发银行,2013-12-04,2.16,1939.9611
600550.XSHG,保变电气,2013-12-04,0.08,77.8486
600649.XSHG,城投控股,2013-12-04,0.27,290.3873
