,display_name,date,weight,market_cap
000001.XSHE,深发展A,2011-02-23,0.77,542.9651
000012.XSHE,南玻A,2011-02-23,0.31,461.9418
000021.XSHE,长城开发,2011-02-23,0.13,151.9808
000031.XSHE,中粮地产,2011-02-23,0.1,113.5396
000059.XSHE,辽通化工,2011-02-23,0.12,139.1387
000060.XSHE,中金岭南,2011-02-23,0.4,322.7709
000061.XSHE,农产品,2011-02-23,0.17,140.5601
000069.XSHE,华侨城A,2011-02-23,0.34,381.5983
000338.XSHE,潍柴动力,2011-02-23,0.63,943.8408
000402.XSHE,金融街,2011-02-23,0.28,194.9439
000425.XSHE,徐工机械,2011-02-23,0.39,553.0255
000527.XSHE,美的电器,2011-02-23,0.61,571.9446
000528.XSHE,柳工,2011-02-23,0.33,308.1663
000538.XSHE,云南白药,2011-02-23,0.29,410.9363
000568.XSHE,泸州老窖,2011-02-23,0.54,607.1913
000612.XSHE,焦作万方,2011-02-23,0.12,98.148
000623.XSHE,吉林敖东,2011-02-23,0.28,200.3886
000625.XSHE,长安汽车,2011-02-23,0.18,261.5992
000651.XSHE,格力电器,2011-02-23,0.68,545.8251
000652.XSHE,泰达股份,2011-02-23,0.14,114.7996
000685.XSHE,中山公用,2011-02-23,0.06,107.8177
000686.XSHE,东北证券,2011-02-23,0.1,142.1831
000690.XSHE,宝新能源,2011-02-23,0.12,95.309
000718.XSHE,苏宁环球,2011-02-23,0.1,146.0883
000725.XSHE,京东方A,2011-02-23,0.22,343.6725
000729.XSHE,燕京啤酒,2011-02-23,0.2,224.8676
000776.XSHE,广发证券,2011-02-23,0.07,1123.1565
000792.XSHE,盐湖钾肥,2011-02-23,0.47,443.4136
000807.XSHE,云铝股份,2011-02-23,0.15,140.0647
000825.XSHE,太钢不锈,2011-02-23,0.29,325.8254
000858.XSHE,五粮液,2011-02-23,1.11,1252.6689
000876.XSHE,新希望,2011-02-23,0.16,184.62
000898.XSHE,鞍钢股份,2011-02-23,0.25,562.8681
000933.XSHE,神火股份,2011-02-23,0.27,253.365
000951.XSHE,中国重汽,2011-02-23,0.14,114.0837
000959.XSHE,首钢股份,2011-02-23,0.09,131.1205
000960.XSHE,锡业股份,2011-02-23,0.26,291.1579
000961.XSHE,中南建设,2011-02-23,0.06,120.2874
000969.XSHE,安泰科技,2011-02-23,0.21,200.7244
000983.XSHE,西山煤电,2011-02-23,0.73,826.2446
002001.XSHE,新和成,2011-02-23,0.13,186.7859
002092.XSHE,中泰化学,2011-02-23,0.14,162.6465
002122.XSHE,天马股份,2011-02-23,0.15,204.4548
002142.XSHE,宁波银行,2011-02-23,0.25,356.7286
002304.XSHE,洋河股份,2011-02-23,0.18,998.82
002399.XSHE,海普瑞,2011-02-23,0.18,516.129
002405.XSHE,四维图新,2011-02-23,0.07,194.3515
002415.XSHE,海康威视,2011-02-23,0.07,416.0
002422.XSHE,科伦药业,2011-02-23,0.21,396.456
600006.XSHG,东风汽车,2011-02-23,0.07,105.2
600009.XSHG,上海机场,2011-02-23,0.24,269.9669
600010.XSHG,包钢股份,2011-02-23,0.22,307.6925
600015.XSHG,华夏银行,2011-02-23,0.6,567.4231
600016.XSHG,民生银行,2011-02-23,2.05,1362.4514
600019.XSHG,宝钢股份,2011-02-23,0.65,1220.5898
600026.XSHG,中海发展,2011-02-23,0.11,343.5193
600030.XSHG,中信证券,2011-02-23,1.67,1344.6588
600033.XSHG,福建高速,2011-02-23,0.09,97.9751
600036.XSHG,招商银行,2011-02-23,2.78,2735.9141
600037.XSHG,歌华有线,2011-02-23,0.15,136.5745
600058.XSHG,五矿发展,2011-02-23,0.23,330.2557
600066.XSHG,宇通客车,2011-02-23,0.17,135.1718
600089.XSHG,特变电工,2011-02-23,0.75,424.3251
600096.XSHG,云天化,2011-02-23,0.13,149.7138
600100.XSHG,同方股份,2011-02-23,0.35,281.7566
600108.XSHG,亚盛集团,2011-02-23,0.18,129.0584
600109.XSHG,国金证券,2011-02-23,0.08,151.1366
600115.XSHG,东方航空,2011-02-23,0.27,734.1027
600118.XSHG,中国卫星,2011-02-23,0.15,171.545
600123.XSHG,兰花科创,2011-02-23,0.25,234.192
600125.XSHG,铁龙物流,2011-02-23,0.22,178.1535
600143.XSHG,金发科技,2011-02-23,0.28,265.1954
600153.XSHG,建发股份,2011-02-23,0.19,176.111
600161.XSHG,天坛生物,2011-02-23,0.1,111.6501
600166.XSHG,福田汽车,2011-02-23,0.25,238.3929
600169.XSHG,太原重工,2011-02-23,0.22,206.8442
600177.XSHG,雅戈尔,2011-02-23,0.26,241.3647
600183.XSHG,生益科技,2011-02-23,0.12,110.2491
600188.XSHG,兖州煤业,2011-02-23,0.29,1337.313
600216.XSHG,浙江医药,2011-02-23,0.16,145.5494
600256.XSHG,广汇股份,2011-02-23,0.53,500.7124
600266.XSHG,北京城建,2011-02-23,0.09,101.8134
600271.XSHG,航天信息,2011-02-23,0.22,244.7933
600276.XSHG,恒瑞医药,2011-02-23,0.35,389.7802
600300.XSHG,维维股份,2011-02-23,0.09,95.9728
600309.XSHG,烟台万华,2011-02-23,0.36,407.1843
600312.XSHG,平高电气,2011-02-23,0.14,97.0475
600316.XSHG,洪都航空,2011-02-23,0.16,226.0345
600320.XSHG,振华重工,2011-02-23,0.25,346.3942
600325.XSHG,华发股份,2011-02-23,0.12,82.4399
600348.XSHG,国阳新能,2011-02-23,0.55,619.047
600362.XSHG,江西铜业,2011-02-23,0.59,1393.7487
600369.XSHG,西南证券,2011-02-23,0.09,260.1261
600380.XSHG,健康元,2011-02-23,0.12,165.7351
600395.XSHG,盘江股份,2011-02-23,0.19,353.0777
600432.XSHG,吉恩镍业,2011-02-23,0.15,213.7305
600456.XSHG,宝钛股份,2011-02-23,0.11,121.9803
600497.XSHG,驰宏锌锗,2011-02-23,0.25,284.3916
600500.XSHG,中化国际,2011-02-23,0.16,183.0052
600508.XSHG,上海能源,2011-02-23,0.14,198.4584
600517.XSHG,置信电气,2011-02-23,0.1,94.9093
600518.XSHG,康美药业,2011-02-23,0.42,337.5027
600528.XSHG,中铁二局,2011-02-23,0.14,161.6794
600535.XSHG,天士力,2011-02-23,0.17,186.2732
600547.XSHG,山东黄金,2011-02-23,0.65,726.7631
600582.XSHG,天地科技,2011-02-23,0.19,262.2067
600585.XSHG,海螺水泥,2011-02-23,0.75,1119.2126
600588.XSHG,用友软件,2011-02-23,0.16,179.9571
600595.XSHG,中孚实业,2011-02-23,0.15,173.453
600597.XSHG,光明乳业,2011-02-23,0.08,108.5915
600598.XSHG,北大荒,2011-02-23,0.19,265.4076
600600.XSHG,青岛啤酒,2011-02-23,0.2,435.2867
600611.XSHG,大众交通,2011-02-23,0.09,129.3963
600635.XSHG,大众公用,2011-02-23,0.17,116.6213
600642.XSHG,申能股份,2011-02-23,0.26,239.5912
600657.XSHG,信达地产,2011-02-23,0.05,87.0353
600663.XSHG,陆家嘴,2011-02-23,0.12,319.374
600664.XSHG,哈药股份,2011-02-23,0.28,263.5536
600690.XSHG,青岛海尔,2011-02-23,0.41,382.0231
600694.XSHG,大商股份,2011-02-23,0.23,129.1775
600703.XSHG,三安光电,2011-02-23,0.23,322.8684
600737.XSHG,中粮屯河,2011-02-23,0.12,135.656
600741.XSHG,华域汽车,2011-02-23,0.24,330.9079
600779.XSHG,水井坊,2011-02-23,0.13,103.4251
600804.XSHG,鹏博士,2011-02-23,0.12,108.018
600808.XSHG,马钢股份,2011-02-23,0.15,275.6844
600823.XSHG,世茂股份,2011-02-23,0.08,150.5386
600832.XSHG,东方明珠,2011-02-23,0.24,270.2012
600837.XSHG,海通证券,2011-02-23,0.87,820.3138
600863.XSHG,内蒙华电,2011-02-23,0.11,211.3962
600875.XSHG,东方电气,2011-02-23,0.41,687.9251
600879.XSHG,航天电子,2011-02-23,0.15,106.4897
600887.XSHG,伊利股份,2011-02-23,0.53,295.9093
600900.XSHG,长江电力,2011-02-23,0.68,1273.8
600970.XSHG,中材国际,2011-02-23,0.25,349.7033
600999.XSHG,招商证券,2011-02-23,0.25,697.7308
601001.XSHG,大同煤业,2011-02-23,0.23,323.6936
601006.XSHG,大秦铁路,2011-02-23,0.9,1266.6506
601099.XSHG,太平洋,2011-02-23,0.06,173.332
601101.XSHG,昊华能源,2011-02-23,0.11,215.2868
601107.XSHG,四川成渝,2011-02-23,0.07,198.4681
601111.XSHG,中国国航,2011-02-23,0.34,1500.6235
601158.XSHG,重庆水务,2011-02-23,0.15,420.48
601166.XSHG,兴业银行,2011-02-23,1.91,1536.4644
601168.XSHG,西部矿业,2011-02-23,0.53,426.0804
601169.XSHG,北京银行,2011-02-23,0.89,719.2834
601179.XSHG,中国西电,2011-02-23,0.19,359.8882
601268.XSHG,二重重装,2011-02-23,0.08,237.276
601288.XSHG,农业银行,2011-02-23,0.48,8444.6475
601299.XSHG,中国北车,2011-02-23,0.47,668.15
601328.XSHG,交通银行,2011-02-23,2.04,3099.9062
601333.XSHG,广深铁路,2011-02-23,0.18,256.42400000000004
601369.XSHG,陕鼓动力,2011-02-23,0.09,240.4622
601398.XSHG,工商银行,2011-02-23,1.15,14763.4844
601600.XSHG,中国铝业,2011-02-23,0.37,1457.9398
601601.XSHG,中国太保,2011-02-23,1.24,1905.76
601618.XSHG,中国中冶,2011-02-23,0.35,772.044
601666.XSHG,平煤股份,2011-02-23,0.31,349.8157
601668.XSHG,中国建筑,2011-02-23,0.77,1077.0
601688.XSHG,华泰证券,2011-02-23,0.28,801.92
601699.XSHG,潞安环能,2011-02-23,0.48,671.2262
601766.XSHG,中国南车,2011-02-23,0.56,954.304
601888.XSHG,中国国旅,2011-02-23,0.13,252.736
601918.XSHG,国投新集,2011-02-23,0.13,246.2865
601919.XSHG,中国远洋,2011-02-23,0.42,1065.5574
601988.XSHG,中国银行,2011-02-23,0.4,9016.4551
601989.XSHG,中国重工,2011-02-23,0.66,1232.0873
000999.XSHE,华润三九,2011-02-23,0.17,236.1107
600307.XSHG,酒钢宏兴,2011-02-23,0.08,234.2302
600111.XSHG,包钢稀土,2011-02-23,0.63,588.7989
600008.XSHG,首创股份,2011-02-23,0.13,145.86
601958.XSHG,金钼股份,2011-02-23,0.43,800.1979
601628.XSHG,中国人寿,2011-02-23,0.56,5963.853
002202.XSHE,金风科技,2011-02-23,0.48,552.9295
600418.XSHG,江淮汽车,2011-02-23,0.16,154.3906
000100.XSHE,TCL集团,2011-02-23,0.2,189.8673
600000.XSHG,浦发银行,2011-02-23,1.93,1809.3867
600811.XSHG,东方集团,2011-02-23,0.22,152.5127
600739.XSHG,辽宁成大,2011-02-23,0.47,264.4671
000927.XSHE,一汽夏利,2011-02-23,0.07,135.2708
600406.XSHG,国电南瑞,2011-02-23,0.4,373.2975
600219.XSHG,南山铝业,2011-02-23,0.18,199.0245
000027.XSHE,深圳能源,2011-02-23,0.12,216.9458
600004.XSHG,白云机场,2011-02-23,0.07,98.44
600018.XSHG,上港集团,2011-02-23,0.33,921.4961
601899.XSHG,紫金矿业,2011-02-23,0.8,1237.4655
601818.XSHG,光大银行,2011-02-23,0.17,1548.6525
002242.XSHE,九阳股份,2011-02-23,0.07,126.8504
000778.XSHE,新兴铸管,2011-02-23,0.19,178.4607
600170.XSHG,上海建工,2011-02-23,0.12,170.7936
600151.XSHG,航天机电,2011-02-23,0.09,132.6103
000046.XSHE,泛海建设,2011-02-23,0.1,189.1284
600795.XSHG,国电电力,2011-02-23,0.49,455.6793
000968.XSHE,煤气化,2011-02-23,0.11,122.3745
600331.XSHG,宏达股份,2011-02-23,0.17,163.7784
000758.XSHE,中色股份,2011-02-23,0.21,196.3278
000680.XSHE,山推股份,2011-02-23,0.22,155.7806
000630.XSHE,铜陵有色,2011-02-23,0.34,396.5457
600132.XSHG,重庆啤酒,2011-02-23,0.36,336.8924
000401.XSHE,冀东水泥,2011-02-23,0.26,292.1564
000422.XSHE,湖北宜化,2011-02-23,0.2,115.418
000009.XSHE,中国宝安,2011-02-23,0.46,258.0716
601318.XSHG,中国平安,2011-02-23,2.91,3740.2788
600895.XSHG,张江高科,2011-02-23,0.16,180.8869
600415.XSHG,小商品城,2011-02-23,0.37,416.2698
600352.XSHG,浙江龙盛,2011-02-23,0.23,182.3773
000768.XSHE,西飞国际,2011-02-23,0.28,312.4277
000024.XSHE,招商地产,2011-02-23,0.2,278.2027
000039.XSHE,中集集团,2011-02-23,0.4,703.405
600048.XSHG,保利地产,2011-02-23,0.6,564.1761
601788.XSHG,光大证券,2011-02-23,0.38,535.6006
