,display_name,date,weight,market_cap
002044.XSHE,美年健康,2018-01-10,0.19399999999999998,591.2768
000413.XSHE,东旭光电,2018-01-10,0.307,534.0593
000415.XSHE,渤海租赁,2018-01-10,0.091,367.3606
002426.XSHE,胜利精密,2018-01-10,0.102,204.2501
600909.XSHG,华安证券,2018-01-10,0.067,277.0065
600999.XSHG,招商证券,2018-01-10,0.335,1216.6127
000826.XSHE,启迪桑德,2018-01-10,0.14400000000000002,339.6603
002294.XSHE,信立泰,2018-01-10,0.161,433.6782
000709.XSHE,河钢股份,2018-01-10,0.141,427.9299
000627.XSHE,天茂集团,2018-01-10,0.10099999999999999,405.6257
000625.XSHE,长安汽车,2018-01-10,0.209,626.7456
000623.XSHE,吉林敖东,2018-01-10,0.17800000000000002,261.1581
002450.XSHE,ST康得新,2018-01-10,0.401,768.0001
600816.XSHG,安信信托,2018-01-10,0.203,603.884
600498.XSHG,烽火通信,2018-01-10,0.13699999999999998,324.7132
600893.XSHG,航发动力,2018-01-10,0.20600000000000002,594.1839
601877.XSHG,正泰电器,2018-01-10,0.096,541.9448
601872.XSHG,招商轮船,2018-01-10,0.079,242.7152
600089.XSHG,特变电工,2018-01-10,0.314,369.2617
600895.XSHG,张江高科,2018-01-10,0.094,231.9937
600085.XSHG,同仁堂,2018-01-10,0.151,456.6996
601229.XSHG,上海银行,2018-01-10,0.10400000000000001,1156.0367
601228.XSHG,广州港,2018-01-10,0.039,376.5453
002841.XSHE,视源股份,2018-01-10,0.025,290.1478
601878.XSHG,浙商证券,2018-01-10,0.052000000000000005,548.6667
000792.XSHE,盐湖股份,2018-01-10,0.165,423.7644
300024.XSHE,机器人,2018-01-10,0.175,296.2895
300027.XSHE,华谊兄弟,2018-01-10,0.124,266.3526
600436.XSHG,片仔癀,2018-01-10,0.162,436.9827
600000.XSHG,浦发银行,2018-01-10,1.26,3821.6409
000959.XSHE,首钢股份,2018-01-10,0.081,318.4213
600649.XSHG,城投控股,2018-01-10,0.095,231.9621
300124.XSHE,汇川技术,2018-01-10,0.247,457.9058
600415.XSHG,小商品城,2018-01-10,0.134,320.061
601633.XSHG,长城汽车,2018-01-10,0.11800000000000001,1120.8286
600008.XSHG,首创股份,2018-01-10,0.106,265.1338
600009.XSHG,上海机场,2018-01-10,0.37,844.0078
300144.XSHE,宋城演艺,2018-01-10,0.115,265.8272
600066.XSHG,宇通客车,2018-01-10,0.272,522.4897
000938.XSHE,紫光股份,2018-01-10,0.09,729.6122
600061.XSHG,国投资本,2018-01-10,0.095,561.3628
000425.XSHE,徐工机械,2018-01-10,0.166,332.8671
601988.XSHG,中国银行,2018-01-10,0.713,11863.8281
601989.XSHG,中国重工,2018-01-10,0.49,1160.0577
000738.XSHE,航发控制,2018-01-10,0.06,174.3668
600958.XSHG,东方证券,2018-01-10,0.368,976.3144
600068.XSHG,葛洲坝,2018-01-10,0.193,401.9971
000423.XSHE,东阿阿胶,2018-01-10,0.26899999999999996,419.1624
