,display_name,date,weight,market_cap
000413.XSHE,东旭光电,2016-01-12,0.166,268.0735
000415.XSHE,渤海租赁,2016-01-12,0.163,437.2457
600315.XSHG,上海家化,2016-01-12,0.217,224.9919
600317.XSHG,营口港,2016-01-12,0.094,263.4504
600252.XSHG,中恒集团,2016-01-12,0.20800000000000002,187.6558
000825.XSHE,太钢不锈,2016-01-12,0.095,223.2929
000826.XSHE,启迪桑德,2016-01-12,0.205,261.5799
600256.XSHG,广汇能源,2016-01-12,0.213,281.9569
000709.XSHE,河钢股份,2016-01-12,0.14400000000000002,375.8987
000559.XSHE,万向钱潮,2016-01-12,0.264,363.1876
000156.XSHE,华数传媒,2016-01-12,0.043,330.961
000157.XSHE,中联重科,2016-01-12,0.239,377.8417
000623.XSHE,吉林敖东,2016-01-12,0.225,225.9351
002375.XSHE,亚厦股份,2016-01-12,0.107,159.5137
000629.XSHE,攀钢钒钛,2016-01-12,0.16,287.7565
600893.XSHG,航发动力,2016-01-12,0.35700000000000004,676.4003
600783.XSHG,鲁信创投,2016-01-12,0.11800000000000001,203.2845
601872.XSHG,招商轮船,2016-01-12,0.153,289.8804
600089.XSHG,特变电工,2016-01-12,0.311,325.8801
600895.XSHG,张江高科,2016-01-12,0.22699999999999998,318.8752
600085.XSHG,同仁堂,2016-01-12,0.311,450.6651
601238.XSHG,广汽集团,2016-01-12,0.126,1324.9706
000792.XSHE,盐湖股份,2016-01-12,0.19399999999999998,349.7472
600005.XSHG,武钢股份,2016-01-12,0.14300000000000002,340.1604
300027.XSHE,华谊兄弟,2016-01-12,0.41,433.6619
600000.XSHG,浦发银行,2016-01-12,1.734,3255.0308
600648.XSHG,外高桥,2016-01-12,0.1,228.0916
600649.XSHG,城投控股,2016-01-12,0.35200000000000004,482.7838
001979.XSHE,招商蛇口,2016-01-12,0.47100000000000003,1197.6108
300124.XSHE,汇川技术,2016-01-12,0.228,295.6746
600415.XSHG,小商品城,2016-01-12,0.255,391.9114
601633.XSHG,长城汽车,2016-01-12,0.14800000000000002,908.1633
600008.XSHG,首创股份,2016-01-12,0.1,200.0555
600009.XSHG,上海机场,2016-01-12,0.289,516.8103
300144.XSHE,宋城演艺,2016-01-12,0.165,360.9911
600066.XSHG,宇通客车,2016-01-12,0.304,422.4196
600060.XSHG,海信电器,2016-01-12,0.157,196.7956
000540.XSHE,中天金融,2016-01-12,0.16,336.7309
000937.XSHE,冀中能源,2016-01-12,0.054000000000000006,188.338
601988.XSHG,中国银行,2016-01-12,0.86,10686.2764
601989.XSHG,中国重工,2016-01-12,0.878,1513.0012
000738.XSHE,航发控制,2016-01-12,0.147,270.6007
600958.XSHG,东方证券,2016-01-12,0.25,986.6296
600068.XSHG,葛洲坝,2016-01-12,0.221,315.8877
000423.XSHE,东阿阿胶,2016-01-12,0.278,302.485
600660.XSHG,福耀玻璃,2016-01-12,0.217,357.7289
601225.XSHG,陕西煤业,2016-01-12,0.099,467.0
300251.XSHE,光线传媒,2016-01-12,0.136,337.365
000630.XSHE,铜陵有色,2016-01-12,0.139,297.336
600998.XSHG,九州通,2016-01-12,0.066,271.5919
601390.XSHG,中国中铁,2016-01-12,0.621,2108.5291
601788.XSHG,光大证券,2016-01-12,0.27399999999999997,695.7831
601398.XSHG,工商银行,2016-01-12,1.005,15396.75
601021.XSHG,春秋航空,2016-01-12,0.149,463.2
600153.XSHG,建发股份,2016-01-12,0.3,490.7732
600150.XSHG,中国船舶,2016-01-12,0.244,402.1347
601866.XSHG,中远海发,2016-01-12,0.22699999999999998,601.6809
600718.XSHG,东软集团,2016-01-12,0.275,310.6442
600157.XSHG,永泰能源,2016-01-12,0.163,464.5775
300315.XSHE,掌趣科技,2016-01-12,0.22699999999999998,266.6353
000027.XSHE,深圳能源,2016-01-12,0.11900000000000001,305.2659
600867.XSHG,通化东宝,2016-01-12,0.22,261.6955
600717.XSHG,天津港,2016-01-12,0.096,156.256
600863.XSHG,内蒙华电,2016-01-12,0.132,229.4059
600100.XSHG,同方股份,2016-01-12,0.327,383.5285
600398.XSHG,海澜之家,2016-01-12,0.191,519.8121
600795.XSHG,国电电力,2016-01-12,0.39299999999999996,672.0436
600011.XSHG,华能国际,2016-01-12,0.373,1143.0688
600010.XSHG,包钢股份,2016-01-12,0.359,1051.7118
600016.XSHG,民生银行,2016-01-12,2.8989999999999996,3090.3091
600015.XSHG,华夏银行,2016-01-12,0.66,1104.8882
601318.XSHG,中国平安,2016-01-12,3.969,5888.0659
600019.XSHG,宝钢股份,2016-01-12,0.281,905.7135
600018.XSHG,上港集团,2016-01-12,0.214,1290.7737
600549.XSHG,厦门钨业,2016-01-12,0.083,169.2663
601258.XSHG,庞大集团,2016-01-12,0.129,219.6758
601991.XSHG,大唐发电,2016-01-12,0.157,630.8958
600369.XSHG,西南证券,2016-01-12,0.284,458.9474
601992.XSHG,金隅集团,2016-01-12,0.11900000000000001,438.3225
000725.XSHE,京东方A,2016-01-12,0.718,970.2247
600372.XSHG,中航电子,2016-01-12,0.132,332.4818
600373.XSHG,中文传媒,2016-01-12,0.132,273.5211
000538.XSHE,云南白药,2016-01-12,0.385,661.9137
000539.XSHE,粤电力A,2016-01-12,0.067,344.9437
000400.XSHE,许继电气,2016-01-12,0.12,158.1057
000686.XSHE,东北证券,2016-01-12,0.209,262.2602
000338.XSHE,潍柴动力,2016-01-12,0.23800000000000002,335.884
002024.XSHE,苏宁易购,2016-01-12,0.606,857.1713
601211.XSHG,国泰君安,2016-01-12,0.371,1512.8
600547.XSHG,山东黄金,2016-01-12,0.152,282.4799
600873.XSHG,梅花生物,2016-01-12,0.17300000000000001,284.0919
601919.XSHG,中远海控,2016-01-12,0.28,696.7499
002594.XSHE,比亚迪,2016-01-12,0.409,1481.1432
600383.XSHG,金地集团,2016-01-12,0.316,622.2959999999998
600900.XSHG,长江电力,2016-01-12,0.6829999999999999,2067.45
000039.XSHE,中集集团,2016-01-12,0.158,488.958
601857.XSHG,中国石油,2016-01-12,0.413,14202.4277
600703.XSHG,三安光电,2016-01-12,0.315,481.7639
000983.XSHE,西山煤电,2016-01-12,0.09699999999999999,206.4036
600999.XSHG,招商证券,2016-01-12,0.6409999999999999,982.7365
002292.XSHE,奥飞娱乐,2016-01-12,0.266,430.9602
000783.XSHE,长江证券,2016-01-12,0.42,483.7317
600705.XSHG,中航资本,2016-01-12,0.342,546.2094
002450.XSHE,ST康得新,2016-01-12,0.499,530.8827
600570.XSHG,恒生电子,2016-01-12,0.307,267.7568
002153.XSHE,石基信息,2016-01-12,0.16399999999999998,337.9587
601158.XSHG,重庆水务,2016-01-12,0.055,375.36
000831.XSHE,五矿稀土,2016-01-12,0.145,153.3129
002195.XSHE,二三四五,2016-01-12,0.098,228.7427
600578.XSHG,京能电力,2016-01-12,0.086,280.2714
600663.XSHG,陆家嘴,2016-01-12,0.20800000000000002,914.9784
