,display_name,date,weight,market_cap
000413.XSHE,东旭光电,2015-01-21,0.15,204.1815
600315.XSHG,上海家化,2015-01-21,0.22,252.003
600316.XSHG,洪都航空,2015-01-21,0.14,212.3376
002416.XSHE,爱施德,2015-01-21,0.03,122.0524
600252.XSHG,中恒集团,2015-01-21,0.18,192.8684
002570.XSHE,*ST因美,2015-01-21,0.12,167.0798
000825.XSHE,太钢不锈,2015-01-21,0.14,275.6984
000826.XSHE,启迪桑德,2015-01-21,0.16,253.085
600256.XSHG,广汇能源,2015-01-21,0.31,440.6882
000709.XSHE,河钢股份,2015-01-21,0.19,367.4038
000559.XSHE,万向钱潮,2015-01-21,0.13,238.416
000156.XSHE,华数传媒,2015-01-21,0.02,305.0171
000157.XSHE,中联重科,2015-01-21,0.37,479.3103
000623.XSHE,吉林敖东,2015-01-21,0.3,289.7086
002500.XSHE,山西证券,2015-01-21,0.19,356.6515
002375.XSHE,亚厦股份,2015-01-21,0.08,200.5414
000629.XSHE,攀钢钒钛,2015-01-21,0.18,280.0257
600893.XSHG,航发动力,2015-01-21,0.2,595.7233
600783.XSHG,鲁信创投,2015-01-21,0.07,236.8551
600089.XSHG,特变电工,2015-01-21,0.38,430.6138
002415.XSHE,海康威视,2015-01-21,0.32,1179.6403
603699.XSHG,纽威股份,2015-01-21,0.03,151.95
600085.XSHG,同仁堂,2015-01-21,0.17,310.4994
000792.XSHE,盐湖股份,2015-01-21,0.16,359.296
000793.XSHE,华闻传媒,2015-01-21,0.16,250.0263
300027.XSHE,华谊兄弟,2015-01-21,0.27,358.2494
600340.XSHG,华夏幸福,2015-01-21,0.27,666.0699
600000.XSHG,浦发银行,2015-01-21,2.09,2936.0564
600648.XSHG,外高桥,2015-01-21,0.11,356.4996
600649.XSHG,城投控股,2015-01-21,0.13,215.998
300124.XSHE,汇川技术,2015-01-21,0.16,286.1612
600415.XSHG,小商品城,2015-01-21,0.21,344.8276
601633.XSHG,长城汽车,2015-01-21,0.2,1319.8031
600008.XSHG,首创股份,2015-01-21,0.15,260.26
600009.XSHG,上海机场,2015-01-21,0.22,381.9232
600066.XSHG,宇通客车,2015-01-21,0.24,375.9811
002051.XSHE,中工国际,2015-01-21,0.1,205.1955
600060.XSHG,海信电器,2015-01-21,0.11,162.1208
000937.XSHE,冀中能源,2015-01-21,0.08,214.4591
601988.XSHG,中国银行,2015-01-21,0.33,14118.9531
601989.XSHG,中国重工,2015-01-21,0.8,1566.25
601555.XSHG,东吴证券,2015-01-21,0.36,489.78
600068.XSHG,葛洲坝,2015-01-21,0.26,391.8666
