,display_name,date,weight,market_cap
000413.XSHE,东旭光电,2015-05-27,0.17,373.4898
600315.XSHG,上海家化,2015-05-27,0.22,347.9498
600316.XSHG,洪都航空,2015-05-27,0.14,358.3421
002416.XSHE,爱施德,2015-05-27,0.03,207.503
600252.XSHG,中恒集团,2015-05-27,0.22,336.1587
002570.XSHE,*ST因美,2015-05-27,0.11,259.6178
000825.XSHE,太钢不锈,2015-05-27,0.15,487.0292
000826.XSHE,启迪桑德,2015-05-27,0.17,436.5716
600256.XSHG,广汇能源,2015-05-27,0.29,590.021
000709.XSHE,河钢股份,2015-05-27,0.2,597.8276
000559.XSHE,万向钱潮,2015-05-27,0.15,490.7507
000156.XSHE,华数传媒,2015-05-27,0.03,824.3207
000157.XSHE,中联重科,2015-05-27,0.3,671.9592
000623.XSHE,吉林敖东,2015-05-27,0.25,384.5191
002500.XSHE,山西证券,2015-05-27,0.19,687.612
002375.XSHE,亚厦股份,2015-05-27,0.1,379.14
000629.XSHE,攀钢钒钛,2015-05-27,0.2,424.3335
600893.XSHG,航发动力,2015-05-27,0.27,1519.2211
600783.XSHG,鲁信创投,2015-05-27,0.08,404.4848
600089.XSHG,特变电工,2015-05-27,0.4,599.1007
002415.XSHE,海康威视,2015-05-27,0.34,2042.7023
603699.XSHG,纽威股份,2015-05-27,0.02,250.575
600085.XSHG,同仁堂,2015-05-27,0.18,531.0333
000792.XSHE,盐湖股份,2015-05-27,0.16,493.8531
000793.XSHE,华闻传媒,2015-05-27,0.16,426.6556
300027.XSHE,华谊兄弟,2015-05-27,0.26,581.3885
600340.XSHG,华夏幸福,2015-05-27,0.29,813.8356
600000.XSHG,浦发银行,2015-05-27,1.77,3370.6824
600648.XSHG,外高桥,2015-05-27,0.09,476.3925
600649.XSHG,城投控股,2015-05-27,0.09,215.998
300124.XSHE,汇川技术,2015-05-27,0.18,480.1472
600415.XSHG,小商品城,2015-05-27,0.29,903.0292
601633.XSHG,长城汽车,2015-05-27,0.18,1503.8698
600008.XSHG,首创股份,2015-05-27,0.13,413.3677
600009.XSHG,上海机场,2015-05-27,0.23,645.5311
600066.XSHG,宇通客车,2015-05-27,0.24,530.0668
002051.XSHE,中工国际,2015-05-27,0.1,270.3097
600060.XSHG,海信电器,2015-05-27,0.19,468.4363
000937.XSHE,冀中能源,2015-05-27,0.07,287.0327
601988.XSHG,中国银行,2015-05-27,0.98,13689.0322
601989.XSHG,中国重工,2015-05-27,0.93,3451.9929
601555.XSHG,东吴证券,2015-05-27,0.31,722.79
600068.XSHG,葛洲坝,2015-05-27,0.28,629.9335
000423.XSHE,东阿阿胶,2015-05-27,0.24,387.377
600660.XSHG,福耀玻璃,2015-05-27,0.19,449.0425
601225.XSHG,陕西煤业,2015-05-27,0.04,1220.0
601866.XSHG,中远海发,2015-05-27,0.31,1181.1639
000630.XSHE,铜陵有色,2015-05-27,0.11,323.7234
600998.XSHG,九州通,2015-05-27,0.08,553.5519
601390.XSHG,中国中铁,2015-05-27,1.27,4360.0894
002400.XSHE,省广集团,2015-05-27,0.15,290.8671
