,display_name,date,weight,market_cap
000001.XSHE,深发展A,2011-09-23,0.86,851.5008
000012.XSHE,南玻A,2011-09-23,0.38,299.7951
000021.XSHE,长城开发,2011-09-23,0.09,92.0856
000031.XSHE,中粮地产,2011-09-23,0.09,85.7895
000059.XSHE,辽通化工,2011-09-23,0.12,115.4887
000060.XSHE,中金岭南,2011-09-23,0.33,233.7312
000061.XSHE,农产品,2011-09-23,0.16,110.6651
000069.XSHE,华侨城A,2011-09-23,0.39,391.5422
000338.XSHE,潍柴动力,2011-09-23,0.58,639.7791
000402.XSHE,金融街,2011-09-23,0.31,190.706
000425.XSHE,徐工机械,2011-09-23,0.33,410.2826
000527.XSHE,美的电器,2011-09-23,0.61,501.8988
000528.XSHE,柳工,2011-09-23,0.24,201.4183
000536.XSHE,华映科技,2011-09-23,0.06,140.0987
000538.XSHE,云南白药,2011-09-23,0.33,407.5344
000568.XSHE,泸州老窖,2011-09-23,0.56,557.4169
000612.XSHE,焦作万方,2011-09-23,0.11,75.0515
000623.XSHE,吉林敖东,2011-09-23,0.31,193.1299
000625.XSHE,长安汽车,2011-09-23,0.16,201.5979
000651.XSHE,格力电器,2011-09-23,0.78,552.0244
000685.XSHE,中山公用,2011-09-23,0.06,91.9445
000686.XSHE,东北证券,2011-09-23,0.09,115.1402
000690.XSHE,宝新能源,2011-09-23,0.1,71.3091
000718.XSHE,苏宁环球,2011-09-23,0.12,155.2826
000725.XSHE,京东方A,2011-09-23,0.26,289.361
000729.XSHE,燕京啤酒,2011-09-23,0.18,179.1195
000776.XSHE,广发证券,2011-09-23,0.55,913.3467
000792.XSHE,盐湖股份,2011-09-23,0.62,769.8065
000807.XSHE,云铝股份,2011-09-23,0.14,119.9016
000825.XSHE,太钢不锈,2011-09-23,0.26,253.483
000858.XSHE,五粮液,2011-09-23,1.39,1382.8707
000876.XSHE,新希望,2011-09-23,0.17,170.3865
000898.XSHE,鞍钢股份,2011-09-23,0.2,384.1683
000933.XSHE,神火股份,2011-09-23,0.3,246.96
000951.XSHE,中国重汽,2011-09-23,0.09,66.7725
000960.XSHE,锡业股份,2011-09-23,0.22,217.6555
000961.XSHE,中南建设,2011-09-23,0.06,95.646
000969.XSHE,安泰科技,2011-09-23,0.2,164.4765
000983.XSHE,西山煤电,2011-09-23,0.66,653.874
002001.XSHE,新和成,2011-09-23,0.18,183.374
002073.XSHE,软控股份,2011-09-23,0.29,142.1629
