,display_name,date,weight,market_cap
600259.XSHG,广晟有色,2014-03-14,0.09,85.4943
600315.XSHG,上海家化,2014-03-14,0.31,246.9884
600316.XSHG,洪都航空,2014-03-14,0.15,120.4035
600252.XSHG,中恒集团,2014-03-14,0.23,147.3859
002570.XSHE,*ST因美,2014-03-14,0.21,173.7006
600170.XSHG,上海建工,2014-03-14,0.1,160.9655
000826.XSHE,启迪桑德,2014-03-14,0.25,194.2386
600256.XSHG,广汇能源,2014-03-14,0.5,379.5976
000709.XSHE,河钢股份,2014-03-14,0.15,184.7638
601231.XSHG,环旭电子,2014-03-14,0.09,204.267
000156.XSHE,华数传媒,2014-03-14,0.03,292.8623
000157.XSHE,中联重科,2014-03-14,0.45,380.6741
002236.XSHE,大华股份,2014-03-14,0.36,359.8858
000623.XSHE,吉林敖东,2014-03-14,0.24,137.833
002155.XSHE,湖南黄金,2014-03-14,0.13,83.6865
600588.XSHG,用友网络,2014-03-14,0.22,181.901
000703.XSHE,恒逸石化,2014-03-14,0.06,80.2897
002375.XSHE,亚厦股份,2014-03-14,0.16,160.2573
000629.XSHE,攀钢钒钛,2014-03-14,0.17,161.4872
600893.XSHG,航发动力,2014-03-14,0.26,241.5584
002294.XSHE,信立泰,2014-03-14,0.12,205.346
601139.XSHG,深圳燃气,2014-03-14,0.06,136.453
600123.XSHG,兰花科创,2014-03-14,0.12,92.9914
600089.XSHG,特变电工,2014-03-14,0.65,285.5654
600895.XSHG,张江高科,2014-03-14,0.11,99.8905
000012.XSHE,南玻A,2014-03-14,0.22,155.4426
600085.XSHG,同仁堂,2014-03-14,0.25,238.0953
601238.XSHG,广汽集团,2014-03-14,0.13,463.9649
601369.XSHG,陕鼓动力,2014-03-14,0.09,108.9782
000792.XSHE,盐湖股份,2014-03-14,0.2,233.8049
000793.XSHE,华闻传媒,2014-03-14,0.29,244.8145
600340.XSHG,华夏幸福,2014-03-14,0.2,286.668
600000.XSHG,浦发银行,2014-03-14,2.05,1676.9471
600648.XSHG,外高桥,2014-03-14,0.15,279.4809
600649.XSHG,城投控股,2014-03-14,0.22,207.3341
600415.XSHG,小商品城,2014-03-14,0.16,144.2452
601633.XSHG,长城汽车,2014-03-14,0.26,987.8747
600008.XSHG,首创股份,2014-03-14,0.15,143.22
600009.XSHG,上海机场,2014-03-14,0.25,236.0524
600066.XSHG,宇通客车,2014-03-14,0.33,209.0158
002051.XSHE,中工国际,2014-03-14,0.07,114.0593
600062.XSHG,华润双鹤,2014-03-14,0.14,112.9671
600060.XSHG,海信电器,2014-03-14,0.18,138.5682
000937.XSHE,冀中能源,2014-03-14,0.09,130.678
601988.XSHG,中国银行,2014-03-14,0.33,6900.3042
601989.XSHG,中国重工,2014-03-14,0.56,835.9692
601555.XSHG,东吴证券,2014-03-14,0.19,142.4
000933.XSHE,神火股份,2014-03-14,0.09,70.8886
600068.XSHG,葛洲坝,2014-03-14,0.17,136.0109
000423.XSHE,东阿阿胶,2014-03-14,0.39,241.5956
601866.XSHG,中远海发,2014-03-14,0.11,248.8506
000630.XSHE,铜陵有色,2014-03-14,0.13,122.6847
601390.XSHG,中国中铁,2014-03-14,0.25,498.4177
600718.XSHG,东软集团,2014-03-14,0.29,167.6894
601398.XSHG,工商银行,2014-03-14,1.12,11384.9932
600153.XSHG,建发股份,2014-03-14,0.18,139.4119
600150.XSHG,中国船舶,2014-03-14,0.24,254.5383
600663.XSHG,陆家嘴,2014-03-14,0.13,295.0941
000024.XSHE,招商地产,2014-03-14,0.22,288.5065
600157.XSHG,永泰能源,2014-03-14,0.1,74.2375
601098.XSHG,中南传媒,2014-03-14,0.16,240.4844
601901.XSHG,方正证券,2014-03-14,0.43,335.5
600096.XSHG,云天化,2014-03-14,0.09,101.617
600100.XSHG,同方股份,2014-03-14,0.34,219.7882
600795.XSHG,国电电力,2014-03-14,0.41,404.903
600011.XSHG,华能国际,2014-03-14,0.42,649.3587
600010.XSHG,包钢股份,2014-03-14,0.29,328.9065
600016.XSHG,民生银行,2014-03-14,3.5,2138.8108
600015.XSHG,华夏银行,2014-03-14,0.75,715.9333
601318.XSHG,中国平安,2014-03-14,3.79,2903.6409
600655.XSHG,豫园股份,2014-03-14,0.15,106.793
600019.XSHG,宝钢股份,2014-03-14,0.37,591.3349
600018.XSHG,上港集团,2014-03-14,0.44,967.0951
600549.XSHG,厦门钨业,2014-03-14,0.12,162.5158
600395.XSHG,盘江股份,2014-03-14,0.05,84.7387
601258.XSHG,庞大集团,2014-03-14,0.08,124.7834
002603.XSHE,以岭药业,2014-03-14,0.08,183.2623
601991.XSHG,大唐发电,2014-03-14,0.24,491.1404
600369.XSHG,西南证券,2014-03-14,0.21,234.5543
601992.XSHG,金隅集团,2014-03-14,0.13,226.1813
000536.XSHE,华映科技,2014-03-14,0.07,156.07
000725.XSHE,京东方A,2014-03-14,0.42,304.2347
600372.XSHG,中航电子,2014-03-14,0.16,369.6001
601998.XSHG,中信银行,2014-03-14,0.32,2287.9004
000538.XSHE,云南白药,2014-03-14,0.61,604.4978
000728.XSHE,国元证券,2014-03-14,0.18,169.109
600079.XSHG,人福医药,2014-03-14,0.2,135.6842
000400.XSHE,许继电气,2014-03-14,0.32,170.7368
000686.XSHE,东北证券,2014-03-14,0.15,150.0168
600863.XSHG,内蒙华电,2014-03-14,0.13,127.7704
000338.XSHE,潍柴动力,2014-03-14,0.38,324.0881
002024.XSHE,苏宁易购,2014-03-14,0.85,567.756
601888.XSHG,中国国旅,2014-03-14,0.23,335.1424
600547.XSHG,山东黄金,2014-03-14,0.28,264.4069
600873.XSHG,梅花生物,2014-03-14,0.11,164.736
600811.XSHG,东方集团,2014-03-14,0.16,90.3409
002106.XSHE,莱宝高科,2014-03-14,0.12,85.8272
002299.XSHE,圣农发展,2014-03-14,0.07,78.7018
601918.XSHG,新集能源,2014-03-14,0.07,77.7163
600143.XSHG,金发科技,2014-03-14,0.17,129.536
600383.XSHG,金地集团,2014-03-14,0.55,283.0465
600900.XSHG,长江电力,2014-03-14,0.61,924.0
000039.XSHE,中集集团,2014-03-14,0.26,367.1444
601857.XSHG,中国石油,2014-03-14,0.55,13799.7812
600703.XSHG,三安光电,2014-03-14,0.37,385.7653
000983.XSHE,西山煤电,2014-03-14,0.18,164.4926
600999.XSHG,招商证券,2014-03-14,0.52,474.5
000783.XSHE,长江证券,2014-03-14,0.3,194.4412
600705.XSHG,中航资本,2014-03-14,0.26,229.4363
002450.XSHE,ST康得新,2014-03-14,0.32,199.6158
