,display_name,date,weight,market_cap
600259.XSHG,广晟有色,2013-11-21,0.1,100.7825
600315.XSHG,上海家化,2013-11-21,0.37,265.2788
600316.XSHG,洪都航空,2013-11-21,0.14,138.6899
600252.XSHG,中恒集团,2013-11-21,0.23,148.696
002570.XSHE,*ST因美,2013-11-21,0.25,211.406
600170.XSHG,上海建工,2013-11-21,0.1,176.2295
600256.XSHG,广汇能源,2013-11-21,0.74,607.2517
000709.XSHE,河钢股份,2013-11-21,0.16,203.8773
000156.XSHE,华数传媒,2013-11-21,0.03,269.4295
000157.XSHE,中联重科,2013-11-21,0.5,440.01
002236.XSHE,大华股份,2013-11-21,0.36,468.7685
000623.XSHE,吉林敖东,2013-11-21,0.25,155.6323
002155.XSHE,湖南黄金,2013-11-21,0.13,96.9369
600588.XSHG,用友网络,2013-11-21,0.11,126.4287
000703.XSHE,恒逸石化,2013-11-21,0.06,92.4024
002375.XSHE,亚厦股份,2013-11-21,0.17,152.3779
000629.XSHE,攀钢钒钛,2013-11-21,0.19,197.5642
600893.XSHG,航发动力,2013-11-21,0.18,213.0116
002294.XSHE,信立泰,2013-11-21,0.14,230.4504
600125.XSHG,铁龙物流,2013-11-21,0.11,75.1981
600123.XSHG,兰花科创,2013-11-21,0.16,145.8845
600089.XSHG,特变电工,2013-11-21,0.57,315.7401
600895.XSHG,张江高科,2013-11-21,0.11,124.05
000012.XSHE,南玻A,2013-11-21,0.23,185.7425
600085.XSHG,同仁堂,2013-11-21,0.25,251.0128
601238.XSHG,广汽集团,2013-11-21,0.14,586.8738
601369.XSHG,陕鼓动力,2013-11-21,0.07,113.8945
000792.XSHE,盐湖股份,2013-11-21,0.21,273.0904
600005.XSHG,武钢股份,2013-11-21,0.19,236.1944
600340.XSHG,华夏幸福,2013-11-21,0.25,269.206
600000.XSHG,浦发银行,2013-11-21,2.3,1878.4045
600550.XSHG,保变电气,2013-11-21,0.07,73.7296
600649.XSHG,城投控股,2013-11-21,0.24,274.8522
601117.XSHG,中国化学,2013-11-21,0.28,405.9859
600415.XSHG,小商品城,2013-11-21,0.19,177.7209
601633.XSHG,长城汽车,2013-11-21,0.34,1253.174
600642.XSHG,申能股份,2013-11-21,0.21,215.3114
600009.XSHG,上海机场,2013-11-21,0.28,293.4758
002092.XSHE,中泰化学,2013-11-21,0.1,75.9071
600066.XSHG,宇通客车,2013-11-21,0.28,203.6662
002051.XSHE,中工国际,2013-11-21,0.08,126.2936
600062.XSHG,华润双鹤,2013-11-21,0.14,123.4292
600060.XSHG,海信电器,2013-11-21,0.18,155.0988
000937.XSHE,冀中能源,2013-11-21,0.11,199.1393
601988.XSHG,中国银行,2013-11-21,0.36,7927.8169
600432.XSHG,退市吉恩,2013-11-21,0.07,68.6209
601555.XSHG,东吴证券,2013-11-21,0.18,159.2
000933.XSHE,神火股份,2013-11-21,0.1,99.5862
000422.XSHE,*ST宜化,2013-11-21,0.12,59.2592
000423.XSHE,东阿阿胶,2013-11-21,0.45,267.691
601101.XSHG,昊华能源,2013-11-21,0.07,98.0399
000630.XSHE,铜陵有色,2013-11-21,0.15,149.8373
601390.XSHG,中国中铁,2013-11-21,0.29,617.6971
600718.XSHG,东软集团,2013-11-21,0.23,176.6508
601398.XSHG,工商银行,2013-11-21,1.25,13637.2197
600153.XSHG,建发股份,2013-11-21,0.19,162.4607
600150.XSHG,中国船舶,2013-11-21,0.19,262.118
601866.XSHG,中远海发,2013-11-21,0.12,299.088
000024.XSHE,招商地产,2013-11-21,0.34,381.2407
600157.XSHG,永泰能源,2013-11-21,0.13,111.8865
000027.XSHE,深圳能源,2013-11-21,0.09,148.27200000000005
601098.XSHG,中南传媒,2013-11-21,0.11,203.3072
601901.XSHG,方正证券,2013-11-21,0.36,360.51
600096.XSHG,云天化,2013-11-21,0.08,146.3422
600100.XSHG,同方股份,2013-11-21,0.26,206.3811
000780.XSHE,平庄能源,2013-11-21,0.04,53.7582
600011.XSHG,华能国际,2013-11-21,0.48,778.6682
600010.XSHG,包钢股份,2013-11-21,0.25,313.7016
600016.XSHG,民生银行,2013-11-21,4.02,2433.8179
600015.XSHG,华夏银行,2013-11-21,0.69,719.4952
601318.XSHG,中国平安,2013-11-21,2.45,3167.2485
600655.XSHG,豫园股份,2013-11-21,0.2,124.1846
600019.XSHG,宝钢股份,2013-11-21,0.4,680.2822
600549.XSHG,厦门钨业,2013-11-21,0.19,182.0205
600395.XSHG,盘江股份,2013-11-21,0.08,144.6515
601258.XSHG,庞大集团,2013-11-21,0.09,153.3578
002603.XSHE,以岭药业,2013-11-21,0.07,173.6199
601991.XSHG,大唐发电,2013-11-21,0.27,580.3176
600369.XSHG,西南证券,2013-11-21,0.21,223.8943
601992.XSHG,金隅集团,2013-11-21,0.16,300.7183
002378.XSHE,章源钨业,2013-11-21,0.03,79.9047
000725.XSHE,京东方A,2013-11-21,0.32,286.6567
600372.XSHG,中航电子,2013-11-21,0.12,408.3017
601998.XSHG,中信银行,2013-11-21,0.21,1913.6017
000538.XSHE,云南白药,2013-11-21,0.71,680.034
000728.XSHE,国元证券,2013-11-21,0.18,187.3751
600376.XSHG,首开股份,2013-11-21,0.12,118.1541
000686.XSHE,东北证券,2013-11-21,0.09,152.9525
600863.XSHG,内蒙华电,2013-11-21,0.15,140.9346
000338.XSHE,潍柴动力,2013-11-21,0.34,396.2632
002024.XSHE,苏宁易购,2013-11-21,0.94,866.7693
601888.XSHG,中国国旅,2013-11-21,0.21,334.2638
600547.XSHG,山东黄金,2013-11-21,0.29,277.4991
601628.XSHG,中国人寿,2013-11-21,0.42,4352.7646
600811.XSHG,东方集团,2013-11-21,0.16,108.1757
002106.XSHE,莱宝高科,2013-11-21,0.11,87.0977
002299.XSHE,圣农发展,2013-11-21,0.09,103.205
601918.XSHG,新集能源,2013-11-21,0.1,122.5326
600143.XSHG,金发科技,2013-11-21,0.18,151.2146
600383.XSHG,金地集团,2013-11-21,0.52,270.5263
600900.XSHG,长江电力,2013-11-21,0.64,1075.8
000039.XSHE,中集集团,2013-11-21,0.22,376.1966
600795.XSHG,国电电力,2013-11-21,0.45,430.7473
600703.XSHG,三安光电,2013-11-21,0.3,315.517
600999.XSHG,招商证券,2013-11-21,0.49,506.6616
000783.XSHE,长江证券,2013-11-21,0.33,231.9067
600873.XSHG,梅花生物,2013-11-21,0.07,165.6685
002450.XSHE,ST康得新,2013-11-21,0.26,245.9975
600783.XSHG,鲁信创投,2013-11-21,0.08,142.5448
600266.XSHG,北京城建,2013-11-21,0.09,92.6546
600267.XSHG,海正药业,2013-11-21,0.16,137.1245
601717.XSHG,郑煤机,2013-11-21,0.1,101.6443
601158.XSHG,重庆水务,2013-11-21,0.11,293.28
600660.XSHG,福耀玻璃,2013-11-21,0.23,167.8503
600498.XSHG,烽火通信,2013-11-21,0.15,166.1038
600664.XSHG,哈药股份,2013-11-21,0.12,116.7747
601099.XSHG,太平洋,2013-11-21,0.1,87.3124
000839.XSHE,中信国安,2013-11-21,0.12,106.4625
000625.XSHE,长安汽车,2013-11-21,0.43,525.0409999999998
002344.XSHE,海宁皮城,2013-11-21,0.18,220.192
600352.XSHG,浙江龙盛,2013-11-21,0.24,175.5373
600048.XSHG,保利地产,2013-11-21,0.81,639.5643
000528.XSHE,柳工,2013-11-21,0.1,73.8159
600362.XSHG,江西铜业,2013-11-21,0.25,514.2153
600600.XSHG,青岛啤酒,2013-11-21,0.31,626.5858
600208.XSHG,新湖中宝,2013-11-21,0.17,207.7941
601139.XSHG,深圳燃气,2013-11-21,0.07,170.3187
000750.XSHE,国海证券,2013-11-21,0.13,192.4556
000999.XSHE,华润三九,2013-11-21,0.19,234.4466
002304.XSHE,洋河股份,2013-11-21,0.26,458.784
601928.XSHG,凤凰传媒,2013-11-21,0.15,284.0108
002038.XSHE,双鹭药业,2013-11-21,0.26,213.7554
000758.XSHE,中色股份,2013-11-21,0.14,115.504
601009.XSHG,南京银行,2013-11-21,0.35,247.0152
600674.XSHG,川投能源,2013-11-21,0.23,229.6985
603993.XSHG,洛阳钼业,2013-11-21,0.03,337.0577
600997.XSHG,开滦股份,2013-11-21,0.07,74.2019
002422.XSHE,科伦药业,2013-11-21,0.21,206.592
601001.XSHG,大同煤业,2013-11-21,0.08,106.9494
600177.XSHG,雅戈尔,2013-11-21,0.21,175.457
000046.XSHE,泛海控股,2013-11-21,0.13,222.8525
601006.XSHG,大秦铁路,2013-11-21,0.87,1161.0964
601168.XSHG,西部矿业,2013-11-21,0.22,137.2608
