,display_name,date,weight,market_cap
600259.XSHG,广晟有色,2012-10-31,0.11,98.1638
600315.XSHG,上海家化,2012-10-31,0.35,225.8341
600316.XSHG,洪都航空,2012-10-31,0.1,78.2372
002122.XSHE,*ST天马,2012-10-31,0.07,67.122
600252.XSHG,中恒集团,2012-10-31,0.19,106.9913
002570.XSHE,*ST因美,2012-10-31,0.04,90.06700000000002
000825.XSHE,太钢不锈,2012-10-31,0.17,189.1154
600256.XSHG,广汇能源,2012-10-31,0.75,565.9545
000709.XSHE,河钢股份,2012-10-31,0.22,251.661
000559.XSHE,万向钱潮,2012-10-31,0.08,68.1917
000157.XSHE,中联重科,2012-10-31,0.82,646.5295
000623.XSHE,吉林敖东,2012-10-31,0.23,127.8153
600827.XSHG,百联股份,2012-10-31,0.15,147.7901
600588.XSHG,用友网络,2012-10-31,0.12,108.3846
600812.XSHG,华北制药,2012-10-31,0.11,85.7475
000703.XSHE,恒逸石化,2012-10-31,0.09,128.3943
000629.XSHE,攀钢钒钛,2012-10-31,0.35,319.5386
600893.XSHG,航发动力,2012-10-31,0.13,119.8531
600125.XSHG,铁龙物流,2012-10-31,0.13,80.6813
600123.XSHG,兰花科创,2012-10-31,0.29,217.513
600089.XSHG,特变电工,2012-10-31,0.35,160.24200000000005
600895.XSHG,张江高科,2012-10-31,0.11,100.6648
000012.XSHE,南玻A,2012-10-31,0.21,146.9338
600085.XSHG,同仁堂,2012-10-31,0.26,238.1478
002415.XSHE,海康威视,2012-10-31,0.28,624.6782
000792.XSHE,盐湖股份,2012-10-31,0.35,397.4682
600005.XSHG,武钢股份,2012-10-31,0.22,245.2788
601369.XSHG,陕鼓动力,2012-10-31,0.09,140.6065
600000.XSHG,浦发银行,2012-10-31,1.86,1400.8757
600550.XSHG,保变电气,2012-10-31,0.1,91.8531
600418.XSHG,江淮汽车,2012-10-31,0.1,66.6277
601117.XSHG,中国化学,2012-10-31,0.29,327.5512
600415.XSHG,小商品城,2012-10-31,0.19,174.7272
601633.XSHG,长城汽车,2012-10-31,0.17,585.0579
600642.XSHG,申能股份,2012-10-31,0.26,196.2441
600009.XSHG,上海机场,2012-10-31,0.24,220.444
002092.XSHE,中泰化学,2012-10-31,0.15,85.0749
600066.XSHG,宇通客车,2012-10-31,0.23,150.3671
601558.XSHG,ST锐电,2012-10-31,0.1,222.7302
600062.XSHG,华润双鹤,2012-10-31,0.18,138.7506
600309.XSHG,万华化学,2012-10-31,0.33,296.0236
600153.XSHG,建发股份,2012-10-31,0.15,116.363
600307.XSHG,酒钢宏兴,2012-10-31,0.06,126.0138
000425.XSHE,徐工机械,2012-10-31,0.29,216.5896
601988.XSHG,中国银行,2012-10-31,0.41,7620.7222
600432.XSHG,退市吉恩,2012-10-31,0.1,92.4679
601555.XSHG,东吴证券,2012-10-31,0.11,164.8
000933.XSHE,神火股份,2012-10-31,0.16,148.429
000422.XSHE,*ST宜化,2012-10-31,0.17,95.0841
000423.XSHE,东阿阿胶,2012-10-31,0.48,271.1573
601101.XSHG,昊华能源,2012-10-31,0.13,151.7998
000630.XSHE,铜陵有色,2012-10-31,0.28,251.3401
601718.XSHG,际华集团,2012-10-31,0.08,115.3243
601390.XSHG,中国中铁,2012-10-31,0.31,577.2273
601377.XSHG,兴业证券,2012-10-31,0.35,225.5
600718.XSHG,东软集团,2012-10-31,0.14,89.9827
601398.XSHG,工商银行,2012-10-31,1.31,13344.0713
000021.XSHE,深科技,2012-10-31,0.07,62.5338
600150.XSHG,中国船舶,2012-10-31,0.24,267.9061
601866.XSHG,中远海发,2012-10-31,0.12,264.0386
000024.XSHE,招商地产,2012-10-31,0.35,389.8272
002603.XSHE,以岭药业,2012-10-31,0.06,135.694
601098.XSHG,中南传媒,2012-10-31,0.12,173.1344
601901.XSHG,方正证券,2012-10-31,0.17,259.25
600096.XSHG,云天化,2012-10-31,0.08,85.9413
600100.XSHG,同方股份,2012-10-31,0.27,153.8481
000780.XSHE,平庄能源,2012-10-31,0.09,102.6478
600011.XSHG,华能国际,2012-10-31,0.45,903.7612
600010.XSHG,包钢股份,2012-10-31,0.34,378.995
600016.XSHG,民生银行,2012-10-31,3.01,1707.6082
600015.XSHG,华夏银行,2012-10-31,0.63,572.6371
601318.XSHG,中国平安,2012-10-31,2.88,3071.4631
600655.XSHG,豫园股份,2012-10-31,0.18,102.7685
600019.XSHG,宝钢股份,2012-10-31,0.54,810.8078
600549.XSHG,厦门钨业,2012-10-31,0.21,233.8509
600395.XSHG,盘江股份,2012-10-31,0.17,255.209
601258.XSHG,庞大集团,2012-10-31,0.06,132.6479
601991.XSHG,大唐发电,2012-10-31,0.18,543.0495
600369.XSHG,西南证券,2012-10-31,0.24,213.675
601992.XSHG,金隅集团,2012-10-31,0.12,244.173
002378.XSHE,章源钨业,2012-10-31,0.04,100.6302
000725.XSHE,京东方A,2012-10-31,0.41,294.7696
000680.XSHE,山推股份,2012-10-31,0.09,49.8771
601998.XSHG,中信银行,2012-10-31,0.22,1674.9863
000538.XSHE,云南白药,2012-10-31,0.5,454.7445
000728.XSHE,国元证券,2012-10-31,0.23,211.3372
600376.XSHG,首开股份,2012-10-31,0.17,153.2042
000686.XSHE,东北证券,2012-10-31,0.11,160.9769
600863.XSHG,内蒙华电,2012-10-31,0.11,172.6836
000338.XSHE,潍柴动力,2012-10-31,0.4,399.2621
002024.XSHE,苏宁易购,2012-10-31,0.66,497.6171
601888.XSHG,中国国旅,2012-10-31,0.18,267.872
600547.XSHG,山东黄金,2012-10-31,0.59,528.5291
601628.XSHG,中国人寿,2012-10-31,0.58,4906.7529
600811.XSHG,东方集团,2012-10-31,0.15,82.0068
002106.XSHE,莱宝高科,2012-10-31,0.16,103.028
002007.XSHE,华兰生物,2012-10-31,0.15,134.0829
601918.XSHG,新集能源,2012-10-31,0.12,174.8616
600143.XSHG,金发科技,2012-10-31,0.21,137.2522
600383.XSHG,金地集团,2012-10-31,0.52,232.5184
600900.XSHG,长江电力,2012-10-31,0.7,1059.3
000039.XSHE,中集集团,2012-10-31,0.19,265.9734
600795.XSHG,国电电力,2012-10-31,0.41,374.096
600703.XSHG,三安光电,2012-10-31,0.22,196.6747
600999.XSHG,招商证券,2012-10-31,0.49,445.6011
000783.XSHE,长江证券,2012-10-31,0.33,213.6482
600873.XSHG,梅花生物,2012-10-31,0.09,129.4537
600783.XSHG,鲁信创投,2012-10-31,0.05,78.3066
600266.XSHG,北京城建,2012-10-31,0.11,96.1225
600267.XSHG,海正药业,2012-10-31,0.17,126.964
601717.XSHG,郑煤机,2012-10-31,0.19,145.32
601158.XSHG,重庆水务,2012-10-31,0.11,252.96
600660.XSHG,福耀玻璃,2012-10-31,0.22,140.6096
600498.XSHG,烽火通信,2012-10-31,0.12,107.2289
600664.XSHG,哈药股份,2012-10-31,0.12,111.5975
601099.XSHG,太平洋,2012-10-31,0.08,94.2577
000839.XSHE,中信国安,2012-10-31,0.13,95.487
000625.XSHE,长安汽车,2012-10-31,0.22,250.8633
002344.XSHE,海宁皮城,2012-10-31,0.1,146.048
600352.XSHG,浙江龙盛,2012-10-31,0.13,86.6365
000527.XSHE,美的电器,2012-10-31,0.41,310.6831
600048.XSHG,保利地产,2012-10-31,1.05,793.0312
000528.XSHE,柳工,2012-10-31,0.14,93.2826
600362.XSHG,江西铜业,2012-10-31,0.39,732.0210000000002
600600.XSHG,青岛啤酒,2012-10-31,0.24,422.7225
600208.XSHG,新湖中宝,2012-10-31,0.14,205.2905
000999.XSHE,华润三九,2012-10-31,0.2,223.6787
601928.XSHG,凤凰传媒,2012-10-31,0.13,201.0471
002038.XSHE,双鹭药业,2012-10-31,0.2,146.9502
000758.XSHE,中色股份,2012-10-31,0.2,147.0446
601009.XSHG,南京银行,2012-10-31,0.35,225.0451
600674.XSHG,川投能源,2012-10-31,0.16,141.4399
600997.XSHG,开滦股份,2012-10-31,0.13,116.7969
002422.XSHE,科伦药业,2012-10-31,0.3,273.6
601001.XSHG,大同煤业,2012-10-31,0.14,154.6499
600177.XSHG,雅戈尔,2012-10-31,0.21,159.6481
000046.XSHE,泛海控股,2012-10-31,0.12,177.7352
601006.XSHG,大秦铁路,2012-10-31,0.8,897.9542
601168.XSHG,西部矿业,2012-10-31,0.32,179.4399
601169.XSHG,北京银行,2012-10-31,0.8,603.6909
600271.XSHG,航天信息,2012-10-31,0.18,136.2015
600276.XSHG,恒瑞医药,2012-10-31,0.41,371.5877
600779.XSHG,水井坊,2012-10-31,0.18,118.5212
601333.XSHG,广深铁路,2012-10-31,0.16,180.6302
601088.XSHG,中国神华,2012-10-31,1.68,4574.6128
600770.XSHG,综艺股份,2012-10-31,0.09,67.712
000568.XSHE,泸州老窖,2012-10-31,0.6,545.7442
600196.XSHG,复星医药,2012-10-31,0.26,228.0791
601607.XSHG,上海医药,2012-10-31,0.24,300.3513
600216.XSHG,浙江医药,2012-10-31,0.12,106.2483
600058.XSHG,五矿发展,2012-10-31,0.14,159.3931
600690.XSHG,青岛海尔,2012-10-31,0.41,305.0305
002128.XSHE,露天煤业,2012-10-31,0.11,168.8871
600219.XSHG,南山铝业,2012-10-31,0.17,124.753
600694.XSHG,大商股份,2012-10-31,0.23,104.0058
600050.XSHG,中国联通,2012-10-31,0.67,752.4792
601933.XSHG,永辉超市,2012-10-31,0.13,195.5841
002001.XSHE,新和成,2012-10-31,0.15,133.6467
002493.XSHE,荣盛石化,2012-10-31,0.06,125.3224
600497.XSHG,驰宏锌锗,2012-10-31,0.19,167.9543
600595.XSHG,中孚实业,2012-10-31,0.08,74.0773
600598.XSHG,北大荒,2012-10-31,0.12,132.2594
000983.XSHE,西山煤电,2012-10-31,0.44,398.9419
600859.XSHG,王府井,2012-10-31,0.13,113.1468
000059.XSHE,华锦股份,2012-10-31,0.09,81.6344
600169.XSHG,太原重工,2012-10-31,0.12,79.7481
600456.XSHG,宝钛股份,2012-10-31,0.08,68.1541
002431.XSHE,棕榈股份,2012-10-31,0.07,82.944
600160.XSHG,巨化股份,2012-10-31,0.12,135.5991
600166.XSHG,福田汽车,2012-10-31,0.18,163.8039
601179.XSHG,中国西电,2012-10-31,0.13,143.781
002500.XSHE,山西证券,2012-10-31,0.12,179.2651
601788.XSHG,光大证券,2012-10-31,0.35,396.8298
600372.XSHG,中航电子,2012-10-31,0.09,207.7165
600518.XSHG,康美药业,2012-10-31,0.58,373.5616
600519.XSHG,贵州茅台,2012-10-31,2.28,2567.8345
000807.XSHE,云铝股份,2012-10-31,0.1,76.0351
000858.XSHE,五粮液,2012-10-31,1.41,1275.4448
600809.XSHG,山西汾酒,2012-10-31,0.26,393.2683
600516.XSHG,方大炭素,2012-10-31,0.13,121.3845
000729.XSHE,燕京啤酒,2012-10-31,0.16,146.3101
600221.XSHG,海航控股,2012-10-31,0.11,252.7803
600028.XSHG,中国石化,2012-10-31,0.59,5408.9038
600029.XSHG,南方航空,2012-10-31,0.28,357.3594
600183.XSHG,生益科技,2012-10-31,0.07,61.6167
600022.XSHG,山东钢铁,2012-10-31,0.09,133.875
002310.XSHE,东方园林,2012-10-31,0.14,163.1215
600971.XSHG,恒源煤电,2012-10-31,0.15,133.7005
600649.XSHG,城投控股,2012-10-31,0.16,143.1024
600188.XSHG,兖州煤业,2012-10-31,0.24,883.3446
601699.XSHG,潞安环能,2012-10-31,0.35,395.5563
002405.XSHE,四维图新,2012-10-31,0.08,62.359
000581.XSHE,威孚高科,2012-10-31,0.23,176.9029
002155.XSHE,湖南黄金,2012-10-31,0.24,156.2608
000060.XSHE,中金岭南,2012-10-31,0.24,155.5457
600037.XSHG,歌华有线,2012-10-31,0.09,67.6514
000776.XSHE,广发证券,2012-10-31,0.51,762.4047
000063.XSHE,中兴通讯,2012-10-31,0.36,284.8385
000778.XSHE,新兴铸管,2012-10-31,0.12,112.137
600546.XSHG,山煤国际,2012-10-31,0.08,182.7825
601766.XSHG,中国中车,2012-10-31,0.35,616.9941
601299.XSHG,中国北车,2012-10-31,0.36,411.7702
000069.XSHE,华侨城A,2012-10-31,0.47,428.2913
002241.XSHE,歌尔股份,2012-10-31,0.28,318.3455
601669.XSHG,中国电建,2012-10-31,0.29,327.36
601668.XSHG,中国建筑,2012-10-31,1.01,912.0
601106.XSHG,中国一重,2012-10-31,0.16,182.4102
601233.XSHG,桐昆股份,2012-10-31,0.05,69.7646
601666.XSHG,平煤股份,2012-10-31,0.21,193.1433
000100.XSHE,TCL集团,2012-10-31,0.37,167.8291
600508.XSHG,上海能源,2012-10-31,0.1,114.5508
002069.XSHE,獐子岛,2012-10-31,0.11,122.3113
000869.XSHE,张裕A,2012-10-31,0.13,299.4792
600118.XSHG,中国卫星,2012-10-31,0.1,93.2181
600500.XSHG,中化国际,2012-10-31,0.09,79.7862
601857.XSHG,中国石油,2012-10-31,0.67,15886.2207
600115.XSHG,东方航空,2012-10-31,0.18,391.2959
601216.XSHG,君正集团,2012-10-31,0.05,77.824
600111.XSHG,北方稀土,2012-10-31,0.92,689.5559
002202.XSHE,金风科技,2012-10-31,0.19,149.0107
600739.XSHG,辽宁成大,2012-10-31,0.42,188.7394
601898.XSHG,中煤能源,2012-10-31,0.28,929.4323
601899.XSHG,紫金矿业,2012-10-31,0.67,831.0358
600331.XSHG,宏达股份,2012-10-31,0.12,66.9768
600031.XSHG,三一重工,2012-10-31,0.6,681.9148
600030.XSHG,中信证券,2012-10-31,1.66,1199.7413
002142.XSHE,宁波银行,2012-10-31,0.23,258.1019
002081.XSHE,金螳螂,2012-10-31,0.25,280.86400000000003
601688.XSHG,华泰证券,2012-10-31,0.34,518.56
000800.XSHE,一汽轿车,2012-10-31,0.12,107.2523
600036.XSHG,招商银行,2012-10-31,2.76,2174.9221
600832.XSHG,东方明珠,2012-10-31,0.18,162.8217
601186.XSHG,中国铁建,2012-10-31,0.34,619.3446
600837.XSHG,海通证券,2012-10-31,1.6,853.0402
000768.XSHE,中航飞机,2012-10-31,0.2,177.1497
600839.XSHG,四川长虹,2012-10-31,0.16,92.3249
601288.XSHG,农业银行,2012-10-31,1.4,8119.853
600875.XSHG,东方电气,2012-10-31,0.2,266.5134
601818.XSHG,光大银行,2012-10-31,0.72,1079.6089
601268.XSHG,*ST二重,2012-10-31,0.04,85.68299999999998
600170.XSHG,上海建工,2012-10-31,0.11,169.06
601111.XSHG,中国国航,2012-10-31,0.28,652.3329
600535.XSHG,天士力,2012-10-31,0.36,272.8254
002353.XSHE,杰瑞股份,2012-10-31,0.18,207.4991
600741.XSHG,华域汽车,2012-10-31,0.2,228.8715
601118.XSHG,海南橡胶,2012-10-31,0.14,217.0007
601958.XSHG,金钼股份,2012-10-31,0.24,362.025
002399.XSHE,海普瑞,2012-10-31,0.07,159.2398
000878.XSHE,云南铜业,2012-10-31,0.24,216.4257
600109.XSHG,国金证券,2012-10-31,0.13,143.9348
600108.XSHG,亚盛集团,2012-10-31,0.16,104.9387
601618.XSHG,中国中冶,2012-10-31,0.22,393.666
000937.XSHE,冀中能源,2012-10-31,0.18,272.4578
601566.XSHG,九牧王,2012-10-31,0.07,100.3392
600104.XSHG,上汽集团,2012-10-31,0.63,1428.9135
600348.XSHG,阳泉煤业,2012-10-31,0.37,337.9025
000876.XSHE,新希望,2012-10-31,0.14,207.1302
601328.XSHG,交通银行,2012-10-31,2.2,3133.8872
000402.XSHE,金融街,2012-10-31,0.31,176.4788
601919.XSHG,中远海控,2012-10-31,0.21,422.9538
000651.XSHE,格力电器,2012-10-31,1.08,694.5161
000401.XSHE,冀东水泥,2012-10-31,0.13,144.3197
600320.XSHG,振华重工,2012-10-31,0.13,148.83100000000005
002299.XSHE,圣农发展,2012-10-31,0.08,86.4444
601939.XSHG,建设银行,2012-10-31,0.88,10325.4531
002146.XSHE,荣盛发展,2012-10-31,0.13,190.1748
002594.XSHE,比亚迪,2012-10-31,0.03,339.2258
002304.XSHE,洋河股份,2012-10-31,0.85,1274.832
000895.XSHE,双汇发展,2012-10-31,0.44,663.4744
000718.XSHE,苏宁环球,2012-10-31,0.11,120.5484
600970.XSHG,中材国际,2012-10-31,0.1,109.8764
600068.XSHG,葛洲坝,2012-10-31,0.23,176.8142
002385.XSHE,大北农,2012-10-31,0.18,165.9312
600804.XSHG,鹏博士,2012-10-31,0.17,78.303
601018.XSHG,宁波港,2012-10-31,0.21,313.6
002073.XSHE,软控股份,2012-10-31,0.09,51.9656
601808.XSHG,中海油服,2012-10-31,0.21,710.7101
000898.XSHE,鞍钢股份,2012-10-31,0.14,248.8774
000562.XSHE,宏源证券,2012-10-31,0.24,358.5099
600489.XSHG,中金黄金,2012-10-31,0.52,465.0301
601989.XSHG,中国重工,2012-10-31,0.44,658.58
600887.XSHG,伊利股份,2012-10-31,0.77,346.7462
000002.XSHE,万科A,2012-10-31,1.78,914.8015
600881.XSHG,亚泰集团,2012-10-31,0.19,84.1261
000001.XSHE,平安银行,2012-10-31,0.75,674.2329
600585.XSHG,海螺水泥,2012-10-31,0.73,873.3251
600528.XSHG,中铁工业,2012-10-31,0.1,93.6806
600583.XSHG,海油工程,2012-10-31,0.23,210.0298
000009.XSHE,中国宝安,2012-10-31,0.21,95.5497
000961.XSHE,中南建设,2012-10-31,0.09,129.16299999999998
000960.XSHE,锡业股份,2012-10-31,0.18,163.7176
601336.XSHG,新华保险,2012-10-31,0.08,683.4927
601166.XSHG,兴业银行,2012-10-31,2.07,1337.515
600406.XSHG,国电南瑞,2012-10-31,0.37,279.5005
000969.XSHE,安泰科技,2012-10-31,0.14,104.1395
