,display_name,date,weight,market_cap
002044.XSHE,美年健康,2017-07-03,0.198,416.2529
000413.XSHE,东旭光电,2017-07-03,0.253,547.8381
000415.XSHE,渤海租赁,2017-07-03,0.12,418.6921
002426.XSHE,胜利精密,2017-07-03,0.151,262.7539
601009.XSHG,南京银行,2017-07-03,0.391,677.3649
600999.XSHG,招商证券,2017-07-03,0.37799999999999995,1148.9487
002049.XSHE,紫光国微,2017-07-03,0.10800000000000001,187.0213
000826.XSHE,启迪桑德,2017-07-03,0.17300000000000001,307.8034
600256.XSHG,广汇能源,2017-07-03,0.125,219.2998
000709.XSHE,河钢股份,2017-07-03,0.171,459.7857
000559.XSHE,万向钱潮,2017-07-03,0.14,291.2843
000156.XSHE,华数传媒,2017-07-03,0.08199999999999999,214.1428
000157.XSHE,中联重科,2017-07-03,0.18899999999999997,344.663
000623.XSHE,吉林敖东,2017-07-03,0.205,264.7627
002450.XSHE,ST康得新,2017-07-03,0.534,780.7022
000555.XSHE,神州信息,2017-07-03,0.046,162.8199
600498.XSHG,烽火通信,2017-07-03,0.127,265.2302
600893.XSHG,航发动力,2017-07-03,0.255,530.831
601877.XSHG,正泰电器,2017-07-03,0.08199999999999999,425.6132
600909.XSHG,华安证券,2017-07-03,0.105,366.4452
601872.XSHG,招商轮船,2017-07-03,0.105,273.452
600089.XSHG,特变电工,2017-07-03,0.371,380.4177
600895.XSHG,张江高科,2017-07-03,0.126,261.4188
601117.XSHG,中国化学,2017-07-03,0.132,349.2564
600085.XSHG,同仁堂,2017-07-03,0.184,473.5687
601229.XSHG,上海银行,2017-07-03,0.162,1527.5321
002841.XSHE,视源股份,2017-07-03,0.032,300.7119
000792.XSHE,盐湖股份,2017-07-03,0.14,297.5545
000793.XSHE,华闻传媒,2017-07-03,0.196,203.3505
300027.XSHE,华谊兄弟,2017-07-03,0.13,227.5095
600436.XSHG,片仔癀,2017-07-03,0.177,359.1547
600000.XSHG,浦发银行,2017-07-03,1.3659999999999999,3529.8328
000959.XSHE,首钢股份,2017-07-03,0.107,393.0016
600649.XSHG,城投控股,2017-07-03,0.128,266.8702
300124.XSHE,汇川技术,2017-07-03,0.245,408.9515
600415.XSHG,小商品城,2017-07-03,0.18899999999999997,394.0887
601633.XSHG,长城汽车,2017-07-03,0.154,1212.1013
600008.XSHG,首创股份,2017-07-03,0.152,320.0888
600009.XSHG,上海机场,2017-07-03,0.345,735.1346
300144.XSHE,宋城演艺,2017-07-03,0.146,310.8581
600066.XSHG,宇通客车,2017-07-03,0.28,488.6164
600060.XSHG,海信电器,2017-07-03,0.114,196.7956
600061.XSHG,国投资本,2017-07-03,0.166,573.3323
000425.XSHE,徐工机械,2017-07-03,0.151,266.2937
601988.XSHG,中国银行,2017-07-03,0.7490000000000001,10862.9092
601989.XSHG,中国重工,2017-07-03,0.569,1184.8616
000738.XSHE,航发控制,2017-07-03,0.086,224.4313
