,display_name,date,weight,market_cap
600259.XSHG,广晟有色,2014-12-17,0.1,128.4925
000413.XSHE,东旭光电,2014-12-17,0.09,204.1815
600315.XSHG,上海家化,2014-12-17,0.26,232.1682
600316.XSHG,洪都航空,2014-12-17,0.18,214.3455
002416.XSHE,爱施德,2014-12-17,0.04,132.3808
600252.XSHG,中恒集团,2014-12-17,0.22,197.2702
002570.XSHE,*ST因美,2014-12-17,0.16,168.9203
000826.XSHE,启迪桑德,2014-12-17,0.19,240.5995
600256.XSHG,广汇能源,2014-12-17,0.38,436.5111
000709.XSHE,河钢股份,2014-12-17,0.18,405.6308
601231.XSHG,环旭电子,2014-12-17,0.05,328.2381
000156.XSHE,华数传媒,2014-12-17,0.03,341.2522
000157.XSHE,中联重科,2014-12-17,0.35,475.4574
000623.XSHE,吉林敖东,2014-12-17,0.32,325.5756
002500.XSHE,山西证券,2014-12-17,0.19,435.7395
600588.XSHG,用友网络,2014-12-17,0.22,334.0232
002375.XSHE,亚厦股份,2014-12-17,0.11,175.2948
000629.XSHE,攀钢钒钛,2014-12-17,0.21,297.2052
600893.XSHG,航发动力,2014-12-17,0.25,583.4464
002294.XSHE,信立泰,2014-12-17,0.11,244.7024
601139.XSHG,深圳燃气,2014-12-17,0.05,168.3388
600123.XSHG,兰花科创,2014-12-17,0.1,111.9552
600089.XSHG,特变电工,2014-12-17,0.5,386.5479
600895.XSHG,张江高科,2014-12-17,0.13,181.0418
000012.XSHE,南玻A,2014-12-17,0.17,184.2898
600085.XSHG,同仁堂,2014-12-17,0.2,283.6003
601238.XSHG,广汽集团,2014-12-17,0.11,567.5688
000792.XSHE,盐湖股份,2014-12-17,0.21,371.5429
000793.XSHE,华闻传媒,2014-12-17,0.21,242.911
600340.XSHG,华夏幸福,2014-12-17,0.29,494.4924
600000.XSHG,浦发银行,2014-12-17,2.14,2632.0049
600648.XSHG,外高桥,2014-12-17,0.14,373.8705
600649.XSHG,城投控股,2014-12-17,0.17,215.998
600415.XSHG,小商品城,2014-12-17,0.23,334.2134
601633.XSHG,长城汽车,2014-12-17,0.23,1183.5024
600008.XSHG,首创股份,2014-12-17,0.13,255.86
600009.XSHG,上海机场,2014-12-17,0.26,380.767
600066.XSHG,宇通客车,2014-12-17,0.26,275.0334
002051.XSHE,中工国际,2014-12-17,0.12,215.8731
600062.XSHG,华润双鹤,2014-12-17,0.11,123.8293
600060.XSHG,海信电器,2014-12-17,0.14,156.4944
000937.XSHE,冀中能源,2014-12-17,0.1,227.5061
601988.XSHG,中国银行,2014-12-17,0.34,9931.3965
601989.XSHG,中国重工,2014-12-17,0.68,1568.0862
601555.XSHG,东吴证券,2014-12-17,0.27,605.61
600068.XSHG,葛洲坝,2014-12-17,0.21,381.736
000423.XSHE,东阿阿胶,2014-12-17,0.28,240.8107
601866.XSHG,中远海发,2014-12-17,0.17,501.2061
000630.XSHE,铜陵有色,2014-12-17,0.14,282.4214
600998.XSHG,九州通,2014-12-17,0.09,328.7793
601390.XSHG,中国中铁,2014-12-17,0.54,1629.4424
002400.XSHE,省广集团,2014-12-17,0.17,140.2834
600718.XSHG,东软集团,2014-12-17,0.21,227.7187
600023.XSHG,浙能电力,2014-12-17,0.07,791.8995
601398.XSHG,工商银行,2014-12-17,1.07,15712.584
600153.XSHG,建发股份,2014-12-17,0.22,304.5005
600150.XSHG,中国船舶,2014-12-17,0.4,520.3772
600663.XSHG,陆家嘴,2014-12-17,0.21,667.3235
000024.XSHE,招商地产,2014-12-17,0.27,544.556
600157.XSHG,永泰能源,2014-12-17,0.15,169.6857
000027.XSHE,深圳能源,2014-12-17,0.11,313.4591
600867.XSHG,通化东宝,2014-12-17,0.23,168.4214
601901.XSHG,方正证券,2014-12-17,0.63,1275.1525
600096.XSHG,云天化,2014-12-17,0.07,121.7146
600100.XSHG,同方股份,2014-12-17,0.29,294.736
600795.XSHG,国电电力,2014-12-17,0.39,639.2334
600011.XSHG,华能国际,2014-12-17,0.43,1133.4421
600010.XSHG,包钢股份,2014-12-17,0.39,672.2176
600016.XSHG,民生银行,2014-12-17,3.06,3223.5554
600015.XSHG,华夏银行,2014-12-17,0.7,1073.9
601318.XSHG,中国平安,2014-12-17,3.66,5422.7456
600655.XSHG,豫园股份,2014-12-17,0.19,175.3533
600019.XSHG,宝钢股份,2014-12-17,0.38,1052.4987
600018.XSHG,上港集团,2014-12-17,0.4,1444.9539
600549.XSHG,厦门钨业,2014-12-17,0.17,264.5696
600395.XSHG,盘江股份,2014-12-17,0.08,183.3797
601258.XSHG,庞大集团,2014-12-17,0.09,213.8437
002603.XSHE,以岭药业,2014-12-17,0.06,181.8623
601991.XSHG,大唐发电,2014-12-17,0.21,732.0521
600369.XSHG,西南证券,2014-12-17,0.18,643.5424
601992.XSHG,金隅集团,2014-12-17,0.15,481.3348
000536.XSHE,华映科技,2014-12-17,0.09,141.1734
000725.XSHE,京东方A,2014-12-17,0.43,1115.1525
600372.XSHG,中航电子,2014-12-17,0.21,520.1845
601998.XSHG,中信银行,2014-12-17,0.28,3354.6514
