,display_name,date,weight,market_cap
000413.XSHE,东旭光电,2017-04-11,0.221,614.5272
000415.XSHE,渤海租赁,2017-04-11,0.13699999999999998,439.7195
002426.XSHE,胜利精密,2017-04-11,0.136,262.7539
601009.XSHG,南京银行,2017-04-11,0.45399999999999996,711.8996
600252.XSHG,中恒集团,2017-04-11,0.13,158.1174
002049.XSHE,紫光国微,2017-04-11,0.11699999999999999,187.3854
000826.XSHE,启迪桑德,2017-04-11,0.183,325.5728
600256.XSHG,广汇能源,2017-04-11,0.153,243.8405
000709.XSHE,河钢股份,2017-04-11,0.159,618.003
000559.XSHE,万向钱潮,2017-04-11,0.14300000000000002,281.74
000156.XSHE,华数传媒,2017-04-11,0.10099999999999999,242.6665
000157.XSHE,中联重科,2017-04-11,0.218,386.2723
002236.XSHE,大华股份,2017-04-11,0.24,456.6573
000623.XSHE,吉林敖东,2017-04-11,0.226,265.9165
600827.XSHG,百联股份,2017-04-11,0.135,281.3633
002450.XSHE,ST康得新,2017-04-11,0.49,663.5709
000555.XSHE,神州信息,2017-04-11,0.057,191.7228
600498.XSHG,烽火通信,2017-04-11,0.134,261.4636
600893.XSHG,航发动力,2017-04-11,0.273,731.3541
600783.XSHG,鲁信创投,2017-04-11,0.07,170.6072
601872.XSHG,招商轮船,2017-04-11,0.12,297.8295
600089.XSHG,特变电工,2017-04-11,0.377,374.2992
600895.XSHG,张江高科,2017-04-11,0.139,271.0207
600085.XSHG,同仁堂,2017-04-11,0.18,425.4301
000792.XSHE,盐湖股份,2017-04-11,0.142,350.4902
000793.XSHE,华闻传媒,2017-04-11,0.22699999999999998,230.1815
300027.XSHE,华谊兄弟,2017-04-11,0.17,272.4401
600000.XSHG,浦发银行,2017-04-11,1.4380000000000002,3435.1448
600648.XSHG,外高桥,2017-04-11,0.076,229.4541
600649.XSHG,城投控股,2017-04-11,0.24,354.1406
300124.XSHE,汇川技术,2017-04-11,0.21899999999999997,382.9757
600415.XSHG,小商品城,2017-04-11,0.22399999999999998,415.3172
601633.XSHG,长城汽车,2017-04-11,0.157,1361.7885
600008.XSHG,首创股份,2017-04-11,0.107,331.6583
600009.XSHG,上海机场,2017-04-11,0.3,576.9314
300144.XSHE,宋城演艺,2017-04-11,0.11800000000000001,291.1038
600066.XSHG,宇通客车,2017-04-11,0.29600000000000004,475.7755
002568.XSHE,百润股份,2017-04-11,0.039,200.1865
600060.XSHG,海信电器,2017-04-11,0.147,232.5171
600061.XSHG,国投资本,2017-04-11,0.17300000000000001,565.944
000425.XSHE,徐工机械,2017-04-11,0.17800000000000002,297.8284
601988.XSHG,中国银行,2017-04-11,0.81,10656.8379
601989.XSHG,中国重工,2017-04-11,0.7090000000000001,1476.2779999999998
000738.XSHE,航发控制,2017-04-11,0.11699999999999999,301.3039
