,display_name,date,weight,market_cap
000413.XSHE,东旭光电,2015-03-26,0.16,314.6579
600315.XSHG,上海家化,2015-03-26,0.24,292.2106
600316.XSHG,洪都航空,2015-03-26,0.16,244.8946
002416.XSHE,爱施德,2015-03-26,0.03,176.3414
600252.XSHG,中恒集团,2015-03-26,0.18,227.3878
002570.XSHE,*ST因美,2015-03-26,0.12,208.6963
000825.XSHE,太钢不锈,2015-03-26,0.13,309.3063
000826.XSHE,启迪桑德,2015-03-26,0.16,241.9492
600256.XSHG,广汇能源,2015-03-26,0.31,494.4689
000709.XSHE,河钢股份,2015-03-26,0.17,432.1773
000559.XSHE,万向钱潮,2015-03-26,0.15,333.0558
000156.XSHE,华数传媒,2015-03-26,0.03,544.5588
000157.XSHE,中联重科,2015-03-26,0.32,531.7108
000623.XSHE,吉林敖东,2015-03-26,0.27,316.184
002500.XSHE,山西证券,2015-03-26,0.17,413.3228
002375.XSHE,亚厦股份,2015-03-26,0.1,260.1956
000629.XSHE,攀钢钒钛,2015-03-26,0.16,347.0257
600893.XSHG,航发动力,2015-03-26,0.22,697.6413
600783.XSHG,鲁信创投,2015-03-26,0.08,259.2603
600089.XSHG,特变电工,2015-03-26,0.37,436.122
002415.XSHE,海康威视,2015-03-26,0.42,1166.619
603699.XSHG,纽威股份,2015-03-26,0.04,169.725
600085.XSHG,同仁堂,2015-03-26,0.17,359.0509
000792.XSHE,盐湖股份,2015-03-26,0.2,459.4981
000793.XSHE,华闻传媒,2015-03-26,0.21,303.9921
300027.XSHE,华谊兄弟,2015-03-26,0.31,387.5652
600340.XSHG,华夏幸福,2015-03-26,0.3,671.6260000000002
600000.XSHG,浦发银行,2015-03-26,1.89,2865.1731
600648.XSHG,外高桥,2015-03-26,0.1,383.7480000000001
600649.XSHG,城投控股,2015-03-26,0.13,215.998
300124.XSHE,汇川技术,2015-03-26,0.2,329.4336
600415.XSHG,小商品城,2015-03-26,0.23,707.89
601633.XSHG,长城汽车,2015-03-26,0.23,1591.7957
600008.XSHG,首创股份,2015-03-26,0.14,353.11
600009.XSHG,上海机场,2015-03-26,0.24,458.2307
600066.XSHG,宇通客车,2015-03-26,0.29,419.2669
002051.XSHE,中工国际,2015-03-26,0.1,258.893
600060.XSHG,海信电器,2015-03-26,0.18,299.6422
000937.XSHE,冀中能源,2015-03-26,0.07,232.1268
601988.XSHG,中国银行,2015-03-26,0.32,12688.1143
