,display_name,date,weight,market_cap
002044.XSHE,美年健康,2018-07-12,0.264,747.9274
000413.XSHE,东旭光电,2018-07-12,0.218,344.3880000000001
000415.XSHE,渤海租赁,2018-07-12,0.10099999999999999,361.176
600999.XSHG,招商证券,2018-07-12,0.293,883.6521
000826.XSHE,启迪桑德,2018-07-12,0.11699999999999999,245.3443
002294.XSHE,信立泰,2018-07-12,0.146,378.0302
000709.XSHE,河钢股份,2018-07-12,0.11699999999999999,302.6303
000627.XSHE,天茂集团,2018-07-12,0.09699999999999999,328.5518
000625.XSHE,长安汽车,2018-07-12,0.16399999999999998,395.258
002236.XSHE,大华股份,2018-07-12,0.3670000000000001,583.8095
000623.XSHE,吉林敖东,2018-07-12,0.157,203.601
002450.XSHE,ST康得新,2018-07-12,0.33899999999999997,604.7858
600816.XSHG,安信信托,2018-07-12,0.14800000000000002,384.4804
600498.XSHG,烽火通信,2018-07-12,0.13,288.5102
600893.XSHG,航发动力,2018-07-12,0.188,542.6625
601877.XSHG,正泰电器,2018-07-12,0.18,454.1666
600089.XSHG,特变电工,2018-07-12,0.24100000000000002,248.8717
002415.XSHE,海康威视,2018-07-12,1.2830000000000001,3358.7266
600085.XSHG,同仁堂,2018-07-12,0.18100000000000002,487.832
601229.XSHG,上海银行,2018-07-12,0.5760000000000001,1227.85
601238.XSHG,广汽集团,2018-07-12,0.067,1063.2491
601878.XSHG,浙商证券,2018-07-12,0.028999999999999998,259.3333
000792.XSHE,盐湖股份,2018-07-12,0.141,298.1117
300024.XSHE,机器人,2018-07-12,0.17800000000000002,268.0492
300027.XSHE,华谊兄弟,2018-07-12,0.096,170.9096
600436.XSHG,片仔癀,2018-07-12,0.316,747.6307
600000.XSHG,浦发银行,2018-07-12,1.05,2808.9941
000959.XSHE,首钢股份,2018-07-12,0.061,210.5177
002081.XSHE,金螳螂,2018-07-12,0.15,271.4678
300124.XSHE,汇川技术,2018-07-12,0.307,518.2209
600415.XSHG,小商品城,2018-07-12,0.11,232.9696
601318.XSHG,中国平安,2018-07-12,5.939,10672.0049
600008.XSHG,首创股份,2018-07-12,0.095,203.4299
600009.XSHG,上海机场,2018-07-12,0.5,1157.1385
300144.XSHE,宋城演艺,2018-07-12,0.16,352.4027
600066.XSHG,宇通客车,2018-07-12,0.239,391.2031
600025.XSHG,华能水电,2018-07-12,0.051,522.0
002050.XSHE,三花智控,2018-07-12,0.15,358.1215
000938.XSHE,紫光股份,2018-07-12,0.085,626.1532
600061.XSHG,国投资本,2018-07-12,0.073,384.6688
000425.XSHE,徐工机械,2018-07-12,0.16699999999999998,274.0022
601988.XSHG,中国银行,2018-07-12,0.7120000000000001,11157.2969
601989.XSHG,中国重工,2018-07-12,0.34600000000000003,912.9038
601555.XSHG,东吴证券,2018-07-12,0.153,199.2
600958.XSHG,东方证券,2018-07-12,0.306,596.5588
600068.XSHG,葛洲坝,2018-07-12,0.18600000000000005,315.4273
000423.XSHE,东阿阿胶,2018-07-12,0.231,346.1082
601155.XSHG,新城控股,2018-07-12,0.262,651.4811
601225.XSHG,陕西煤业,2018-07-12,0.308,752.0
300251.XSHE,光线传媒,2018-07-12,0.084,307.4422
000630.XSHE,铜陵有色,2018-07-12,0.131,220.0045
601390.XSHG,中国中铁,2018-07-12,0.391,1706.4694
601377.XSHG,兴业证券,2018-07-12,0.22899999999999998,353.5843
002602.XSHE,世纪华通,2018-07-12,0.08900000000000001,474.2474
601398.XSHG,工商银行,2018-07-12,1.074,20172.5938
601021.XSHG,春秋航空,2018-07-12,0.09,318.9887
600153.XSHG,建发股份,2018-07-12,0.11900000000000001,243.2602
601866.XSHG,中远海发,2018-07-12,0.07400000000000001,274.5534
601788.XSHG,光大证券,2018-07-12,0.201,494.2764
600157.XSHG,永泰能源,2018-07-12,0.10300000000000001,207.5108
000559.XSHE,万向钱潮,2018-07-12,0.08800000000000001,185.2876
600867.XSHG,通化东宝,2018-07-12,0.322,530.8442
002601.XSHE,龙蟒佰利,2018-07-12,0.07400000000000001,271.8844
002608.XSHE,江苏国信,2018-07-12,0.034,266.7324
000876.XSHE,新希望,2018-07-12,0.125,268.1386
600398.XSHG,海澜之家,2018-07-12,0.214,553.5078
600795.XSHG,国电电力,2018-07-12,0.289,508.9453
600011.XSHG,华能国际,2018-07-12,0.25,1070.1071
600010.XSHG,包钢股份,2018-07-12,0.198,697.451
600016.XSHG,民生银行,2018-07-12,1.5490000000000002,2548.1367
600015.XSHG,华夏银行,2018-07-12,0.447,946.3143
000786.XSHE,北新建材,2018-07-12,0.146,335.0294
600390.XSHG,五矿资本,2018-07-12,0.038,282.2536
600019.XSHG,宝钢股份,2018-07-12,0.649,1694.5883
600018.XSHG,上港集团,2018-07-12,0.168,1408.9594
600549.XSHG,厦门钨业,2018-07-12,0.12,211.572
601108.XSHG,财通证券,2018-07-12,0.042,391.5599
000723.XSHE,美锦能源,2018-07-12,0.063,222.9521
600369.XSHG,西南证券,2018-07-12,0.102,216.2077
601992.XSHG,金隅集团,2018-07-12,0.102,356.6376
000725.XSHE,京东方A,2018-07-12,0.785,1256.2222
600372.XSHG,中航电子,2018-07-12,0.065,238.3669
600373.XSHG,中文传媒,2018-07-12,0.066,166.1796
000538.XSHE,云南白药,2018-07-12,0.521,1067.3306
000728.XSHE,国元证券,2018-07-12,0.14,238.9467
600376.XSHG,首开股份,2018-07-12,0.085,172.5729
603858.XSHG,步长制药,2018-07-12,0.13699999999999998,295.833
000338.XSHE,潍柴动力,2018-07-12,0.397,679.7653
