,display_name,date,weight,market_cap
000413.XSHE,东旭光电,2016-08-01,0.249,451.3796
000415.XSHE,渤海租赁,2016-08-01,0.146,421.7844
600317.XSHG,营口港,2016-08-01,0.084,237.5585
601009.XSHG,南京银行,2016-08-01,0.434,624.0482
600252.XSHG,中恒集团,2016-08-01,0.141,152.5572
000825.XSHE,太钢不锈,2016-08-01,0.09,195.9509
000826.XSHE,启迪桑德,2016-08-01,0.18100000000000002,254.1535
600256.XSHG,广汇能源,2016-08-01,0.165,231.3091
000709.XSHE,河钢股份,2016-08-01,0.14,307.9396
000559.XSHE,万向钱潮,2016-08-01,0.195,329.9203
000156.XSHE,华数传媒,2016-08-01,0.09300000000000001,261.8734
000157.XSHE,中联重科,2016-08-01,0.212,318.8279
000623.XSHE,吉林敖东,2016-08-01,0.213,225.1302
600827.XSHG,百联股份,2016-08-01,0.114,221.5937
002450.XSHE,ST康得新,2016-08-01,0.534,559.6479
600816.XSHG,安信信托,2016-08-01,0.19699999999999998,334.3322
600893.XSHG,航发动力,2016-08-01,0.316,676.5951
600783.XSHG,鲁信创投,2016-08-01,0.07400000000000001,154.6034
601872.XSHG,招商轮船,2016-08-01,0.128,271.3323
600089.XSHG,特变电工,2016-08-01,0.271,284.7776
600895.XSHG,张江高科,2016-08-01,0.162,274.2729
601117.XSHG,中国化学,2016-08-01,0.129,274.7681
600085.XSHG,同仁堂,2016-08-01,0.203,418.847
000792.XSHE,盐湖股份,2016-08-01,0.171,358.2913
600005.XSHG,武钢股份,2016-08-01,0.129,278.5883
300027.XSHE,华谊兄弟,2016-08-01,0.287,347.3315
600000.XSHG,浦发银行,2016-08-01,1.568,3415.6882
600648.XSHG,外高桥,2016-08-01,0.087,220.3713
600649.XSHG,城投控股,2016-08-01,0.248,429.0084
001979.XSHE,招商蛇口,2016-08-01,0.42,1172.177
300124.XSHE,汇川技术,2016-08-01,0.198,284.7169
600415.XSHG,小商品城,2016-08-01,0.205,346.1884
601633.XSHG,长城汽车,2016-08-01,0.153,972.9669
600008.XSHG,首创股份,2016-08-01,0.109,186.0757
600009.XSHG,上海机场,2016-08-01,0.31,534.3456
300144.XSHE,宋城演艺,2016-08-01,0.154,338.8947
600066.XSHG,宇通客车,2016-08-01,0.35200000000000004,506.7707
002568.XSHE,百润股份,2016-08-01,0.047,210.6496
600060.XSHG,海信电器,2016-08-01,0.162,225.9747
600061.XSHG,国投资本,2016-08-01,0.212,607.3185
000425.XSHE,徐工机械,2016-08-01,0.152,215.1372
601988.XSHG,中国银行,2016-08-01,0.813,9861.9912
601989.XSHG,中国重工,2016-08-01,0.703,1191.6721
000738.XSHE,航发控制,2016-08-01,0.14,294.201
600958.XSHG,东方证券,2016-08-01,0.502,998.4279
600068.XSHG,葛洲坝,2016-08-01,0.222,314.5063
000423.XSHE,东阿阿胶,2016-08-01,0.348,372.0729
600660.XSHG,福耀玻璃,2016-08-01,0.266,401.6297
601225.XSHG,陕西煤业,2016-08-01,0.131,577.0
601866.XSHG,中远海发,2016-08-01,0.147,464.9884
000630.XSHE,铜陵有色,2016-08-01,0.19899999999999998,246.6646
600998.XSHG,九州通,2016-08-01,0.078,325.6138
601390.XSHG,中国中铁,2016-08-01,0.442,1557.9814
002152.XSHE,广电运通,2016-08-01,0.142,246.7748
601788.XSHG,光大证券,2016-08-01,0.228,650.0747
601398.XSHG,工商银行,2016-08-01,1.205,15432.3906
601021.XSHG,春秋航空,2016-08-01,0.136,391.84
600153.XSHG,建发股份,2016-08-01,0.221,315.8413
600150.XSHG,中国船舶,2016-08-01,0.18600000000000005,316.0024
600098.XSHG,广州发展,2016-08-01,0.07200000000000001,209.6445
600718.XSHG,东软集团,2016-08-01,0.201,212.1079
600157.XSHG,永泰能源,2016-08-01,0.17,489.5763
300315.XSHE,掌趣科技,2016-08-01,0.23199999999999998,284.2918
000027.XSHE,深圳能源,2016-08-01,0.09,258.4849
600867.XSHG,通化东宝,2016-08-01,0.244,305.3114
601901.XSHG,方正证券,2016-08-01,0.341,583.656
600863.XSHG,内蒙华电,2016-08-01,0.10300000000000001,177.717
600100.XSHG,同方股份,2016-08-01,0.337,455.5513
600398.XSHG,海澜之家,2016-08-01,0.185,516.6672
600795.XSHG,国电电力,2016-08-01,0.40700000000000003,585.5819
600011.XSHG,华能国际,2016-08-01,0.354,1111.1479
600010.XSHG,包钢股份,2016-08-01,0.318,914.9567
600016.XSHG,民生银行,2016-08-01,2.501,3363.9492
600015.XSHG,华夏银行,2016-08-01,0.612,1068.5573
601318.XSHG,中国平安,2016-08-01,4.05,5900.8618
600019.XSHG,宝钢股份,2016-08-01,0.28,806.8794
600018.XSHG,上港集团,2016-08-01,0.2,1237.4742
601258.XSHG,庞大集团,2016-08-01,0.141,178.8917
601991.XSHG,大唐发电,2016-08-01,0.14,533.7325
600074.XSHG,*ST保千,2016-08-01,0.163,361.3101
601992.XSHG,金隅集团,2016-08-01,0.11599999999999999,428.1786
000725.XSHE,京东方A,2016-08-01,0.64,815.5512
600372.XSHG,中航电子,2016-08-01,0.122,346.2033
600373.XSHG,中文传媒,2016-08-01,0.141,307.694
000538.XSHE,云南白药,2016-08-01,0.41600000000000004,720.961
000728.XSHE,国元证券,2016-08-01,0.24600000000000002,355.3057
600376.XSHG,首开股份,2016-08-01,0.135,285.2999
000686.XSHE,东北证券,2016-08-01,0.196,279.6841
000338.XSHE,潍柴动力,2016-08-01,0.245,345.0808
002027.XSHE,分众传媒,2016-08-01,0.11,1334.9882
002024.XSHE,苏宁易购,2016-08-01,0.45399999999999996,972.8991
601211.XSHG,国泰君安,2016-08-01,0.312,1333.6125
600547.XSHG,山东黄金,2016-08-01,0.376,660.7325
601958.XSHG,金钼股份,2016-08-01,0.087,252.6431
600873.XSHG,梅花生物,2016-08-01,0.13699999999999998,197.0616
601336.XSHG,新华保险,2016-08-01,0.38299999999999995,1236.9001
601919.XSHG,中远海控,2016-08-01,0.228,522.0516
002594.XSHE,比亚迪,2016-08-01,0.373,1606.8761
