,display_name,date,weight,market_cap
002044.XSHE,美年健康,2018-07-06,0.264,690.4906
000413.XSHE,东旭光电,2018-07-06,0.218,330.0624
000415.XSHE,渤海租赁,2018-07-06,0.10099999999999999,361.176
600999.XSHG,招商证券,2018-07-06,0.293,871.5932
000826.XSHE,启迪桑德,2018-07-06,0.11699999999999999,235.1872
002294.XSHE,信立泰,2018-07-06,0.146,357.4237
000709.XSHE,河钢股份,2018-07-06,0.11699999999999999,296.2592
000627.XSHE,天茂集团,2018-07-06,0.09699999999999999,335.9628
000625.XSHE,长安汽车,2018-07-06,0.16399999999999998,397.6593
002236.XSHE,大华股份,2018-07-06,0.3670000000000001,514.5292
000623.XSHE,吉林敖东,2018-07-06,0.157,199.5313
002450.XSHE,ST康得新,2018-07-06,0.33899999999999997,604.7858
600816.XSHG,安信信托,2018-07-06,0.14800000000000002,385.5742
600498.XSHG,烽火通信,2018-07-06,0.13,277.148
600893.XSHG,航发动力,2018-07-06,0.188,524.2138
601877.XSHG,正泰电器,2018-07-06,0.18,463.6328
600089.XSHG,特变电工,2018-07-06,0.24100000000000002,241.8141
002415.XSHE,海康威视,2018-07-06,1.2830000000000001,2998.8628
600085.XSHG,同仁堂,2018-07-06,0.18100000000000002,465.6142
601229.XSHG,上海银行,2018-07-06,0.5760000000000001,1173.2095
601238.XSHG,广汽集团,2018-07-06,0.067,1062.2277
601878.XSHG,浙商证券,2018-07-06,0.028999999999999998,257.0
000792.XSHE,盐湖股份,2018-07-06,0.141,287.5246
300024.XSHE,机器人,2018-07-06,0.17800000000000002,261.3401
300027.XSHE,华谊兄弟,2018-07-06,0.096,168.9674
600436.XSHG,片仔癀,2018-07-06,0.316,664.2522
600000.XSHG,浦发银行,2018-07-06,1.05,2750.2898
000959.XSHE,首钢股份,2018-07-06,0.061,204.6994
002081.XSHE,金螳螂,2018-07-06,0.15,251.643
300124.XSHE,汇川技术,2018-07-06,0.307,508.0695
600415.XSHG,小商品城,2018-07-06,0.11,231.8809
601318.XSHG,中国平安,2018-07-06,5.939,10408.7695
600008.XSHG,首创股份,2018-07-06,0.095,201.5017
600009.XSHG,上海机场,2018-07-06,0.5,1076.9771
300144.XSHE,宋城演艺,2018-07-06,0.16,320.5905
600066.XSHG,宇通客车,2018-07-06,0.239,377.9194
600025.XSHG,华能水电,2018-07-06,0.051,514.8
002050.XSHE,三花智控,2018-07-06,0.15,340.7349
000938.XSHE,紫光股份,2018-07-06,0.085,618.8571
600061.XSHG,国投资本,2018-07-06,0.073,377.4827
000425.XSHE,徐工机械,2018-07-06,0.16699999999999998,271.8998
601988.XSHG,中国银行,2018-07-06,0.7120000000000001,10597.9609
601989.XSHG,中国重工,2018-07-06,0.34600000000000003,910.6158
601555.XSHG,东吴证券,2018-07-06,0.153,200.4
600958.XSHG,东方证券,2018-07-06,0.306,624.5335
600068.XSHG,葛洲坝,2018-07-06,0.18600000000000005,305.7572
000423.XSHE,东阿阿胶,2018-07-06,0.231,336.4941
601155.XSHG,新城控股,2018-07-06,0.262,635.6794
601225.XSHG,陕西煤业,2018-07-06,0.308,779.0
300251.XSHE,光线传媒,2018-07-06,0.084,296.0011
000630.XSHE,铜陵有色,2018-07-06,0.131,216.8466
601390.XSHG,中国中铁,2018-07-06,0.391,1706.4694
601377.XSHG,兴业证券,2018-07-06,0.22899999999999998,343.5393
002602.XSHE,世纪华通,2018-07-06,0.08900000000000001,474.2474
601398.XSHG,工商银行,2018-07-06,1.074,18853.8906
601021.XSHG,春秋航空,2018-07-06,0.09,301.3843
600153.XSHG,建发股份,2018-07-06,0.11900000000000001,239.2909
601866.XSHG,中远海发,2018-07-06,0.07400000000000001,271.0485
601788.XSHG,光大证券,2018-07-06,0.201,486.4381
600157.XSHG,永泰能源,2018-07-06,0.10300000000000001,207.5108
000559.XSHE,万向钱潮,2018-07-06,0.08800000000000001,178.68
600867.XSHG,通化东宝,2018-07-06,0.322,480.9428
002601.XSHE,龙蟒佰利,2018-07-06,0.07400000000000001,241.2009
002608.XSHE,江苏国信,2018-07-06,0.034,263.71
000876.XSHE,新希望,2018-07-06,0.125,260.1281
600398.XSHG,海澜之家,2018-07-06,0.214,517.5657
600795.XSHG,国电电力,2018-07-06,0.289,516.8055
600011.XSHG,华能国际,2018-07-06,0.25,1018.4257
600010.XSHG,包钢股份,2018-07-06,0.198,679.217
600016.XSHG,民生银行,2018-07-06,1.5490000000000002,2499.9761
600015.XSHG,华夏银行,2018-07-06,0.447,927.0802
000786.XSHE,北新建材,2018-07-06,0.146,295.4949
600390.XSHG,五矿资本,2018-07-06,0.038,279.2549
600019.XSHG,宝钢股份,2018-07-06,0.649,1603.2899
600018.XSHG,上港集团,2018-07-06,0.168,1385.7856
600549.XSHG,厦门钨业,2018-07-06,0.12,204.5054
601108.XSHG,财通证券,2018-07-06,0.042,385.4586
000723.XSHE,美锦能源,2018-07-06,0.063,222.9521
600369.XSHG,西南证券,2018-07-06,0.102,212.8206
601992.XSHG,金隅集团,2018-07-06,0.102,347.0276
000725.XSHE,京东方A,2018-07-06,0.785,1155.3068
600372.XSHG,中航电子,2018-07-06,0.065,239.0706
600373.XSHG,中文传媒,2018-07-06,0.066,161.3568
000538.XSHE,云南白药,2018-07-06,0.521,1048.4812
000728.XSHE,国元证券,2018-07-06,0.14,240.966
600376.XSHG,首开股份,2018-07-06,0.085,163.8024
603858.XSHG,步长制药,2018-07-06,0.13699999999999998,286.9696
000338.XSHE,潍柴动力,2018-07-06,0.397,651.7749
002027.XSHE,分众传媒,2018-07-06,0.657,1397.3342
002024.XSHE,苏宁易购,2018-07-06,0.491,1184.2371
601211.XSHG,国泰君安,2018-07-06,0.518,1228.6656
600547.XSHG,山东黄金,2018-07-06,0.166,453.5084
002352.XSHE,顺丰控股,2018-07-06,0.11199999999999999,1932.7032
601628.XSHG,中国人寿,2018-07-06,0.35100000000000003,6382.1704
601919.XSHG,中远海控,2018-07-06,0.17600000000000002,477.1
601718.XSHG,际华集团,2018-07-06,0.066,171.7127
600383.XSHG,金地集团,2018-07-06,0.215,425.2738
600900.XSHG,长江电力,2018-07-06,0.997,3590.3999
601857.XSHG,中国石油,2018-07-06,0.467,13635.0625
600703.XSHG,三安光电,2018-07-06,0.44,771.2302
600438.XSHG,通威股份,2018-07-06,0.125,242.6483
