,display_name,date,weight,market_cap
002299.XSHE,圣农发展,2012-02-07,0.106,125.6131
002344.XSHE,海宁皮城,2012-02-07,0.076,119.28
002378.XSHE,章源钨业,2012-02-07,0.043,102.3431
002431.XSHE,棕榈园林,2012-02-07,0.07400000000000001,87.552
600160.XSHG,巨化股份,2012-02-07,0.156,184.3765
600259.XSHG,广晟有色,2012-02-07,0.138,131.1844
600498.XSHG,烽火通信,2012-02-07,0.128,121.5982
600783.XSHG,鲁信创投,2012-02-07,0.083,130.4862
601099.XSHG,太平洋,2012-02-07,0.064,101.624
601992.XSHG,金隅股份,2012-02-07,0.10800000000000001,350.8381
601991.XSHG,大唐发电,2012-02-07,0.21600000000000005,682.8049
601258.XSHG,庞大集团,2012-02-07,0.071,168.5625
601233.XSHG,桐昆股份,2012-02-07,0.078,123.0517
601216.XSHG,内蒙君正,2012-02-07,0.043,102.08
600873.XSHG,梅花集团,2012-02-07,0.079,188.2224
600770.XSHG,综艺股份,2012-02-07,0.135,106.5571
600372.XSHG,中航电子,2012-02-07,0.128,201.9736
600252.XSHG,中恒集团,2012-02-07,0.161,95.0912
600098.XSHG,广州控股,2012-02-07,0.08800000000000001,138.7901
002603.XSHE,以岭药业,2012-02-07,0.059000000000000004,139.825
002594.XSHE,比亚迪,2012-02-07,0.040999999999999995,584.0522
000581.XSHE,威孚高科,2012-02-07,0.237,175.6854
000629.XSHE,攀钢钒钛,2012-02-07,0.41,388.2565
002038.XSHE,双鹭药业,2012-02-07,0.13,102.9793
600000.XSHG,浦发银行,2012-02-07,2.1830000000000003,1723.5808
600005.XSHG,武钢股份,2012-02-07,0.257,303.8228
600008.XSHG,首创股份,2012-02-07,0.12,113.96
600009.XSHG,上海机场,2012-02-07,0.262,248.5776
600010.XSHG,包钢股份,2012-02-07,0.254,301.2689
600015.XSHG,华夏银行,2012-02-07,0.836,791.8283
600016.XSHG,民生银行,2012-02-07,3.0660000000000003,1717.7573
600019.XSHG,宝钢股份,2012-02-07,0.5529999999999999,873.8512
600026.XSHG,中海发展,2012-02-07,0.083,211.0822
600028.XSHG,中国石化,2012-02-07,0.6729999999999999,6632.7461
600029.XSHG,南方航空,2012-02-07,0.21899999999999997,483.0243
600030.XSHG,中信证券,2012-02-07,1.53,1158.9788
600031.XSHG,三一重工,2012-02-07,0.868,1028.1877
600036.XSHG,招商银行,2012-02-07,3.324,2746.7024
600037.XSHG,歌华有线,2012-02-07,0.109,85.9956
600048.XSHG,保利地产,2012-02-07,0.763,602.5657
