,display_name,date,weight,market_cap
000413.XSHE,东旭光电,2015-11-18,0.159,245.4438
600315.XSHG,上海家化,2015-11-18,0.20199999999999999,269.8825
600316.XSHG,洪都航空,2015-11-18,0.11800000000000001,177.7727
600317.XSHG,营口港,2015-11-18,0.10800000000000001,329.4748
600252.XSHG,中恒集团,2015-11-18,0.19,244.6475
002570.XSHE,*ST因美,2015-11-18,0.10400000000000001,159.9221
000825.XSHE,太钢不锈,2015-11-18,0.105,249.4957
000826.XSHE,启迪桑德,2015-11-18,0.212,343.2707
600256.XSHG,广汇能源,2015-11-18,0.23399999999999999,366.544
000709.XSHE,河钢股份,2015-11-18,0.151,361.0327
000559.XSHE,万向钱潮,2015-11-18,0.28,539.1604
000156.XSHE,华数传媒,2015-11-18,0.040999999999999995,441.9024
000157.XSHE,中联重科,2015-11-18,0.251,426.1393
000623.XSHE,吉林敖东,2015-11-18,0.215,265.9165
002375.XSHE,亚厦股份,2015-11-18,0.106,205.1364
000629.XSHE,攀钢钒钛,2015-11-18,0.142,274.0129
600893.XSHG,航发动力,2015-11-18,0.311,991.703
600783.XSHG,鲁信创投,2015-11-18,0.08199999999999999,263.131
600089.XSHG,特变电工,2015-11-18,0.335,404.5072
002415.XSHE,海康威视,2015-11-18,0.461,1446.1681
600085.XSHG,同仁堂,2015-11-18,0.191,365.2225
000792.XSHE,盐湖股份,2015-11-18,0.136,400.8083
600005.XSHG,武钢股份,2015-11-18,0.166,384.573
300027.XSHE,华谊兄弟,2015-11-18,0.391,547.0893
600340.XSHG,华夏幸福,2015-11-18,0.289,727.0547
600000.XSHG,浦发银行,2015-11-18,2.002,3243.8386
600648.XSHG,外高桥,2015-11-18,0.087,325.164
600649.XSHG,城投控股,2015-11-18,0.231,493.8376
300124.XSHE,汇川技术,2015-11-18,0.235,374.2107
600415.XSHG,小商品城,2015-11-18,0.308,549.2203
601633.XSHG,长城汽车,2015-11-18,0.154,1114.4395
600008.XSHG,首创股份,2015-11-18,0.114,261.7593
600009.XSHG,上海机场,2015-11-18,0.318,581.3634
600066.XSHG,宇通客车,2015-11-18,0.318,471.1263
002051.XSHE,中工国际,2015-11-18,0.10300000000000001,181.5986
600060.XSHG,海信电器,2015-11-18,0.135,219.1706
