,display_name,date,weight,market_cap
002044.XSHE,美年健康,2017-11-09,0.17300000000000001,501.8645
000413.XSHE,东旭光电,2017-11-09,0.213,523.6325
000415.XSHE,渤海租赁,2017-11-09,0.10400000000000001,402.6123
002426.XSHE,胜利精密,2017-11-09,0.11,202.8816
601009.XSHG,南京银行,2017-11-09,0.35700000000000004,662.4604
600999.XSHG,招商证券,2017-11-09,0.376,1304.375
002049.XSHE,紫光国微,2017-11-09,0.10400000000000001,246.3681
000826.XSHE,启迪桑德,2017-11-09,0.168,369.2937
600256.XSHG,广汇能源,2017-11-09,0.11599999999999999,227.132
000709.XSHE,河钢股份,2017-11-09,0.156,443.8578
000559.XSHE,万向钱潮,2017-11-09,0.138,322.1197
000156.XSHE,华数传媒,2017-11-09,0.071,202.246
000157.XSHE,中联重科,2017-11-09,0.179,347.7131
000623.XSHE,吉林敖东,2017-11-09,0.19399999999999998,276.9718
002450.XSHE,ST康得新,2017-11-09,0.529,883.7151
000555.XSHE,神州信息,2017-11-09,0.043,161.1821
600498.XSHG,烽火通信,2017-11-09,0.166,400.1262
600893.XSHG,航发动力,2017-11-09,0.24100000000000002,680.8029
601877.XSHG,正泰电器,2017-11-09,0.096,577.5799
600909.XSHG,华安证券,2017-11-09,0.092,352.6854
601872.XSHG,招商轮船,2017-11-09,0.095,260.7333
600089.XSHG,特变电工,2017-11-09,0.331,390.8299
600895.XSHG,张江高科,2017-11-09,0.11800000000000001,261.1091
601117.XSHG,中国化学,2017-11-09,0.11599999999999999,321.1383
600085.XSHG,同仁堂,2017-11-09,0.162,467.9457
601229.XSHG,上海银行,2017-11-09,0.133,1350.4008
002841.XSHE,视源股份,2017-11-09,0.028999999999999998,303.1091
000792.XSHE,盐湖股份,2017-11-09,0.18899999999999997,429.05800000000005
000793.XSHE,华闻传媒,2017-11-09,0.182,208.9352
300027.XSHE,华谊兄弟,2017-11-09,0.129,241.6595
600436.XSHG,片仔癀,2017-11-09,0.18,407.4804
600000.XSHG,浦发银行,2017-11-09,1.246,3683.686
000959.XSHE,首钢股份,2017-11-09,0.09300000000000001,342.7524
600649.XSHG,城投控股,2017-11-09,0.107,238.539
300124.XSHE,汇川技术,2017-11-09,0.271,492.8731
600415.XSHG,小商品城,2017-11-09,0.168,378.3034
601633.XSHG,长城汽车,2017-11-09,0.12300000000000001,1045.985
600008.XSHG,首创股份,2017-11-09,0.125,273.8109
600009.XSHG,上海机场,2017-11-09,0.371,832.0607
300144.XSHE,宋城演艺,2017-11-09,0.129,295.7509
600066.XSHG,宇通客车,2017-11-09,0.297,568.0968
600060.XSHG,海信电器,2017-11-09,0.105,196.2722
600061.XSHG,国投资本,2017-11-09,0.149,633.6467
000425.XSHE,徐工机械,2017-11-09,0.139,262.089
601988.XSHG,中国银行,2017-11-09,0.73,11540.001
601989.XSHG,中国重工,2017-11-09,0.521,1266.9052
000738.XSHE,航发控制,2017-11-09,0.075,210.3399
600958.XSHG,东方证券,2017-11-09,0.41700000000000004,1000.6878
600068.XSHG,葛洲坝,2017-11-09,0.239,431.0072
000423.XSHE,东阿阿胶,2017-11-09,0.295,420.405
