,display_name,date,weight,market_cap
000001.XSHE,深发展A,2011-02-28,0.77,555.1627
000012.XSHE,南玻A,2011-02-28,0.31,464.2256
000021.XSHE,长城开发,2011-02-28,0.14,156.0706
000031.XSHE,中粮地产,2011-02-28,0.1,115.3533
000059.XSHE,辽通化工,2011-02-28,0.12,139.1387
000060.XSHE,中金岭南,2011-02-28,0.4,331.1814
000061.XSHE,农产品,2011-02-28,0.18,144.0184
000069.XSHE,华侨城A,2011-02-28,0.35,396.8249
000338.XSHE,潍柴动力,2011-02-28,0.66,1004.1533
000402.XSHE,金融街,2011-02-28,0.27,197.0629
000425.XSHE,徐工机械,2011-02-28,0.41,586.6484
000527.XSHE,美的电器,2011-02-28,0.65,620.9328
000528.XSHE,柳工,2011-02-28,0.34,326.3202
000538.XSHE,云南白药,2011-02-28,0.28,404.7574
000568.XSHE,泸州老窖,2011-02-28,0.52,597.571
000612.XSHE,焦作万方,2011-02-28,0.12,99.1083
000623.XSHE,吉林敖东,2011-02-28,0.29,210.4797
000625.XSHE,长安汽车,2011-02-28,0.18,268.0452
000651.XSHE,格力电器,2011-02-28,0.73,597.6742
000652.XSHE,泰达股份,2011-02-28,0.14,114.7996
000685.XSHE,中山公用,2011-02-28,0.06,112.6096
000686.XSHE,东北证券,2011-02-28,0.1,147.4255
000690.XSHE,宝新能源,2011-02-28,0.12,98.5896
000718.XSHE,苏宁环球,2011-02-28,0.1,146.5991
000725.XSHE,京东方A,2011-02-28,0.22,345.9261
000729.XSHE,燕京啤酒,2011-02-28,0.2,230.4348
000776.XSHE,广发证券,2011-02-28,0.07,1117.1396
000792.XSHE,盐湖钾肥,2011-02-28,0.46,443.4136
000807.XSHE,云铝股份,2011-02-28,0.16,150.3654
000825.XSHE,太钢不锈,2011-02-28,0.28,326.9646
000858.XSHE,五粮液,2011-02-28,1.09,1251.5302
000876.XSHE,新希望,2011-02-28,0.16,180.9576
000898.XSHE,鞍钢股份,2011-02-28,0.25,566.4855
000933.XSHE,神火股份,2011-02-28,0.27,259.875
000951.XSHE,中国重汽,2011-02-28,0.14,118.6555
000959.XSHE,首钢股份,2011-02-28,0.09,131.1205
000960.XSHE,锡业股份,2011-02-28,0.26,302.8602
000961.XSHE,中南建设,2011-02-28,0.06,122.6231
000969.XSHE,安泰科技,2011-02-28,0.2,195.4241
000983.XSHE,西山煤电,2011-02-28,0.75,857.1264
002001.XSHE,新和成,2011-02-28,0.13,192.3031
002092.XSHE,中泰化学,2011-02-28,0.15,175.9214
002122.XSHE,天马股份,2011-02-28,0.15,211.2264
002142.XSHE,宁波银行,2011-02-28,0.25,362.2079
002304.XSHE,洋河股份,2011-02-28,0.18,1017.0
002399.XSHE,海普瑞,2011-02-28,0.19,532.133
002405.XSHE,四维图新,2011-02-28,0.07,191.9101
002415.XSHE,海康威视,2011-02-28,0.08,431.6
002422.XSHE,科伦药业,2011-02-28,0.19,360.6
600006.XSHG,东风汽车,2011-02-28,0.07,106.8
600009.XSHG,上海机场,2011-02-28,0.24,280.3725
600010.XSHG,包钢股份,2011-02-28,0.21,307.6925
600015.XSHG,华夏银行,2011-02-28,0.59,569.4193
600016.XSHG,民生银行,2011-02-28,2.01,1365.1229
600019.XSHG,宝钢股份,2011-02-28,0.64,1217.0873
600026.XSHG,中海发展,2011-02-28,0.11,349.3071
600030.XSHG,中信证券,2011-02-28,1.78,1463.0127
600033.XSHG,福建高速,2011-02-28,0.09,99.3473
600036.XSHG,招商银行,2011-02-28,2.77,2776.9097
600037.XSHG,歌华有线,2011-02-28,0.14,136.1503
600058.XSHG,五矿发展,2011-02-28,0.23,337.3303
600066.XSHG,宇通客车,2011-02-28,0.17,138.6551
600089.XSHG,特变电工,2011-02-28,0.73,417.4321
600096.XSHG,云天化,2011-02-28,0.14,159.5688
600100.XSHG,同方股份,2011-02-28,0.35,284.7382
600108.XSHG,亚盛集团,2011-02-28,0.18,130.9691
600109.XSHG,国金证券,2011-02-28,0.08,157.6382
600115.XSHG,东方航空,2011-02-28,0.27,737.4856
600118.XSHG,中国卫星,2011-02-28,0.15,177.5381
600123.XSHG,兰花科创,2011-02-28,0.25,240.7037
600125.XSHG,铁龙物流,2011-02-28,0.21,175.3416
600143.XSHG,金发科技,2011-02-28,0.28,264.7764
600153.XSHG,建发股份,2011-02-28,0.19,178.5725
600161.XSHG,天坛生物,2011-02-28,0.1,113.3512
600166.XSHG,福田汽车,2011-02-28,0.26,244.9329
600169.XSHG,太原重工,2011-02-28,0.22,213.7928
600177.XSHG,雅戈尔,2011-02-28,0.26,250.2712
600183.XSHG,生益科技,2011-02-28,0.11,109.005
600188.XSHG,兖州煤业,2011-02-28,0.29,1368.7906
600216.XSHG,浙江医药,2011-02-28,0.15,148.2498
600256.XSHG,广汇股份,2011-02-28,0.53,507.0286
600266.XSHG,北京城建,2011-02-28,0.09,105.2813
600271.XSHG,航天信息,2011-02-28,0.22,256.5205
600276.XSHG,恒瑞医药,2011-02-28,0.34,389.3305
600300.XSHG,维维股份,2011-02-28,0.09,97.812
600309.XSHG,烟台万华,2011-02-28,0.37,424.8156
