,display_name,date,weight,market_cap
000413.XSHE,东旭光电,2017-03-13,0.19899999999999998,504.3667
000415.XSHE,渤海租赁,2017-03-13,0.138,449.6147
002426.XSHE,胜利精密,2017-03-13,0.136,262.7539
601009.XSHG,南京银行,2017-03-13,0.462,714.3231
600252.XSHG,中恒集团,2017-03-13,0.13699999999999998,160.8975
002049.XSHE,紫光国微,2017-03-13,0.11699999999999999,187.3854
000826.XSHE,启迪桑德,2017-03-13,0.184,294.7327
600256.XSHG,广汇能源,2017-03-13,0.151,239.1413
000709.XSHE,河钢股份,2017-03-13,0.17300000000000001,407.7545
000559.XSHE,万向钱潮,2017-03-13,0.15,292.2938
000156.XSHE,华数传媒,2017-03-13,0.107,253.99
000157.XSHE,中联重科,2017-03-13,0.221,371.7104
002236.XSHE,大华股份,2017-03-13,0.231,475.5035
000623.XSHE,吉林敖东,2017-03-13,0.22,262.786
600827.XSHG,百联股份,2017-03-13,0.153,303.1302
002450.XSHE,ST康得新,2017-03-13,0.465,684.3957
000555.XSHE,神州信息,2017-03-13,0.062,221.0111
600498.XSHG,烽火通信,2017-03-13,0.14300000000000002,276.8438
600893.XSHG,航发动力,2017-03-13,0.271,653.4054
600783.XSHG,鲁信创投,2017-03-13,0.077,183.9312
601872.XSHG,招商轮船,2017-03-13,0.11699999999999999,277.6916
600089.XSHG,特变电工,2017-03-13,0.348,340.949
600895.XSHG,张江高科,2017-03-13,0.146,279.2287
600085.XSHG,同仁堂,2017-03-13,0.174,433.6589
000792.XSHE,盐湖股份,2017-03-13,0.14400000000000002,345.8467
000793.XSHE,华闻传媒,2017-03-13,0.237,218.8842
300027.XSHE,华谊兄弟,2017-03-13,0.187,296.1185
600000.XSHG,浦发银行,2017-03-13,1.49,3532.427
600648.XSHG,外高桥,2017-03-13,0.081,229.227
600649.XSHG,城投控股,2017-03-13,0.267,514.5157
300124.XSHE,汇川技术,2017-03-13,0.217,384.9739
600415.XSHG,小商品城,2017-03-13,0.22399999999999998,411.507
601633.XSHG,长城汽车,2017-03-13,0.16399999999999998,1184.7195
600008.XSHG,首创股份,2017-03-13,0.10800000000000001,210.6608
600009.XSHG,上海机场,2017-03-13,0.275,546.2927
300144.XSHE,宋城演艺,2017-03-13,0.128,315.2171
600066.XSHG,宇通客车,2017-03-13,0.28,462.7133
002568.XSHE,百润股份,2017-03-13,0.039,202.0487
600060.XSHG,海信电器,2017-03-13,0.154,255.5464
600061.XSHG,国投资本,2017-03-13,0.18100000000000002,571.4853
000425.XSHE,徐工机械,2017-03-13,0.17800000000000002,281.7107
601988.XSHG,中国银行,2017-03-13,0.8059999999999999,10804.0322
601989.XSHG,中国重工,2017-03-13,0.732,1347.7462
000738.XSHE,航发控制,2017-03-13,0.12,288.1291
600958.XSHG,东方证券,2017-03-13,0.494,948.478
600068.XSHG,葛洲坝,2017-03-13,0.318,505.6046
000423.XSHE,东阿阿胶,2017-03-13,0.308,389.4698
601155.XSHG,新城控股,2017-03-13,0.142,367.9885
300251.XSHE,光线传媒,2017-03-13,0.09,284.56
000630.XSHE,铜陵有色,2017-03-13,0.218,341.0597
601390.XSHG,中国中铁,2017-03-13,0.7,1992.0231
002152.XSHE,广电运通,2017-03-13,0.109,208.7222
601788.XSHG,光大证券,2017-03-13,0.32299999999999995,729.8877
601398.XSHG,工商银行,2017-03-13,1.051,16858.0156
601021.XSHG,春秋航空,2017-03-13,0.094,303.9002
600153.XSHG,建发股份,2017-03-13,0.19699999999999998,308.7533
600150.XSHG,中国船舶,2017-03-13,0.21,384.7704
601866.XSHG,中远海发,2017-03-13,0.13699999999999998,479.0081
600718.XSHG,东软集团,2017-03-13,0.2,240.3101
600157.XSHG,永泰能源,2017-03-13,0.213,502.0021
300315.XSHE,掌趣科技,2017-03-13,0.17800000000000002,244.9453
000027.XSHE,深圳能源,2017-03-13,0.087,278.3073
600867.XSHG,通化东宝,2017-03-13,0.222,304.1516
601901.XSHG,方正证券,2017-03-13,0.363,703.0215
600309.XSHG,万华化学,2017-03-13,0.31,609.457
000876.XSHE,新希望,2017-03-13,0.177,340.654
600795.XSHG,国电电力,2017-03-13,0.40700000000000003,640.6030000000002
000783.XSHE,长江证券,2017-03-13,0.35600000000000004,565.6645
600010.XSHG,包钢股份,2017-03-13,0.316,1009.3829
600016.XSHG,民生银行,2017-03-13,2.218,3232.6018
600015.XSHG,华夏银行,2017-03-13,0.648,1225.6351
601318.XSHG,中国平安,2017-03-13,4.077,6575.4028
600654.XSHG,ST中安,2017-03-13,0.139,223.6306
600019.XSHG,宝钢股份,2017-03-13,0.6509999999999999,1509.6115
600018.XSHG,上港集团,2017-03-13,0.19899999999999998,1302.3605
600549.XSHG,厦门钨业,2017-03-13,0.11,260.0104
601258.XSHG,庞大集团,2017-03-13,0.139,194.9119
601766.XSHG,中国中车,2017-03-13,1.043,2904.325
600074.XSHG,*ST保千,2017-03-13,0.136,334.2342
000627.XSHE,天茂集团,2017-03-13,0.102,325.4025
000725.XSHE,京东方A,2017-03-13,0.807,1124.8982
600372.XSHG,中航电子,2017-03-13,0.11,355.8787
600373.XSHG,中文传媒,2017-03-13,0.125,298.1862
000538.XSHE,云南白药,2017-03-13,0.415,804.273
000728.XSHE,国元证券,2017-03-13,0.247,394.9805
600376.XSHG,首开股份,2017-03-13,0.132,331.99
000686.XSHE,东北证券,2017-03-13,0.18,284.131
000338.XSHE,潍柴动力,2017-03-13,0.28300000000000003,451.4441
002027.XSHE,分众传媒,2017-03-13,0.078,1016.0937
002024.XSHE,苏宁易购,2017-03-13,0.43799999999999994,1026.8975
601211.XSHG,国泰君安,2017-03-13,0.91,1436.55
601958.XSHG,金钼股份,2017-03-13,0.083,261.6776
600873.XSHG,梅花生物,2017-03-13,0.134,213.5352
600820.XSHG,隧道股份,2017-03-13,0.23,353.082
002131.XSHE,利欧股份,2017-03-13,0.09699999999999999,237.9521
601919.XSHG,中远海控,2017-03-13,0.242,597.6519999999998
601718.XSHG,际华集团,2017-03-13,0.14800000000000002,340.5731
600383.XSHG,金地集团,2017-03-13,0.28300000000000003,552.0172
600900.XSHG,长江电力,2017-03-13,0.889,2864.3999
000039.XSHE,中集集团,2017-03-13,0.133,486.8124
601857.XSHG,中国石油,2017-03-13,0.415,14586.7715
600703.XSHG,三安光电,2017-03-13,0.318,639.9049
002456.XSHE,欧菲光,2017-03-13,0.264,391.3818
600999.XSHG,招商证券,2017-03-13,0.4,1118.8035
002292.XSHE,奥飞娱乐,2017-03-13,0.12,289.0436
600871.XSHG,石化油服,2017-03-13,0.07400000000000001,543.0782
600547.XSHG,山东黄金,2017-03-13,0.28600000000000003,671.5342
600705.XSHG,中航资本,2017-03-13,0.29600000000000004,584.3588
600704.XSHG,物产中大,2017-03-13,0.135,311.8038
600570.XSHG,恒生电子,2017-03-13,0.239,277.4563
002153.XSHE,石基信息,2017-03-13,0.079,245.8948
002797.XSHE,第一创业,2017-03-13,0.076,647.0684
002415.XSHE,海康威视,2017-03-13,0.532,1857.5892
002195.XSHE,二三四五,2017-03-13,0.11699999999999999,247.7613
600660.XSHG,福耀玻璃,2017-03-13,0.285,517.2769
000333.XSHE,美的集团,2017-03-13,1.4880000000000002,2191.8645
600663.XSHG,陆家嘴,2017-03-13,0.17600000000000002,754.3949
601099.XSHG,太平洋,2017-03-13,0.37799999999999995,346.9505
000839.XSHE,中信国安,2017-03-13,0.316,451.172
300015.XSHE,爱尔眼科,2017-03-13,0.133,307.3158
000625.XSHE,长安汽车,2017-03-13,0.32899999999999996,750.1737
002475.XSHE,立讯精密,2017-03-13,0.193,491.4296
600688.XSHG,上海石化,2017-03-13,0.153,695.52
600352.XSHG,浙江龙盛,2017-03-13,0.228,311.9945
601877.XSHG,正泰电器,2017-03-13,0.08900000000000001,432.3771
600048.XSHG,保利地产,2017-03-13,0.7,1196.5167
600362.XSHG,江西铜业,2017-03-13,0.163,655.4947
600208.XSHG,新湖中宝,2017-03-13,0.162,442.0063
000917.XSHE,电广传媒,2017-03-13,0.17300000000000001,203.5611
601127.XSHG,小康股份,2017-03-13,0.047,235.7092
000750.XSHE,国海证券,2017-03-13,0.20800000000000002,279.0689
603885.XSHG,吉祥航空,2017-03-13,0.065,314.4774
600685.XSHG,中船防务,2017-03-13,0.11599999999999999,473.2419
600369.XSHG,西南证券,2017-03-13,0.205,388.948
002500.XSHE,山西证券,2017-03-13,0.135,319.9288
002470.XSHE,金正大,2017-03-13,0.126,234.9403
600446.XSHG,金证股份,2017-03-13,0.124,196.6447
600674.XSHG,川投能源,2017-03-13,0.20199999999999999,388.2688
603993.XSHG,洛阳钼业,2017-03-13,0.214,829.1615
601225.XSHG,陕西煤业,2017-03-13,0.115,584.0
601216.XSHG,君正集团,2017-03-13,0.134,447.2149
600177.XSHG,雅戈尔,2017-03-13,0.226,357.1215
600170.XSHG,上海建工,2017-03-13,0.187,368.1482
601006.XSHG,大秦铁路,2017-03-13,0.43,1031.7552
002424.XSHE,贵州百灵,2017-03-13,0.08,253.8749
601169.XSHG,北京银行,2017-03-13,1.271,1506.9816
600271.XSHG,航天信息,2017-03-13,0.235,383.7474
600276.XSHG,恒瑞医药,2017-03-13,0.737,1191.5706
300072.XSHE,三聚环保,2017-03-13,0.29100000000000004,657.3386
300070.XSHE,碧水源,2017-03-13,0.319,515.4173
601088.XSHG,中国神华,2017-03-13,0.348,3283.7764
601166.XSHG,兴业银行,2017-03-13,2.32,3153.1616
600196.XSHG,复星医药,2017-03-13,0.26899999999999996,627.5219
002673.XSHE,西部证券,2017-03-13,0.28600000000000003,532.8356
600690.XSHG,青岛海尔,2017-03-13,0.34600000000000003,688.4225
002129.XSHE,中环股份,2017-03-13,0.114,218.6784
002230.XSHE,科大讯飞,2017-03-13,0.292,458.8329
601186.XSHG,中国铁建,2017-03-13,0.633,1705.5905
002085.XSHE,万丰奥威,2017-03-13,0.17300000000000001,351.3587
600050.XSHG,中国联通,2017-03-13,0.619,1570.6678
601933.XSHG,永辉超市,2017-03-13,0.218,534.9888
600804.XSHG,鹏博士,2017-03-13,0.242,299.9225
002202.XSHE,金风科技,2017-03-13,0.27399999999999997,448.6287
002007.XSHE,华兰生物,2017-03-13,0.213,338.8309
002008.XSHE,大族激光,2017-03-13,0.213,280.4247
001979.XSHE,招商蛇口,2017-03-13,0.42200000000000004,1430.6407
601939.XSHG,建设银行,2017-03-13,0.413,14825.6514
000983.XSHE,西山煤电,2017-03-13,0.154,290.2255
600666.XSHG,奥瑞德,2017-03-13,0.135,213.7082
002736.XSHE,国信证券,2017-03-13,0.39,1235.74
600606.XSHG,绿地控股,2017-03-13,0.21899999999999997,1080.5321
300024.XSHE,机器人,2017-03-13,0.235,351.834
601928.XSHG,凤凰传媒,2017-03-13,0.085,265.1786
300182.XSHE,捷成股份,2017-03-13,0.109,257.1281
300104.XSHE,乐视网,2017-03-13,0.433,628.3908
002739.XSHE,万达电影,2017-03-13,0.271,676.7462
000671.XSHE,阳光城,2017-03-13,0.095,234.4992
600518.XSHG,康美药业,2017-03-13,0.5429999999999999,865.2694
600519.XSHG,贵州茅台,2017-03-13,1.851,4667.4028
601998.XSHG,中信银行,2017-03-13,0.22,3307.9922
000858.XSHE,五粮液,2017-03-13,0.78,1581.0201
600221.XSHG,海航控股,2017-03-13,0.233,571.4081
600028.XSHG,中国石化,2017-03-13,0.628,6695.2378
600029.XSHG,南方航空,2017-03-13,0.281,762.825
000503.XSHE,国新健康,2017-03-13,0.318,375.5279
002310.XSHE,东方园林,2017-03-13,0.16699999999999998,407.762
600021.XSHG,上海电力,2017-03-13,0.114,269.3932
600188.XSHG,兖州煤业,2017-03-13,0.043,511.8321
601688.XSHG,华泰证券,2017-03-13,0.616,1279.9868
601377.XSHG,兴业证券,2017-03-13,0.387,525.0191
600583.XSHG,海油工程,2017-03-13,0.185,340.8865
600582.XSHG,天地科技,2017-03-13,0.094,216.4482
000060.XSHE,中金岭南,2017-03-13,0.185,255.3373
600037.XSHG,歌华有线,2017-03-13,0.114,212.1069
000776.XSHE,广发证券,2017-03-13,0.54,1326.8314
000063.XSHE,中兴通讯,2017-03-13,0.39,639.605
000778.XSHE,新兴铸管,2017-03-13,0.129,201.8392
600588.XSHG,用友网络,2017-03-13,0.146,282.1548
000069.XSHE,华侨城A,2017-03-13,0.256,623.6318
002241.XSHE,歌尔股份,2017-03-13,0.28300000000000003,498.1058
601669.XSHG,中国电建,2017-03-13,0.326,1005.4637
601668.XSHG,中国建筑,2017-03-13,1.379,2601.0
300002.XSHE,神州泰岳,2017-03-13,0.133,188.8532
601628.XSHG,中国人寿,2017-03-13,0.444,7105.7466
300146.XSHE,汤臣倍健,2017-03-13,0.08800000000000001,170.7044
601985.XSHG,中国核电,2017-03-13,0.353,1116.0413
300058.XSHE,蓝色光标,2017-03-13,0.14300000000000002,205.4375
300059.XSHE,东方财富,2017-03-13,0.3670000000000001,569.3314
000100.XSHE,TCL集团,2017-03-13,0.27699999999999997,437.2498
600118.XSHG,中国卫星,2017-03-13,0.20199999999999999,391.0492
600297.XSHG,广汇汽车,2017-03-13,0.172,548.94
600115.XSHG,东方航空,2017-03-13,0.217,1050.3467
600754.XSHG,锦江股份,2017-03-13,0.052000000000000005,285.8482
600111.XSHG,北方稀土,2017-03-13,0.292,465.7591
600038.XSHG,中直股份,2017-03-13,0.125,310.5363
300085.XSHE,银之杰,2017-03-13,0.059000000000000004,140.9752
600332.XSHG,白云山,2017-03-13,0.152,458.6356
601899.XSHG,紫金矿业,2017-03-13,0.41,745.3097
601198.XSHG,东兴证券,2017-03-13,0.223,528.9769
600031.XSHG,三一重工,2017-03-13,0.289,586.5987
600030.XSHG,中信证券,2017-03-13,1.3530000000000002,1979.9028
002142.XSHE,宁波银行,2017-03-13,0.381,706.2527
002081.XSHE,金螳螂,2017-03-13,0.17800000000000002,300.5442
601727.XSHG,上海电气,2017-03-13,0.27399999999999997,1130.9034
000800.XSHE,一汽轿车,2017-03-13,0.099,201.81
600036.XSHG,招商银行,2017-03-13,2.083,4799.3364
002146.XSHE,荣盛发展,2017-03-13,0.115,399.5963
600837.XSHG,海通证券,2017-03-13,1.317,1789.6646
000768.XSHE,中航飞机,2017-03-13,0.33399999999999996,665.8591
600839.XSHG,四川长虹,2017-03-13,0.17,201.2682
601288.XSHG,农业银行,2017-03-13,1.291,10588.2881
000166.XSHE,申万宏源,2017-03-13,0.401,1263.5662
601818.XSHG,光大银行,2017-03-13,0.685,1969.8578
002065.XSHE,东华软件,2017-03-13,0.20600000000000002,340.196
601111.XSHG,中国国航,2017-03-13,0.21,1164.8903
600535.XSHG,天士力,2017-03-13,0.257,423.6546
300168.XSHE,万达信息,2017-03-13,0.14,187.657
002714.XSHE,牧原股份,2017-03-13,0.11199999999999999,274.9765
000938.XSHE,紫光股份,2017-03-13,0.085,592.9663
600741.XSHG,华域汽车,2017-03-13,0.221,522.7216
601118.XSHG,海南橡胶,2017-03-13,0.09,282.6512
000540.XSHE,中天金融,2017-03-13,0.191,314.7328
002183.XSHE,怡亚通,2017-03-13,0.174,232.61
600340.XSHG,华夏幸福,2017-03-13,0.23600000000000002,807.5869
600109.XSHG,国金证券,2017-03-13,0.292,398.0057
000977.XSHE,浪潮信息,2017-03-13,0.132,209.2498
601618.XSHG,中国中冶,2017-03-13,0.28300000000000003,1017.5297
600023.XSHG,浙能电力,2017-03-13,0.248,777.9595
600104.XSHG,上汽集团,2017-03-13,0.9390000000000001,2903.3401
002252.XSHE,上海莱士,2017-03-13,0.21600000000000005,982.6162
600816.XSHG,安信信托,2017-03-13,0.228,539.6216
600100.XSHG,同方股份,2017-03-13,0.254,413.1675
601328.XSHG,交通银行,2017-03-13,1.778,4619.1416
601608.XSHG,中信重工,2017-03-13,0.077,240.8378
000402.XSHE,金融街,2017-03-13,0.135,333.8635
002299.XSHE,圣农发展,2017-03-13,0.086,206.5163
000651.XSHE,格力电器,2017-03-13,1.3719999999999999,1736.7415
601888.XSHG,中国国旅,2017-03-13,0.249,487.1426
601333.XSHG,广深铁路,2017-03-13,0.187,384.6361
601611.XSHG,中国核建,2017-03-13,0.098,449.4
601555.XSHG,东吴证券,2017-03-13,0.28600000000000003,391.5
600959.XSHG,江苏有线,2017-03-13,0.18100000000000002,421.8599
002594.XSHE,比亚迪,2017-03-13,0.28300000000000003,1359.7064
002304.XSHE,洋河股份,2017-03-13,0.507,1300.6813
000895.XSHE,双汇发展,2017-03-13,0.221,718.9738
603000.XSHG,人民网,2017-03-13,0.098,180.8911
000718.XSHE,苏宁环球,2017-03-13,0.09300000000000001,220.6181
601800.XSHG,中国交建,2017-03-13,0.285,2809.5515
002174.XSHE,游族网络,2017-03-13,0.10300000000000001,258.3084
000568.XSHE,泸州老窖,2017-03-13,0.272,569.7352
002385.XSHE,大北农,2017-03-13,0.141,268.5938
000712.XSHE,锦龙股份,2017-03-13,0.10099999999999999,201.6896
601018.XSHG,宁波港,2017-03-13,0.22,696.8436
300017.XSHE,网宿科技,2017-03-13,0.24100000000000002,429.6274
002465.XSHE,海格通信,2017-03-13,0.213,257.4902
002074.XSHE,国轩高科,2017-03-13,0.139,298.735
002466.XSHE,天齐锂业,2017-03-13,0.22699999999999998,394.189
600489.XSHG,中金黄金,2017-03-13,0.22399999999999998,417.9327
600886.XSHG,国投电力,2017-03-13,0.297,477.0574
600887.XSHG,伊利股份,2017-03-13,1.138,1125.8308
000002.XSHE,万科A,2017-03-13,1.452,2286.2085
600737.XSHG,中粮糖业,2017-03-13,0.127,236.5813
000001.XSHE,平安银行,2017-03-13,0.845,1620.8868
300133.XSHE,华策影视,2017-03-13,0.087,205.4032
600482.XSHG,中国动力,2017-03-13,0.115,568.1937
600739.XSHG,辽宁成大,2017-03-13,0.223,269.2289
600637.XSHG,东方明珠,2017-03-13,0.32299999999999995,607.3349
600485.XSHG,信威集团,2017-03-13,0.222,426.8664
000008.XSHE,神州高铁,2017-03-13,0.075,243.5471
000009.XSHE,中国宝安,2017-03-13,0.218,209.5611
600875.XSHG,东方电气,2017-03-13,0.134,252.1515
000963.XSHE,华东医药,2017-03-13,0.196,405.3725
601336.XSHG,新华保险,2017-03-13,0.384,1369.1689
300033.XSHE,同花顺,2017-03-13,0.154,366.912
600406.XSHG,国电南瑞,2017-03-13,0.252,403.9349
600585.XSHG,海螺水泥,2017-03-13,0.425,1081.5876
601607.XSHG,上海医药,2017-03-13,0.26,579.998
601601.XSHG,中国太保,2017-03-13,0.893,2520.1421
601600.XSHG,中国铝业,2017-03-13,0.337,730.2861
000061.XSHE,农产品,2017-03-13,0.083,196.8478
