,display_name,date,weight,market_cap
002044.XSHE,美年健康,2018-06-29,0.264,705.4741
000413.XSHE,东旭光电,2018-06-29,0.218,347.2532
000415.XSHE,渤海租赁,2018-06-29,0.10099999999999999,361.176
600999.XSHG,招商证券,2018-06-29,0.293,916.4792
000826.XSHE,启迪桑德,2018-06-29,0.11699999999999999,250.0652
002294.XSHE,信立泰,2018-06-29,0.146,388.8041
000709.XSHE,河钢股份,2018-06-29,0.11699999999999999,313.2489
000627.XSHE,天茂集团,2018-06-29,0.09699999999999999,346.8322
000625.XSHE,长安汽车,2018-06-29,0.16399999999999998,432.2384
002236.XSHE,大华股份,2018-06-29,0.3670000000000001,653.6695
000623.XSHE,吉林敖东,2018-06-29,0.157,209.066
002450.XSHE,ST康得新,2018-06-29,0.33899999999999997,604.7858
600816.XSHG,安信信托,2018-06-29,0.14800000000000002,395.9656
600498.XSHG,烽火通信,2018-06-29,0.13,276.8138
600893.XSHG,航发动力,2018-06-29,0.188,502.1653
601877.XSHG,正泰电器,2018-06-29,0.18,480.1988
600089.XSHG,特变电工,2018-06-29,0.24100000000000002,257.415
002415.XSHE,海康威视,2018-06-29,1.2830000000000001,3426.0854
600085.XSHG,同仁堂,2018-06-29,0.18100000000000002,483.8547
601229.XSHG,上海银行,2018-06-29,0.5760000000000001,1230.1917
601238.XSHG,广汽集团,2018-06-29,0.067,1137.7758
601878.XSHG,浙商证券,2018-06-29,0.028999999999999998,280.0
000792.XSHE,盐湖股份,2018-06-29,0.141,301.455
300024.XSHE,机器人,2018-06-29,0.17800000000000002,271.4817
300027.XSHE,华谊兄弟,2018-06-29,0.096,170.9096
600436.XSHG,片仔癀,2018-06-29,0.316,675.293
600000.XSHG,浦发银行,2018-06-29,1.05,2806.0588
000959.XSHE,首钢股份,2018-06-29,0.061,217.3939
002081.XSHE,金螳螂,2018-06-29,0.15,266.9742
300124.XSHE,汇川技术,2018-06-29,0.307,546.1789
600415.XSHG,小商品城,2018-06-29,0.11,234.6025
601318.XSHG,中国平安,2018-06-29,5.939,10708.5654
600008.XSHG,首创股份,2018-06-29,0.095,203.4299
600009.XSHG,上海机场,2018-06-29,0.5,1069.0765
300144.XSHE,宋城演艺,2018-06-29,0.16,341.3628
600066.XSHG,宇通客车,2018-06-29,0.239,424.8549
600025.XSHG,华能水电,2018-06-29,0.051,547.2
002050.XSHE,三花智控,2018-06-29,0.15,399.6797
000938.XSHE,紫光股份,2018-06-29,0.085,652.4818
600061.XSHG,国投资本,2018-06-29,0.073,392.2776
