,term,term_d,rate
2014-12-22,0d,0.0,3.0677
2014-12-22,1m,0.08,3.8510000000000004
2014-12-22,2m,0.17,3.698
2014-12-22,3m,0.25,3.5037
2014-12-22,6m,0.5,3.3863
2014-12-22,9m,0.75,3.4360000000000004
2014-12-22,1y,1.0,3.495
2014-12-22,2y,2.0,3.4701
2014-12-22,3y,3.0,3.4557
2014-12-22,4y,4.0,3.5085
2014-12-22,5y,5.0,3.5909
2014-12-22,6y,6.0,3.6341
2014-12-22,7y,7.0,3.6676
2014-12-22,8y,8.0,3.6881
2014-12-22,9y,9.0,3.6945
2014-12-22,10y,10.0,3.7030000000000003
2014-12-22,15y,15.0,3.9213
2014-12-22,20y,20.0,4.1112
2014-12-22,30y,30.0,4.2015
2014-12-22,40y,40.0,4.2607
2014-12-22,50y,50.0,4.3149
