,term,term_d,rate
2011-10-12,0d,0.0,2.2723
2011-10-12,1m,0.08,2.7678
2011-10-12,2m,0.17,3.1364
2011-10-12,3m,0.25,3.196
2011-10-12,6m,0.5,3.2039999999999997
2011-10-12,9m,0.75,3.2281
2011-10-12,1y,1.0,3.2323
2011-10-12,2y,2.0,3.42
2011-10-12,3y,3.0,3.5017
2011-10-12,4y,4.0,3.5743
2011-10-12,5y,5.0,3.6039999999999996
2011-10-12,6y,6.0,3.6867
2011-10-12,7y,7.0,3.7088
2011-10-12,8y,8.0,3.7758
2011-10-12,9y,9.0,3.8041
2011-10-12,10y,10.0,3.8005
2011-10-12,15y,15.0,4.0911
2011-10-12,20y,20.0,4.2654
2011-10-12,30y,30.0,4.3508
2011-10-12,40y,40.0,4.4259
2011-10-12,50y,50.0,4.5176
