,term,term_d,rate
2011-04-29,0d,0.0,1.8394
2011-04-29,1m,0.08,2.2665
2011-04-29,2m,0.17,2.556
2011-04-29,3m,0.25,2.5789
2011-04-29,6m,0.5,2.7149
2011-04-29,9m,0.75,2.7489999999999997
2011-04-29,1y,1.0,2.8094
2011-04-29,2y,2.0,3.0980000000000003
2011-04-29,3y,3.0,3.2594
2011-04-29,4y,4.0,3.3729
2011-04-29,5y,5.0,3.4321
2011-04-29,6y,6.0,3.6426
2011-04-29,7y,7.0,3.6714
2011-04-29,8y,8.0,3.7875
2011-04-29,9y,9.0,3.84
2011-04-29,10y,10.0,3.8713
2011-04-29,15y,15.0,4.0462
2011-04-29,20y,20.0,4.1501
2011-04-29,30y,30.0,4.2896
2011-04-29,40y,40.0,4.3681
2011-04-29,50y,50.0,4.4319999999999995
