,term,term_d,rate
2011-07-20,0d,0.0,3.8255
2011-07-20,1m,0.08,3.5327
2011-07-20,2m,0.17,3.3569999999999998
2011-07-20,3m,0.25,3.4429
2011-07-20,6m,0.5,3.5232
2011-07-20,9m,0.75,3.7202
2011-07-20,1y,1.0,3.75
2011-07-20,2y,2.0,3.6344
2011-07-20,3y,3.0,3.6860000000000004
2011-07-20,4y,4.0,3.7162
2011-07-20,5y,5.0,3.7608
2011-07-20,6y,6.0,3.8616
2011-07-20,7y,7.0,3.9616
2011-07-20,8y,8.0,4.0323
2011-07-20,9y,9.0,4.0615
2011-07-20,10y,10.0,4.0715
2011-07-20,15y,15.0,4.2246
2011-07-20,20y,20.0,4.3973
2011-07-20,30y,30.0,4.5406
2011-07-20,40y,40.0,4.6269
2011-07-20,50y,50.0,4.687
