,term,term_d,rate
2015-08-07,0d,0.0,0.9224
2015-08-07,1m,0.08,1.8909
2015-08-07,2m,0.17,2.0992
2015-08-07,3m,0.25,2.0865
2015-08-07,6m,0.5,2.2014
2015-08-07,9m,0.75,2.1938
2015-08-07,1y,1.0,2.1753
2015-08-07,2y,2.0,2.5458
2015-08-07,3y,3.0,2.8891
2015-08-07,4y,4.0,3.0556
2015-08-07,5y,5.0,3.1633
2015-08-07,6y,6.0,3.3268
2015-08-07,7y,7.0,3.4204
2015-08-07,8y,8.0,3.4433
2015-08-07,9y,9.0,3.452
2015-08-07,10y,10.0,3.4553
2015-08-07,15y,15.0,3.6652
2015-08-07,20y,20.0,3.8153
2015-08-07,30y,30.0,3.9342
2015-08-07,40y,40.0,3.9899
2015-08-07,50y,50.0,4.0357
