,term,term_d,rate
2011-04-28,0d,0.0,1.3644
2011-04-28,1m,0.08,2.0902
2011-04-28,2m,0.17,2.5540000000000003
2011-04-28,3m,0.25,2.5728
2011-04-28,6m,0.5,2.7163
2011-04-28,9m,0.75,2.7519
2011-04-28,1y,1.0,2.8066
2011-04-28,2y,2.0,3.0999
2011-04-28,3y,3.0,3.2639
2011-04-28,4y,4.0,3.37
2011-04-28,5y,5.0,3.4418
2011-04-28,6y,6.0,3.6598
2011-04-28,7y,7.0,3.6879
2011-04-28,8y,8.0,3.7960000000000003
2011-04-28,9y,9.0,3.8432
2011-04-28,10y,10.0,3.87
2011-04-28,15y,15.0,4.0461
2011-04-28,20y,20.0,4.1501
2011-04-28,30y,30.0,4.2816
2011-04-28,40y,40.0,4.3602
2011-04-28,50y,50.0,4.4241
