,term,term_d,rate
2012-02-24,0d,0.0,2.8774
2012-02-24,1m,0.08,2.9316
2012-02-24,2m,0.17,2.9751
2012-02-24,3m,0.25,2.9466
2012-02-24,6m,0.5,2.8962
2012-02-24,9m,0.75,2.9178
2012-02-24,1y,1.0,2.9269
2012-02-24,2y,2.0,2.9976
2012-02-24,3y,3.0,3.0497
2012-02-24,4y,4.0,3.1198
2012-02-24,5y,5.0,3.1814
2012-02-24,6y,6.0,3.3789
2012-02-24,7y,7.0,3.4218
2012-02-24,8y,8.0,3.5029
2012-02-24,9y,9.0,3.5143
2012-02-24,10y,10.0,3.5164
2012-02-24,15y,15.0,3.7569
2012-02-24,20y,20.0,3.9997
2012-02-24,30y,30.0,4.1027
2012-02-24,40y,40.0,4.2053
2012-02-24,50y,50.0,4.303999999999999
