,term,term_d,rate
2012-12-20,0d,0.0,2.0426
2012-12-20,1m,0.08,2.5634
2012-12-20,2m,0.17,2.8095
2012-12-20,3m,0.25,2.8341
2012-12-20,6m,0.5,2.864
2012-12-20,9m,0.75,2.8847
2012-12-20,1y,1.0,2.9102
2012-12-20,2y,2.0,3.1362
2012-12-20,3y,3.0,3.1576
2012-12-20,4y,4.0,3.2074
2012-12-20,5y,5.0,3.2976
2012-12-20,6y,6.0,3.4043
2012-12-20,7y,7.0,3.4960000000000004
2012-12-20,8y,8.0,3.516
2012-12-20,9y,9.0,3.5588
2012-12-20,10y,10.0,3.6086
2012-12-20,15y,15.0,3.8716
2012-12-20,20y,20.0,4.1064
2012-12-20,30y,30.0,4.2045
2012-12-20,40y,40.0,4.2914
2012-12-20,50y,50.0,4.356
