,term,term_d,rate
2012-08-03,0d,0.0,1.4480000000000002
2012-08-03,1m,0.08,1.9024
2012-08-03,2m,0.17,2.2168
2012-08-03,3m,0.25,2.2518
2012-08-03,6m,0.5,2.4012
2012-08-03,9m,0.75,2.3368
2012-08-03,1y,1.0,2.3553
2012-08-03,2y,2.0,2.3713
2012-08-03,3y,3.0,2.6321
2012-08-03,4y,4.0,2.654
2012-08-03,5y,5.0,2.8628
2012-08-03,6y,6.0,3.0394
2012-08-03,7y,7.0,3.1102
2012-08-03,8y,8.0,3.2492
2012-08-03,9y,9.0,3.2815
2012-08-03,10y,10.0,3.2902
2012-08-03,15y,15.0,3.6163
2012-08-03,20y,20.0,3.8974
2012-08-03,30y,30.0,4.1217
2012-08-03,40y,40.0,4.1692
2012-08-03,50y,50.0,4.2327
