,term,term_d,rate
2012-12-25,0d,0.0,1.7047
2012-12-25,1m,0.08,2.6535
2012-12-25,2m,0.17,2.8516
2012-12-25,3m,0.25,2.8480000000000003
2012-12-25,6m,0.5,2.872
2012-12-25,9m,0.75,2.8666
2012-12-25,1y,1.0,2.9178
2012-12-25,2y,2.0,3.1327
2012-12-25,3y,3.0,3.1569
2012-12-25,4y,4.0,3.208
2012-12-25,5y,5.0,3.3025
2012-12-25,6y,6.0,3.4167
2012-12-25,7y,7.0,3.4888
2012-12-25,8y,8.0,3.5224
2012-12-25,9y,9.0,3.5594
2012-12-25,10y,10.0,3.5955
2012-12-25,15y,15.0,3.8658
2012-12-25,20y,20.0,4.1007
2012-12-25,30y,30.0,4.2016
2012-12-25,40y,40.0,4.2885
2012-12-25,50y,50.0,4.3531
