,term,term_d,rate
2013-11-25,0d,0.0,3.0067
2013-11-25,1m,0.08,4.891
2013-11-25,2m,0.17,4.3697
2013-11-25,3m,0.25,4.4485
2013-11-25,6m,0.5,4.1734
2013-11-25,9m,0.75,4.1822
2013-11-25,1y,1.0,4.1215
2013-11-25,2y,2.0,4.2988
2013-11-25,3y,3.0,4.3889
2013-11-25,4y,4.0,4.5012
2013-11-25,5y,5.0,4.4582
2013-11-25,6y,6.0,4.6496
2013-11-25,7y,7.0,4.5461
2013-11-25,8y,8.0,4.6141
2013-11-25,9y,9.0,4.6291
2013-11-25,10y,10.0,4.6159
2013-11-25,15y,15.0,4.8482
2013-11-25,20y,20.0,5.0564
2013-11-25,30y,30.0,5.1244
2013-11-25,40y,40.0,5.2519
2013-11-25,50y,50.0,5.3168
